SP-500 2x, 1927-2025
Date,Close
1944-11-15,2.045414
1944-11-16,2.048640
1944-11-17,2.042183
1944-11-20,2.058301
1944-11-21,2.087428
1944-11-22,2.090687
1944-11-24,2.067856
1944-11-27,2.080831
1944-11-28,2.077577
1944-11-29,2.100336
1944-11-30,2.093798
1944-12-01,2.084006
1944-12-04,2.119825
1944-12-05,2.136245
1944-12-06,2.136245
1944-12-07,2.146135
1944-12-08,2.179178
1944-12-11,2.205814
1944-12-12,2.195765
1944-12-13,2.182397
1944-12-14,2.195724
1944-12-15,2.239171
1944-12-18,2.212172
1944-12-19,2.225590
1944-12-20,2.195310
1944-12-21,2.185285
1944-12-22,2.188619
1944-12-26,2.158592
1944-12-27,2.138713
1944-12-28,2.181586
1944-12-29,2.241538
1945-01-02,2.258417
1945-01-03,2.305856
1945-01-04,2.312703
1945-01-05,2.302417
1945-01-08,2.343470
1945-01-09,2.346922
1945-01-10,2.381460
1945-01-11,2.377981
1945-01-12,2.364075
1945-01-15,2.332878
1945-01-16,2.329434
1945-01-17,2.360402
1945-01-18,2.339620
1945-01-19,2.294793
1945-01-22,2.246985
1945-01-23,2.216575
1945-01-24,2.229998
1945-01-25,2.256927
1945-01-26,2.300948
1945-01-29,2.328299
1945-01-30,2.300786
1945-01-31,2.304205
1945-02-01,2.314469
1945-02-02,2.348757
1945-02-05,2.383298
1945-02-06,2.393735
1945-02-07,2.404196
1945-02-08,2.404196
1945-02-09,2.376240
1945-02-13,2.452669
1945-02-14,2.477372
1945-02-15,2.512839
1945-02-16,2.505695
1945-02-19,2.544930
1945-02-20,2.562903
1945-02-21,2.555689
1945-02-23,2.544882
1945-02-26,2.519721
1945-02-27,2.559064
1945-02-28,2.595107
1945-03-01,2.602366
1945-03-02,2.569655
1945-03-05,2.594936
1945-03-06,2.620341
1945-03-07,2.623988
1945-03-08,2.529101
1945-03-09,2.421632
1945-03-12,2.481209
1945-03-13,2.481209
1945-03-14,2.488303
1945-03-15,2.509616
1945-03-16,2.516751
1945-03-19,2.488172
1945-03-20,2.420684
1945-03-21,2.375143
1945-03-22,2.371673
1945-03-23,2.392477
1945-03-26,2.270590
1945-03-27,2.297722
1945-03-28,2.335249
1945-03-29,2.345567
1945-04-02,2.400716
1945-04-03,2.407690
1945-04-04,2.400706
1945-04-05,2.365838
1945-04-06,2.400451
1945-04-09,2.414397
1945-04-10,2.431880
1945-04-11,2.502064
1945-04-12,2.498505
1945-04-13,2.551854
1945-04-16,2.656085
1945-04-17,2.663417
1945-04-18,2.714813
1945-04-19,2.662926
1945-04-20,2.655585
1945-04-23,2.706900
1945-04-24,2.732804
1945-04-25,2.721649
1945-04-26,2.710518
1945-04-27,2.732735
1945-04-30,2.784787
1945-05-01,2.766022
1945-05-02,2.758541
1945-05-03,2.795894
1945-05-04,2.814697
1945-05-07,2.818470
1945-05-08,2.829797
1945-05-09,2.773049
1945-05-10,2.701897
1945-05-11,2.701897
1945-05-14,2.705594
1945-05-15,2.724087
1945-05-16,2.727798
1945-05-17,2.757509
1945-05-18,2.794848
1945-05-21,2.776053
1945-05-22,2.772307
1945-05-23,2.731124
1945-05-24,2.731124
1945-05-25,2.764567
1945-05-28,2.854289
1945-05-29,2.884674
1945-05-31,2.846492
1945-06-01,2.854077
1945-06-04,2.861673
1945-06-05,2.854067
1945-06-06,2.827482
1945-06-07,2.831263
1945-06-08,2.816132
1945-06-11,2.801042
1945-06-12,2.812329
1945-06-13,2.838718
1945-06-14,2.861443
1945-06-15,2.880456
1945-06-18,2.876641
1945-06-19,2.884266
1945-06-20,2.910990
1945-06-21,2.941673
1945-06-22,2.949383
1945-06-25,2.976407
1945-06-26,2.984163
1945-06-27,2.976397
1945-06-28,2.856177
1945-06-29,2.791609
1945-07-02,2.851684
1945-07-03,2.851684
1945-07-05,2.787175
1945-07-06,2.805931
1945-07-09,2.854861
1945-07-10,2.877639
1945-07-11,2.858582
1945-07-12,2.873777
1945-07-13,2.858542
1945-07-16,2.816756
1945-07-17,2.692321
1945-07-18,2.673893
1945-07-19,2.710622
1945-07-20,2.710622
1945-07-23,2.655152
1945-07-24,2.666132
1945-07-25,2.717474
1945-07-26,2.606406
1945-07-27,2.631781
1945-07-30,2.686420
1945-07-31,2.708500
1945-08-01,2.715890
1945-08-02,2.693689
1945-08-03,2.715799
1945-08-06,2.730599
1945-08-07,2.656398
1945-08-08,2.667375
1945-08-09,2.755371
1945-08-10,2.751645
1945-08-13,2.688346
1945-08-14,2.721467
1945-08-17,2.691846
1945-08-20,2.610832
1945-08-21,2.632589
1945-08-22,2.669002
1945-08-23,2.775322
1945-08-24,2.850078
1945-08-27,2.933402
1945-08-28,2.952612
1945-08-29,2.944903
1945-08-30,2.964151
1945-08-31,3.025945
1945-09-04,3.025945
1945-09-05,3.033748
1945-09-06,3.115794
1945-09-07,3.111835
1945-09-10,3.131618
1945-09-11,3.171309
1945-09-12,3.199268
1945-09-13,3.199268
1945-09-14,3.163163
1945-09-17,3.023553
1945-09-18,3.144417
1945-09-19,3.204046
1945-09-20,3.228122
1945-09-21,3.195900
1945-09-24,3.179871
1945-09-25,3.187866
1945-09-26,3.183863
1945-09-27,3.159864
1945-09-28,3.235573
1945-10-01,3.348466
1945-10-02,3.348466
1945-10-03,3.336162
1945-10-04,3.336162
1945-10-05,3.368910
1945-10-08,3.418272
1945-10-09,3.434846
1945-10-10,3.459766
1945-10-11,3.451429
1945-10-15,3.455592
1945-10-16,3.455592
1945-10-17,3.484753
1945-10-18,3.509853
1945-10-19,3.455274
1945-10-22,3.505260
1945-10-23,3.450720
1945-10-24,3.346657
1945-10-25,3.379447
1945-10-26,3.412398
1945-10-29,3.333761
1945-10-30,3.366485
1945-10-31,3.477468
1945-11-01,3.569366
1945-11-02,3.565134
1945-11-05,3.598967
1945-11-07,3.683948
1945-11-08,3.658156
1945-11-09,3.666724
1945-11-13,3.640992
1945-11-14,3.602531
1945-11-15,3.657791
1945-11-16,3.623526
1945-11-19,3.704523
1945-11-20,3.739003
1945-11-21,3.630752
1945-11-23,3.558222
1945-11-26,3.596233
1945-11-27,3.685395
1945-11-28,3.646715
1945-11-29,3.633890
1945-11-30,3.702172
1945-12-03,3.809856
1945-12-04,3.801117
1945-12-05,3.796753
1945-12-06,3.836007
1945-12-07,3.853544
1945-12-10,3.915060
1945-12-11,3.897344
1945-12-12,3.778038
1945-12-13,3.743238
1945-12-14,3.751897
1945-12-17,3.591504
1945-12-18,3.659349
1945-12-19,3.659349
1945-12-20,3.612269
1945-12-21,3.608017
1945-12-26,3.790755
1945-12-27,3.734144
1945-12-28,3.747110
1945-12-31,3.768757
1946-01-02,3.720996
1946-01-03,3.729625
1946-01-04,3.712348
1946-01-07,3.746821
1946-01-08,3.911327
1946-01-09,4.026301
1946-01-10,4.080134
1946-01-11,4.107229
1946-01-14,4.197847
1946-01-15,4.211588
1946-01-16,4.220763
1946-01-17,4.202392
1946-01-18,4.184061
1946-01-21,3.927987
1946-01-22,3.981128
1946-01-23,4.074749
1946-01-24,4.097299
1946-01-25,4.083732
1946-01-28,4.323022
1946-01-29,4.346239
1946-01-30,4.295024
1946-01-31,4.299653
1946-02-01,4.332068
1946-02-04,4.322772
1946-02-05,4.359917
1946-02-06,4.299298
1946-02-07,4.299298
1946-02-08,4.290037
1946-02-11,4.146650
1946-02-13,4.028434
1946-02-14,4.077726
1946-02-15,4.235515
1946-02-18,4.207951
1946-02-19,3.896591
1946-02-20,3.751295
1946-02-21,3.902469
1946-02-25,3.545697
1946-02-26,3.503761
1946-02-27,3.645495
1946-02-28,3.700763
1946-03-01,3.670779
1946-03-04,3.619589
1946-03-05,3.695836
1946-03-06,3.661595
1946-03-07,3.725497
1946-03-08,3.789952
1946-03-11,3.742279
1946-03-12,3.759506
1946-03-13,3.642965
1946-03-14,3.617475
1946-03-15,3.697911
1946-03-18,3.822030
1946-03-19,3.769823
1946-03-20,3.825992
1946-03-21,3.878224
1946-03-22,3.878224
1946-03-25,4.040364
1946-03-26,4.035892
1946-03-27,3.986729
1946-03-28,3.977845
1946-03-29,4.026653
1946-04-01,4.035580
1946-04-02,4.040050
1946-04-03,4.178668
1946-04-04,4.269607
1946-04-05,4.251224
1946-04-08,4.287912
1946-04-09,4.407660
1946-04-10,4.374976
1946-04-11,4.356369
1946-04-12,4.356369
1946-04-15,4.286742
1946-04-16,4.401853
1946-04-17,4.387856
1946-04-18,4.415804
1946-04-22,4.406458
1946-04-23,4.387788
1946-04-24,4.299286
1946-04-25,4.248571
1946-04-26,4.266904
1946-04-29,4.331205
1946-04-30,4.349715
1946-05-01,4.326529
1946-05-02,4.284906
1946-05-03,4.211265
1946-05-06,4.120014
1946-05-07,4.232830
1946-05-08,4.214535
1946-05-09,4.200844
1946-05-10,4.337531
1946-05-13,4.360677
1946-05-14,4.304979
1946-05-15,4.240416
1946-05-16,4.290761
1946-05-17,4.272346
1946-05-20,4.290721
1946-05-21,4.309137
1946-05-22,4.364500
1946-05-23,4.355214
1946-05-24,4.355214
1946-05-27,4.420148
1946-05-28,4.550977
1946-05-29,4.574680
1946-05-31,4.541410
1946-06-03,4.479847
1946-06-04,4.423408
1946-06-05,4.372000
1946-06-06,4.367354
1946-06-07,4.371998
1946-06-10,4.385936
1946-06-11,4.292866
1946-06-12,4.311280
1946-06-13,4.362028
1946-06-14,4.357388
1946-06-17,4.366664
1946-06-18,4.245948
1946-06-19,4.195592
1946-06-20,4.009020
1946-06-21,4.097961
1946-06-24,4.115945
1946-06-25,4.057370
1946-06-26,4.043950
1946-06-27,4.168998
1946-06-28,4.187134
1946-07-01,4.237116
1946-07-02,4.232545
1946-07-03,4.214272
1946-07-05,4.186921
1946-07-08,4.155116
1946-07-09,4.200378
1946-07-10,4.214031
1946-07-11,4.168449
1946-07-12,4.114049
1946-07-15,3.969934
1946-07-16,3.978780
1946-07-17,4.023062
1946-07-18,4.009704
1946-07-19,3.983032
1946-07-22,3.960880
1946-07-23,3.722299
1946-07-24,3.730861
1946-07-25,3.769434
1946-07-26,3.812513
1946-07-29,3.838507
1946-07-30,3.881979
1946-07-31,3.969410
1946-08-01,3.991512
1946-08-02,3.995945
1946-08-05,3.947159
1946-08-06,3.925121
1946-08-07,3.999843
1946-08-08,4.035338
1946-08-09,4.008599
1946-08-12,4.021924
1946-08-13,4.088659
1946-08-14,4.075203
1946-08-15,3.981159
1946-08-16,3.914770
1946-08-19,3.901603
1946-08-20,3.945417
1946-08-21,3.870518
1946-08-22,3.791973
1946-08-23,3.800611
1946-08-26,3.753049
1946-08-27,3.516738
1946-08-28,3.437757
1946-08-29,3.450086
1946-08-30,3.404798
1946-09-03,2.729974
1946-09-04,2.897412
1946-09-05,3.096070
1946-09-06,3.037983
1946-09-09,2.719608
1946-09-10,2.567412
1946-09-11,2.729305
1946-09-12,2.718424
1946-09-13,2.823396
1946-09-16,2.856591
1946-09-17,2.812072
1946-09-18,2.635398
1946-09-19,2.468014
1946-09-20,2.592018
1946-09-23,2.493207
1946-09-24,2.600479
1946-09-25,2.734743
1946-09-26,2.796320
1946-09-27,2.737720
1946-09-30,2.683364
1946-10-01,2.669015
1946-10-02,2.697637
1946-10-03,2.690443
1946-10-04,2.629378
1946-10-07,2.590319
1946-10-08,2.530407
1946-10-09,2.387604
1946-10-10,2.458623
1946-10-11,2.561566
1946-10-14,2.589581
1946-10-15,2.797310
1946-10-16,2.775371
1946-10-17,2.691600
1946-10-18,2.677254
1946-10-21,2.687984
1946-10-22,2.644977
1946-10-23,2.605871
1946-10-24,2.609399
1946-10-25,2.581152
1946-10-28,2.472287
1946-10-29,2.427617
1946-10-30,2.448046
1946-10-31,2.625837
1946-11-01,2.707231
1946-11-04,2.800646
1946-11-06,2.559494
1946-11-07,2.601367
1946-11-08,2.622474
1946-11-12,2.654261
1946-11-13,2.608069
1946-11-14,2.636246
1946-11-15,2.579590
1946-11-18,2.527053
1946-11-19,2.523586
1946-11-20,2.485481
1946-11-21,2.399538
1946-11-22,2.372520
1946-11-25,2.432966
1946-11-26,2.480571
1946-11-27,2.514905
1946-11-29,2.559845
1946-12-02,2.476144
1946-12-03,2.493292
1946-12-04,2.572444
1946-12-05,2.544483
1946-12-06,2.565339
1946-12-09,2.781735
1946-12-10,2.781735
1946-12-11,2.796261
1946-12-12,2.719800
1946-12-13,2.726982
1946-12-16,2.752148
1946-12-17,2.730478
1946-12-18,2.741270
1946-12-19,2.827780
1946-12-20,2.846082
1946-12-23,2.813031
1946-12-24,2.798427
1946-12-26,2.740165
1946-12-27,2.732959
1946-12-30,2.725762
1946-12-31,2.772479
1947-01-02,2.736237
1947-01-03,2.757839
1947-01-06,2.822900
1947-01-07,2.779020
1947-01-08,2.811672
1947-01-09,2.822619
1947-01-10,2.749495
1947-01-13,2.590731
1947-01-14,2.615238
1947-01-15,2.580064
1947-01-16,2.583557
1947-01-17,2.684942
1947-01-20,2.667125
1947-01-21,2.649368
1947-01-22,2.674145
1947-01-23,2.727486
1947-01-24,2.734668
1947-01-27,2.781415
1947-01-28,2.828557
1947-01-29,2.894380
1947-01-30,2.875886
1947-01-31,2.898008
1947-02-03,2.949824
1947-02-04,2.961026
1947-02-05,2.994695
1947-02-06,2.972122
1947-02-07,3.069569
1947-02-10,3.042910
1947-02-11,3.077036
1947-02-13,2.996965
1947-02-14,2.970626
1947-02-17,2.978118
1947-02-18,2.978118
1947-02-19,2.906853
1947-02-20,2.917969
1947-02-21,2.947669
1947-02-24,2.899163
1947-02-25,2.825157
1947-02-26,2.763066
1947-02-27,2.828079
1947-02-28,2.809810
1947-03-03,2.802526
1947-03-04,2.802526
1947-03-05,2.867997
1947-03-06,2.890073
1947-03-07,2.709097
1947-03-10,2.655487
1947-03-11,2.609489
1947-03-12,2.641056
1947-03-13,2.626942
1947-03-14,2.574156
1947-03-17,2.588089
1947-03-18,2.654451
1947-03-19,2.679209
1947-03-20,2.675656
1947-03-21,2.739573
1947-03-24,2.689273
1947-03-25,2.657237
1947-03-26,2.731540
1947-03-27,2.792520
1947-03-28,2.767134
1947-03-31,2.709372
1947-04-01,2.730804
1947-04-02,2.727218
1947-04-03,2.712883
1947-04-07,2.666418
1947-04-08,2.588462
1947-04-09,2.584971
1947-04-10,2.588460
1947-04-11,2.550061
1947-04-14,2.349105
1947-04-15,2.352427
1947-04-16,2.398977
1947-04-17,2.392262
1947-04-18,2.331911
1947-04-21,2.451072
1947-04-22,2.488389
1947-04-23,2.495225
1947-04-24,2.464420
1947-04-25,2.430405
1947-04-28,2.423649
1947-04-29,2.433768
1947-04-30,2.494612
1947-05-01,2.532254
1947-05-02,2.566730
1947-05-05,2.587556
1947-05-06,2.531797
1947-05-07,2.528350
1947-05-08,2.500793
1947-05-09,2.511070
1947-05-12,2.452713
1947-05-13,2.347548
1947-05-14,2.334276
1947-05-15,2.377289
1947-05-16,2.283800
1947-05-19,2.221633
1947-05-20,2.240994
1947-05-21,2.325254
1947-05-22,2.358260
1947-05-23,2.295107
1947-05-26,2.341009
1947-05-27,2.334387
1947-05-28,2.407130
1947-05-29,2.444059
1947-06-02,2.393317
1947-06-03,2.460263
1947-06-04,2.426329
1947-06-05,2.422959
1947-06-06,2.460002
1947-06-09,2.432857
1947-06-10,2.480097
1947-06-11,2.595926
1947-06-12,2.568050
1947-06-13,2.623500
1947-06-16,2.637511
1947-06-17,2.616439
1947-06-18,2.616439
1947-06-19,2.679402
1947-06-20,2.686481
1947-06-23,2.714834
1947-06-24,2.607951
1947-06-25,2.649846
1947-06-26,2.670960
1947-06-27,2.670960
1947-06-30,2.702757
1947-07-01,2.791605
1947-07-02,2.784382
1947-07-03,2.842090
1947-07-07,2.845733
1947-07-08,2.867610
1947-07-09,2.812710
1947-07-10,2.870704
1947-07-11,2.940274
1947-07-14,2.973623
1947-07-15,2.962444
1947-07-16,2.958725
1947-07-17,2.895536
1947-07-18,2.932305
1947-07-21,2.913805
1947-07-22,2.939623
1947-07-23,2.969260
1947-07-24,3.032555
1947-07-25,3.017505
1947-07-28,2.964961
1947-07-29,2.834756
1947-07-30,2.809299
1947-07-31,2.896185
1947-08-01,2.910886
1947-08-04,2.844562
1947-08-05,2.862773
1947-08-06,2.844504
1947-08-07,2.851789
1947-08-08,2.775206
1947-08-11,2.739234
1947-08-12,2.774971
1947-08-13,2.807343
1947-08-14,2.789254
1947-08-15,2.828921
1947-08-18,2.799869
1947-08-19,2.785418
1947-08-20,2.760194
1947-08-21,2.774542
1947-08-22,2.781735
1947-08-25,2.702514
1947-08-26,2.702514
1947-08-27,2.709612
1947-08-28,2.698951
1947-08-29,2.734417
1947-09-02,2.752265
1947-09-03,2.737940
1947-09-04,2.670072
1947-09-05,2.655963
1947-09-08,2.571535
1947-09-09,2.581918
1947-09-10,2.630470
1947-09-11,2.633970
1947-09-12,2.616457
1947-09-15,2.595512
1947-09-16,2.644188
1947-09-17,2.714373
1947-09-18,2.693042
1947-09-19,2.689500
1947-09-22,2.682423
1947-09-23,2.594069
1947-09-24,2.614919
1947-09-25,2.583519
1947-09-26,2.566180
1947-09-29,2.597285
1947-09-30,2.656393
1947-10-01,2.673974
1947-10-02,2.677501
1947-10-03,2.702211
1947-10-06,2.716396
1947-10-07,2.716396
1947-10-08,2.673730
1947-10-09,2.709004
1947-10-10,2.719655
1947-10-14,2.812148
1947-10-15,2.826616
1947-10-16,2.819363
1947-10-17,2.822985
1947-10-20,2.899086
1947-10-21,2.888070
1947-10-22,2.862414
1947-10-23,2.866063
1947-10-24,2.793042
1947-10-27,2.803854
1947-10-28,2.807465
1947-10-29,2.789399
1947-10-30,2.731774
1947-10-31,2.767414
1947-11-03,2.778175
1947-11-05,2.735047
1947-11-06,2.735047
1947-11-07,2.724349
1947-11-10,2.745703
1947-11-12,2.724266
1947-11-13,2.670884
1947-11-14,2.681454
1947-11-17,2.681454
1947-11-18,2.720291
1947-11-19,2.734514
1947-11-20,2.759471
1947-11-21,2.730819
1947-11-24,2.698755
1947-11-25,2.684588
1947-11-26,2.659862
1947-11-28,2.607122
1947-12-01,2.638449
1947-12-02,2.645452
1947-12-03,2.596365
1947-12-04,2.565104
1947-12-05,2.485700
1947-12-08,2.533273
1947-12-09,2.550425
1947-12-10,2.557308
1947-12-11,2.553862
1947-12-12,2.591748
1947-12-15,2.650730
1947-12-16,2.643713
1947-12-17,2.654225
1947-12-18,2.636670
1947-12-19,2.654167
1947-12-22,2.682253
1947-12-23,2.703429
1947-12-24,2.699885
1947-12-26,2.653855
1947-12-29,2.625772
1947-12-30,2.688623
1947-12-31,2.716887
1948-01-02,2.731093
1948-01-05,2.681242
1948-01-06,2.663602
1948-01-07,2.691733
1948-01-08,2.720011
1948-01-09,2.691585
1948-01-12,2.670378
1948-01-13,2.592924
1948-01-14,2.592924
1948-01-15,2.568643
1948-01-16,2.565190
1948-01-19,2.506537
1948-01-20,2.509948
1948-01-21,2.451934
1948-01-22,2.411462
1948-01-23,2.388050
1948-01-26,2.378065
1948-01-27,2.384708
1948-01-28,2.434597
1948-01-29,2.488363
1948-01-30,2.498554
1948-02-02,2.508766
1948-02-03,2.478067
1948-02-04,2.267889
1948-02-05,2.332686
1948-02-06,2.329401
1948-02-09,2.368799
1948-02-10,2.229750
1948-02-11,2.226539
1948-02-13,2.216914
1948-02-16,2.277739
1948-02-17,2.277739
1948-02-18,2.280984
1948-02-19,2.271243
1948-02-20,2.251803
1948-02-24,2.264707
1948-02-25,2.287354
1948-02-26,2.258092
1948-02-27,2.241940
1948-03-01,2.287004
1948-03-02,2.316262
1948-03-03,2.319533
1948-03-04,2.290069
1948-03-05,2.299827
1948-03-08,2.277008
1948-03-09,2.247816
1948-03-10,2.267152
1948-03-11,2.260679
1948-03-12,2.260679
1948-03-15,2.283302
1948-03-16,2.211847
1948-03-17,2.247007
1948-03-18,2.272779
1948-03-19,2.366735
1948-03-22,2.492344
1948-03-23,2.492344
1948-03-24,2.488953
1948-03-25,2.509285
1948-03-29,2.492273
1948-03-30,2.549918
1948-03-31,2.621939
1948-04-01,2.635849
1948-04-02,2.646309
1948-04-05,2.656789
1948-04-06,2.691793
1948-04-07,2.674176
1948-04-08,2.688224
1948-04-09,2.695265
1948-04-12,2.691740
1948-04-13,2.698786
1948-04-14,2.691730
1948-04-15,2.726963
1948-04-16,2.744693
1948-04-19,2.758924
1948-04-20,2.755357
1948-04-21,2.783873
1948-04-22,2.834033
1948-04-23,2.870181
1948-04-26,2.782875
1948-04-27,2.786457
1948-04-28,2.793624
1948-04-29,2.775682
1948-04-30,2.761374
1948-05-03,2.804187
1948-05-04,2.800591
1948-05-05,2.768256
1948-05-06,2.814691
1948-05-07,2.847106
1948-05-10,2.879707
1948-05-11,2.897921
1948-05-12,2.905230
1948-05-13,2.949138
1948-05-14,3.092908
1948-05-17,3.175939
1948-05-18,3.091808
1948-05-19,3.084263
1948-05-20,3.118176
1948-05-21,3.133332
1948-05-24,3.148524
1948-05-25,3.144717
1948-05-26,3.201789
1948-05-27,3.201789
1948-05-28,3.205629
1948-06-01,3.224835
1948-06-02,3.232541
1948-06-03,3.217111
1948-06-04,3.167084
1948-06-07,3.147994
1948-06-08,3.254576
1948-06-09,3.281666
1948-06-10,3.285552
1948-06-11,3.304993
1948-06-14,3.312792
1948-06-15,3.347931
1948-06-16,3.328307
1948-06-17,3.320480
1948-06-18,3.308753
1948-06-21,3.242423
1948-06-22,3.230836
1948-06-23,3.296378
1948-06-24,3.280801
1948-06-25,3.257491
1948-06-28,3.172329
1948-06-29,3.202887
1948-06-30,3.222077
1948-07-01,3.206679
1948-07-02,3.264284
1948-07-06,3.264284
1948-07-07,3.241037
1948-07-08,3.248758
1948-07-09,3.291276
1948-07-12,3.275714
1948-07-13,3.236903
1948-07-14,3.244618
1948-07-15,3.121014
1948-07-16,3.033899
1948-07-19,2.835995
1948-07-20,2.922590
1948-07-21,2.970201
1948-07-22,3.014505
1948-07-23,3.036821
1948-07-26,2.980826
1948-07-27,3.043697
1948-07-28,3.002591
1948-07-29,2.954341
1948-07-30,2.880713
1948-08-02,2.880713
1948-08-03,2.898888
1948-08-04,2.990048
1948-08-05,2.967831
1948-08-06,2.978898
1948-08-09,2.919764
1948-08-10,2.839269
1948-08-11,2.814015
1948-08-12,2.828381
1948-08-13,2.824780
1948-08-16,2.839174
1948-08-17,2.907719
1948-08-18,2.907719
1948-08-19,2.925971
1948-08-20,2.988226
1948-08-23,2.910514
1948-08-24,2.939729
1948-08-25,2.928718
1948-08-26,2.947035
1948-08-27,2.972757
1948-08-30,2.924779
1948-08-31,2.921119
1948-09-01,2.990625
1948-09-02,3.020236
1948-09-03,3.031394
1948-09-07,3.061205
1948-09-08,2.956356
1948-09-09,2.860693
1948-09-10,2.867931
1948-09-13,2.820827
1948-09-14,2.863947
1948-09-15,2.856706
1948-09-16,2.856706
1948-09-17,2.831393
1948-09-20,2.726994
1948-09-21,2.765850
1948-09-22,2.780079
1948-09-23,2.769380
1948-09-24,2.783619
1948-09-27,2.637300
1948-09-28,2.696331
1948-09-29,2.763037
1948-09-30,2.741715
1948-10-01,2.805434
1948-10-04,2.869886
1948-10-05,2.859022
1948-10-06,2.866251
1948-10-07,2.898822
1948-10-08,2.887903
1948-10-11,2.887903
1948-10-13,2.956923
1948-10-14,2.975300
1948-10-15,2.967927
1948-10-18,2.993703
1948-10-19,3.026987
1948-10-20,3.049298
1948-10-21,3.056763
1948-10-22,3.150185
1948-10-25,3.138805
1948-10-26,3.142592
1948-10-27,3.135014
1948-10-28,3.093391
1948-10-29,3.108426
1948-11-01,3.183782
1948-11-03,2.890187
1948-11-04,2.966388
1948-11-05,2.705405
1948-11-08,2.729951
1948-11-09,2.557348
1948-11-10,2.553941
1948-11-12,2.567562
1948-11-15,2.646091
1948-11-16,2.642625
1948-11-17,2.628771
1948-11-18,2.642589
1948-11-19,2.659906
1948-11-22,2.625158
1948-11-23,2.618254
1948-11-24,2.521729
1948-11-26,2.521729
1948-11-29,2.481138
1948-11-30,2.467717
1948-12-01,2.554715
1948-12-02,2.551311
1948-12-03,2.595533
1948-12-06,2.629843
1948-12-07,2.633297
1948-12-08,2.619473
1948-12-09,2.609134
1948-12-10,2.626333
1948-12-13,2.664296
1948-12-14,2.636488
1948-12-15,2.608827
1948-12-16,2.605387
1948-12-17,2.619136
1948-12-20,2.615690
1948-12-21,2.598470
1948-12-22,2.601902
1948-12-23,2.601902
1948-12-24,2.636251
1948-12-27,2.615507
1948-12-28,2.577626
1948-12-29,2.645998
1948-12-30,2.645998
1948-12-31,2.618291
1949-01-03,2.532163
1949-01-04,2.559263
1949-01-05,2.603535
1949-01-06,2.720316
1949-01-07,2.758927
1949-01-10,2.723579
1949-01-11,2.720067
1949-01-12,2.709538
1949-01-13,2.681514
1949-01-14,2.629243
1949-01-17,2.677549
1949-01-18,2.677549
1949-01-19,2.698440
1949-01-20,2.719413
1949-01-21,2.708886
1949-01-24,2.544287
1949-01-25,2.656235
1949-01-26,2.642374
1949-01-27,2.628548
1949-01-28,2.611312
1949-01-31,2.618184
1949-02-01,2.659469
1949-02-02,2.662937
1949-02-03,2.652528
1949-02-04,2.572883
1949-02-07,2.460351
1949-02-08,2.440348
1949-02-09,2.466910
1949-02-10,2.400146
1949-02-11,2.393562
1949-02-14,2.410001
1949-02-15,2.423197
1949-02-16,2.449662
1949-02-17,2.482923
1949-02-18,2.469529
1949-02-21,2.452832
1949-02-23,2.406238
1949-02-24,2.346906
1949-02-25,2.333886
1949-02-28,2.411790
1949-03-01,2.441484
1949-03-02,2.428206
1949-03-03,2.421585
1949-03-04,2.428197
1949-03-07,2.491095
1949-03-08,2.501153
1949-03-09,2.491074
1949-03-10,2.494427
1949-03-11,2.544752
1949-03-14,2.561694
1949-03-15,2.531097
1949-03-16,2.510821
1949-03-17,2.527650
1949-03-18,2.517519
1949-03-21,2.493928
1949-03-22,2.460385
1949-03-23,2.520353
1949-03-24,2.527097
1949-03-25,2.500087
1949-03-28,2.513519
1949-03-29,2.611164
1949-03-30,2.607733
1949-03-31,2.556299
1949-04-01,2.515561
1949-04-04,2.529031
1949-04-05,2.522278
1949-04-06,2.508790
1949-04-07,2.512153
1949-04-08,2.525614
1949-04-11,2.532362
1949-04-12,2.545877
1949-04-13,2.542489
1949-04-14,2.532333
1949-04-18,2.559362
1949-04-19,2.538983
1949-04-20,2.525451
1949-04-21,2.441100
1949-04-22,2.434467
1949-04-25,2.427842
1949-04-26,2.454304
1949-04-27,2.454304
1949-04-28,2.431024
1949-04-29,2.437644
1949-05-02,2.460844
1949-05-03,2.484154
1949-05-04,2.541030
1949-05-05,2.537646
1949-05-06,2.507215
1949-05-09,2.493771
1949-05-10,2.473660
1949-05-11,2.483675
1949-05-12,2.490365
1949-05-13,2.493715
1949-05-16,2.520529
1949-05-17,2.510420
1949-05-18,2.496968
1949-05-19,2.466783
1949-05-20,2.443448
1949-05-23,2.393684
1949-05-24,2.367416
1949-05-25,2.390273
1949-05-26,2.386993
1949-05-27,2.370598
1949-05-31,2.266037
1949-06-01,2.250068
1949-06-02,2.250068
1949-06-03,2.221425
1949-06-06,2.148695
1949-06-07,2.154914
1949-06-08,2.182940
1949-06-09,2.182940
1949-06-10,2.145331
1949-06-13,2.064551
1949-06-14,2.091976
1949-06-15,2.171729
1949-06-16,2.156105
1949-06-17,2.162332
1949-06-20,2.224692
1949-06-21,2.227854
1949-06-22,2.215196
1949-06-23,2.237285
1949-06-24,2.243627
1949-06-27,2.240452
1949-06-28,2.202370
1949-06-29,2.230687
1949-06-30,2.252851
1949-07-01,2.284671
1949-07-05,2.310305
1949-07-06,2.368305
1949-07-07,2.368305
1949-07-08,2.365043
1949-07-11,2.365043
1949-07-12,2.397641
1949-07-13,2.453438
1949-07-14,2.456758
1949-07-15,2.446792
