SP500 1927-DANES,LEVERAGE 3.0x
Date,Close,Change (%)
1987-05-06,109.28132917966717,0.12%
1987-05-07,108.42893481206576,-0.78%
1987-05-08,106.96514419210288,-1.35%
1987-05-11,105.0076820533874,-1.83%
1987-05-12,106.86631802573235,1.77%
1987-05-13,107.6036956201099,0.69%
1987-05-14,107.8942255982842,0.27%
1987-05-15,100.4171557643231,-6.93%
1987-05-18,99.60377680263208,-0.81%
1987-05-19,92.28289920763862,-7.35%
1987-05-20,90.89865571952404,-1.50%
1987-05-21,92.80752748963404,2.10%
1987-05-22,94.78432782516326,2.13%
1987-05-26,101.77941121866031,7.38%
1987-05-27,101.38247151490754,-0.39%
1987-05-28,103.51150341672059,2.10%
1987-05-29,102.79727404314521,-0.69%
1987-06-01,102.51972140322871,-0.27%
1987-06-02,101.07419333144318,-1.41%
1987-06-03,106.35026622334452,5.22%
1987-06-04,108.1050456160297,1.65%
1987-06-05,106.2888808496804,-1.68%
1987-06-08,109.82830058197476,3.33%
1987-06-09,110.45432189529203,0.57%
1987-06-10,110.65313967470355,0.18%
1987-06-11,112.04736923460482,1.26%
1987-06-12,115.3079476793318,2.91%
1987-06-15,117.03756689452177,1.50%
1987-06-16,118.89846420814467,1.59%
1987-06-17,118.96980328666955,0.06%
1987-06-18,120.00484057526356,0.87%
1987-06-19,121.51690156651188,1.26%
1987-06-22,124.68849269739783,2.61%
1987-06-23,123.22963733283828,-1.17%
1987-06-24,121.34422388164586,-1.53%
1987-06-25,123.81964604883143,2.04%
1987-06-26,121.66518420758176,-1.74%
1987-06-29,122.54117353387636,0.72%
1987-06-30,117.87235482223566,-3.81%
1987-07-01,116.6346950966022,-1.05%
1987-07-02,119.74884145568147,2.67%
1987-07-06,118.92257444963727,-0.69%
1987-07-07,121.81239300876345,2.43%
1987-07-08,122.87216082793968,0.87%
1987-07-09,121.95061962173014,-0.75%
1987-07-10,122.97500482655266,0.84%
1987-07-13,122.08958479180149,-0.72%
1987-07-14,125.715645460118,2.97%
1987-07-15,125.41392791101372,-0.24%
1987-07-16,128.16049293226493,2.19%
1987-07-17,130.4673818050457,1.80%
1987-07-20,126.47507992181131,-3.06%
1987-07-21,123.02231023994587,-2.73%
1987-07-22,122.91159016072992,-0.09%
1987-07-23,122.13724714271731,-0.63%
1987-07-24,123.85938232742963,1.41%
1987-07-27,125.53148398884994,1.35%
1987-07-28,127.56509402946931,1.62%
1987-07-29,131.62166401960644,3.18%
1987-07-30,134.62263795925347,2.28%
1987-07-31,135.38998699562123,0.57%
1987-08-03,134.0090091282659,-1.02%
1987-08-04,132.32049561324973,-1.26%
1987-08-05,135.09922602112798,2.10%
1987-08-06,139.71961955105056,3.42%
1987-08-07,140.89326435527937,0.84%
1987-08-10,147.44480114779986,4.65%
1987-08-11,154.61061848358293,4.86%
1987-08-12,153.31188928832083,-0.84%
1987-08-13,156.43945182980258,2.04%
1987-08-14,155.50081511882377,-0.60%
1987-08-17,155.68741609696636,0.12%
1987-08-18,148.91501349674832,-4.35%
1987-08-19,149.71915456963077,0.54%
1987-08-20,156.54634801800594,4.56%
1987-08-21,158.0491929589788,0.96%
1987-08-24,154.3982566016264,-2.31%
1987-08-25,159.16916273061665,3.09%
1987-08-26,156.06536405736964,-1.95%
1987-08-27,151.6175011817346,-2.85%
1987-08-28,145.65893338529244,-3.93%
1987-08-31,149.3295385066018,2.52%
1987-09-01,140.63855936551758,-5.82%
1987-09-02,138.40240627160586,-1.59%
1987-09-03,136.4924530650577,-1.38%
1987-09-04,131.9882021139108,-3.30%
1987-09-08,128.06815251112766,-2.97%
1987-09-09,128.4907774144144,0.33%
1987-09-10,132.42259520329546,3.06%
1987-09-11,138.50079232312672,4.59%
1987-09-14,139.9135004048226,1.02%
1987-09-15,132.98778213478388,-4.95%
1987-09-16,129.3572156825043,-2.73%
1987-09-17,129.4348300119138,0.06%
1987-09-18,129.35716911390662,-0.06%
1987-09-21,124.04058946332506,-4.11%
1987-09-22,134.79490856979535,8.67%
1987-09-23,136.9381476160551,1.59%
1987-09-24,135.04840117895353,-1.38%
1987-09-25,135.61560446390513,0.42%
1987-09-28,139.48064919112642,2.85%
1987-09-29,137.51397203753154,-1.41%
1987-09-30,137.6789888039766,0.12%
1987-10-01,144.7419209296206,5.13%
1987-10-02,145.74064018403496,0.69%
1987-10-05,145.74064018403496,0.00%
1987-10-06,133.93564832912813,-8.10%
1987-10-07,133.09185374465463,-0.63%
1987-10-08,127.58185099962593,-4.14%
1987-10-09,123.83094458023693,-2.94%
1987-10-12,121.82488327803709,-1.62%
1987-10-13,127.89176246528335,4.98%
1987-10-14,116.57334148710576,-8.85%
1987-10-15,108.38989291471094,-7.02%
1987-10-16,91.61113749151369,-15.48%
1987-10-19,35.35273795797514,-61.41%
1987-10-20,41.00564075745536,15.99%
1987-10-21,52.20018068424068,27.30%
1987-10-22,46.06143943577397,-11.76%
1987-10-23,46.04762100394324,-0.03%
1987-10-26,34.60939194656374,-24.84%
1987-10-27,37.122033801884264,7.26%
1987-10-28,37.16658024244653,0.12%
1987-10-29,42.66351746030437,14.79%
1987-10-30,46.33684631363658,8.61%
1987-11-02,48.51931177500886,4.71%
1987-11-03,45.71004362323585,-5.79%
1987-11-04,44.69528065480001,-2.22%
1987-11-05,47.67198634640969,6.66%
1987-11-06,45.383731001782024,-4.80%
1987-11-09,41.44896152392752,-8.67%
1987-11-10,39.32262979775004,-5.13%
1987-11-11,40.75004125940836,3.63%
1987-11-12,44.09969465093173,8.22%
1987-11-13,42.56502527707931,-3.48%
1987-11-16,43.152422625903,1.38%
1987-11-17,41.19761788094959,-4.53%
1987-11-18,42.47062427347093,3.09%
1987-11-19,39.61659832229368,-6.72%
1987-11-20,40.57928166152542,2.43%
1987-11-23,41.07840682596218,1.23%
1987-11-24,42.8036999126526,4.20%
1987-11-25,41.60947668508959,-2.79%
1987-11-27,39.68711886223845,-4.62%
1987-11-30,34.71035415691375,-12.54%
1987-12-01,35.48092401919724,2.22%
1987-12-02,36.1408692059543,1.86%
1987-12-03,32.31355115704374,-10.59%
1987-12-04,31.76098943225829,-1.71%
1987-12-07,33.81910154746863,6.48%
1987-12-08,36.548303042349346,8.07%
1987-12-09,38.40130200659646,5.07%
1987-12-10,35.83225490235516,-6.69%
1987-12-11,36.63848063765815,2.25%
1987-12-14,39.848011541516996,8.76%
1987-12-15,40.15882603154083,0.78%
1987-12-16,42.77316560619414,6.51%
1987-12-17,40.12978397173134,-6.18%
1987-12-18,43.18767351037727,7.62%
1987-12-21,43.38201804117397,0.45%
1987-12-22,43.5902517277716,0.48%
1987-12-23,45.26411739411803,3.84%
1987-12-24,44.65305180929744,-1.35%
1987-12-28,41.22369743034339,-7.68%
1987-12-29,40.72901306117927,-1.20%
1987-12-30,42.36631938623868,4.02%
1987-12-31,41.97231261594666,-0.93%
1988-01-04,46.49273068468411,10.77%
1988-01-05,47.957251701251664,3.15%
1988-01-06,48.10112345635542,0.30%
1988-01-07,49.31327176745557,2.52%
1988-01-08,39.29774627148534,-20.31%
1988-01-11,41.2783526835682,5.04%
1988-01-12,40.238138195942284,-2.52%
1988-01-13,40.431281259282805,0.48%
1988-01-14,40.46766941241616,0.09%
1988-01-15,43.51488491917109,7.53%
1988-01-18,43.42350366084083,-0.21%
1988-01-19,42.0947444488191,-3.06%
1988-01-20,38.71032699513404,-8.04%
1988-01-21,38.95420205520338,0.63%
1988-01-22,40.566906020288805,4.14%
1988-01-25,43.36602253568873,6.90%
1988-01-26,42.02601243933594,-3.09%
1988-01-27,41.92515000948154,-0.24%
1988-01-28,43.89982457492812,4.71%
1988-01-29,45.8621467334274,4.47%
1988-02-01,44.775213855845166,-2.37%
1988-02-02,45.05729770313699,0.63%
1988-02-03,43.286545903403706,-3.93%
1988-02-04,43.286545903403706,0.00%
1988-02-05,42.63724771485265,-1.50%
1988-02-08,41.69070081558292,-2.22%
1988-02-09,43.003957891273785,3.15%
1988-02-10,45.53259061528068,5.88%
1988-02-11,45.150116854112326,-0.84%
1988-02-12,46.04408916782375,1.98%
1988-02-16,47.21821344160326,2.55%
1988-02-17,46.878242304823715,-0.72%
1988-02-18,46.175068670251356,-1.50%
1988-02-19,48.15597911620514,4.29%
1988-02-22,50.38078535137382,4.62%
1988-02-23,50.033157932449335,-0.69%
1988-02-24,49.702939090095164,-0.66%
1988-02-25,48.09256386357608,-3.24%
1988-02-26,48.58310801498456,1.02%
1988-02-29,51.55639422550161,6.12%
1988-03-01,51.2161220236133,-0.66%
1988-03-02,51.64633744861165,0.84%
1988-03-03,51.58436184367332,-0.12%
1988-03-04,51.243905055505074,-0.66%
1988-03-07,51.290024570055024,0.09%
1988-03-08,52.47482413762329,2.31%
1988-03-09,52.25442987624527,-0.42%
1988-03-10,49.213222057447794,-5.82%
1988-03-11,49.83330865537163,1.26%
1988-03-14,50.64060825558865,1.62%
1988-03-15,50.50387861329856,-0.27%
1988-03-16,51.94323915377757,2.85%
1988-03-17,53.43920444140636,2.88%
1988-03-18,53.37507739607668,-0.12%
1988-03-21,51.96597535282025,-2.64%
1988-03-22,52.02833452324364,0.12%
1988-03-23,52.075160024314556,0.09%
1988-03-24,48.84129258680462,-6.21%
1988-03-25,46.145253236013005,-5.52%
1988-03-28,45.90991244450934,-0.51%
1988-03-29,46.98420439571086,2.34%
1988-03-30,45.89886927416994,-2.31%
1988-03-31,46.33949841920197,0.96%
1988-04-04,44.83809867041983,-3.24%
1988-04-05,46.10253305292567,2.82%
1988-04-06,49.83683823021265,8.10%
1988-04-07,50.210614516939245,0.75%
1988-04-08,52.0633861926143,3.69%
1988-04-11,52.48509962077448,0.81%
1988-04-12,53.19364846565494,1.35%
1988-04-13,53.32131322197251,0.24%
1988-04-14,46.3468854525385,-13.08%
1988-04-15,46.36078951817426,0.03%
1988-04-18,46.05480830735431,-0.66%
1988-04-19,45.36398618274399,-1.50%
1988-04-20,44.42495166876119,-2.07%
1988-04-21,44.571554009268105,0.33%
1988-04-22,46.51041660867127,4.35%
1988-04-25,47.780150982088,2.73%
1988-04-26,48.55418942799783,1.62%
1988-04-27,48.481358143855836,-0.15%
1988-04-28,47.82685980891378,-1.35%
1988-04-29,47.12380496972275,-1.47%
1988-05-02,47.251039243140994,0.27%
1988-05-03,48.030681390652816,1.65%
1988-05-04,46.56094254009884,-3.06%
1988-05-05,45.73681385713909,-1.77%
1988-05-06,45.037040605124865,-1.53%
1988-05-09,44.53712945440798,-1.11%
1988-05-10,45.09829728553352,1.26%
1988-05-11,42.838872591528286,-5.01%
1988-05-12,43.10875748885491,0.63%
1988-05-13,44.59600962222041,3.45%
1988-05-16,45.599419838720365,2.25%
1988-05-17,43.848402116913505,-3.84%
1988-05-18,41.7699878565718,-4.74%
1988-05-19,42.38400667806341,1.47%
1988-05-20,42.61288031412495,0.54%
1988-05-23,41.50068413792629,-2.61%
1988-05-24,42.83285609875373,3.21%
1988-05-25,42.96135466704999,0.30%
1988-05-26,43.3995604846539,1.02%
1988-05-27,42.77460681367488,-1.44%
1988-05-31,47.20177861889022,10.35%
1988-06-01,49.65155092921063,5.19%
1988-06-02,48.89188219999371,-1.53%
1988-06-03,49.50791991571363,1.26%
1988-06-06,49.84952456313205,0.69%
1988-06-07,48.80268454730628,-2.10%
1988-06-08,52.30183702934814,7.17%
1988-06-09,51.53300002501672,-1.47%
1988-06-10,52.135936125309414,1.17%
1988-06-13,52.22978081033497,0.18%
1988-06-14,53.890687840103624,3.18%
1988-06-15,53.97152387186378,0.15%
1988-06-16,51.20278469723717,-5.13%
1988-06-17,51.72505310114899,1.02%
1988-06-20,50.73193208160693,-1.92%
1988-06-21,52.2843292033041,3.06%
1988-06-22,54.59006812116981,4.41%
1988-06-23,54.09875750807928,-0.90%
1988-06-24,53.48203167248718,-1.14%
1988-06-27,50.72235883818684,-5.16%
1988-06-28,52.56358046401302,3.63%
1988-06-29,51.790895831192024,-1.47%
1988-06-30,53.235861824882285,2.79%
1988-07-01,52.22970403639201,-1.89%
1988-07-05,54.54870289560781,4.44%
1988-07-06,52.30675120659833,-4.11%
1988-07-07,52.16552297834051,-0.27%
1988-07-08,51.14829528026287,-1.95%
1988-07-11,51.45518505194445,0.60%
1988-07-12,49.91152950038611,-3.00%
1988-07-13,50.73506973714248,1.65%
1988-07-14,51.267787969382475,1.05%
1988-07-15,52.28289017117625,1.98%
1988-07-18,51.38885274924913,-1.71%
1988-07-19,50.23260356239103,-2.25%
1988-07-20,51.09158108330791,1.71%
1988-07-21,49.190974267008855,-3.72%
1988-07-22,47.43485648567664,-3.57%
1988-07-25,48.07522704823328,1.35%
1988-07-26,48.34925584240821,0.57%
1988-07-27,46.88427339038324,-3.03%
1988-07-28,48.76902118067665,4.02%
1988-07-29,52.07556081672654,6.78%
1988-08-01,52.184919494441665,0.21%
1988-08-02,52.09098663935167,-0.18%
1988-08-03,52.62231470307306,1.02%
1988-08-04,52.02242031545803,-1.14%
1988-08-05,51.56982525871354,-0.87%
1988-08-08,50.90457451287614,-1.29%
1988-08-09,48.93456747922784,-3.87%
1988-08-10,46.40954379729968,-5.16%
1988-08-11,46.85507541775376,0.96%
1988-08-12,46.74262323675115,-0.24%
1988-08-15,44.681273552010424,-4.41%
1988-08-16,45.64638906073385,2.16%
1988-08-17,45.75594039447961,0.24%
1988-08-18,45.893208215663044,0.30%
1988-08-19,45.480169341722075,-0.90%
1988-08-22,43.774662991407496,-3.75%
1988-08-23,43.827192586997185,0.12%
1988-08-24,45.891453357844746,4.71%
1988-08-25,44.85889565729324,-2.25%
1988-08-26,45.11459136253981,0.57%
1988-08-29,46.49509785823353,3.06%
1988-08-30,46.59273756373582,0.21%
1988-08-31,46.06158035550923,-1.14%
1988-09-01,44.38954498860424,-3.63%
1988-09-02,47.545641637294004,7.11%
1988-09-06,48.144716721923906,1.26%
1988-09-07,48.30359428710626,0.33%
1988-09-08,48.30359428710626,0.00%
1988-09-09,48.825273105407,1.08%
1988-09-12,48.62020695836429,-0.42%
1988-09-13,49.14530519351462,1.08%
1988-09-14,50.17735660257843,2.10%
1988-09-15,49.51501549542439,-1.32%
1988-09-16,50.91133893239536,2.82%
1988-09-19,49.87274761817449,-2.04%
1988-09-20,50.381449643879876,1.02%
1988-09-21,50.623280602170496,0.48%
1988-09-22,50.076549171667054,-1.08%
1988-09-23,50.40705439620005,0.66%
1988-09-26,49.90802455767767,-0.99%
1988-09-27,49.56365918822969,-0.69%
1988-09-28,50.02460121868023,0.93%
1988-09-29,51.97556066620876,3.90%
1988-09-30,51.585743961212195,-0.75%
1988-10-03,51.29170522063328,-0.57%
1988-10-04,50.86085489677996,-0.84%
1988-10-05,51.56273469435553,1.38%
1988-10-06,51.856642282113356,0.57%
1988-10-07,55.108053753201865,6.27%
1988-10-10,55.20724824995763,0.18%
1988-10-11,55.02506433073277,-0.33%
1988-10-12,52.68099659024355,-4.26%
1988-10-13,53.392190044211844,1.35%
1988-10-14,53.55236661434447,0.30%
1988-10-17,54.08253504382648,0.99%
1988-10-18,55.818584418733316,3.21%
1988-10-19,54.37846494072999,-2.58%
1988-10-20,57.85324885044264,6.39%
1988-10-21,58.339216140786355,0.84%
1988-10-24,57.48162966351679,-1.47%
1988-10-25,57.550607619113016,0.12%
1988-10-26,56.94632623911233,-1.05%
1988-10-27,54.45207714983921,-4.38%
1988-10-28,55.187180191362046,1.35%
1988-10-31,55.45207865628058,0.48%
1988-11-01,55.50198552707123,0.09%
1988-11-02,55.50198552707123,0.00%
1988-11-03,55.585238505361836,0.15%
1988-11-04,53.850979063994544,-3.12%
1988-11-07,52.461623804143485,-2.58%
1988-11-08,53.169855725499424,1.35%
1988-11-09,52.11709258213453,-1.98%
1988-11-10,52.32034924320486,0.39%
1988-11-11,49.00847113610999,-6.33%
1988-11-14,48.90555334672416,-0.21%
1988-11-15,49.24300166481655,0.69%
1988-11-16,46.7611543809098,-5.04%
1988-11-17,47.18200477033798,0.90%
1988-11-18,48.18698147194618,2.13%
1988-11-21,48.056876621971924,-0.27%
1988-11-22,48.59030795247582,1.11%
1988-11-23,49.566973142320585,2.01%
1988-11-25,48.585547074102635,-1.98%
1988-11-28,49.358057272580865,1.59%
1988-11-29,50.6018803158499,2.52%
1988-11-30,52.165478417609656,3.09%
1988-12-01,51.476894102497205,-1.32%
1988-12-02,51.090817396728475,-0.75%
1988-12-05,52.85345059691561,3.45%
1988-12-06,54.39148600928585,2.91%
1988-12-07,54.70151747953878,0.57%
1988-12-08,53.79894244112639,-1.65%
1988-12-09,54.057177364843795,0.48%
1988-12-12,53.765268607073644,-0.54%
1988-12-13,53.636231962416666,-0.24%
1988-12-14,53.05696065722256,-1.08%
1988-12-15,52.46802839392739,-1.11%
1988-12-16,53.617078215754404,2.19%
1988-12-19,55.1451649449034,2.85%
1988-12-20,54.28490037176291,-1.56%
1988-12-21,54.23604396142832,-0.09%
1988-12-22,53.94316932403661,-0.54%
1988-12-23,54.5257555527362,1.08%
1988-12-27,53.92051966610083,-1.11%
1988-12-28,54.066105069199295,0.27%
1988-12-29,55.42857091694311,2.52%
1988-12-30,54.43085664043813,-1.80%
1989-01-03,53.0102112821227,-2.61%
1989-01-04,55.39567078981821,4.50%
1989-01-05,55.744663515794066,0.63%
1989-01-06,56.14602509310779,0.72%
1989-01-09,56.33130697591505,0.33%
1989-01-10,55.97641974196679,-0.63%
1989-01-11,56.950409445477014,1.74%
1989-01-12,57.65089948165638,1.23%
1989-01-13,58.08328122776881,0.75%
1989-01-16,58.25753107145211,0.30%
1989-01-17,57.89050862570196,-0.63%
1989-01-18,59.71405964741158,3.15%
1989-01-19,59.946944480036485,0.39%
1989-01-20,59.767103646596375,-0.30%
1989-01-23,58.440273945641934,-2.22%
1989-01-24,60.8947654513589,4.20%
1989-01-25,61.31493933297327,0.69%
1989-01-26,62.93365373136376,2.64%
1989-01-27,64.31190074808063,2.19%
1989-01-30,65.0836435570576,1.20%
1989-01-31,66.72375137469544,2.52%
1989-02-01,66.46352874433413,-0.39%
1989-02-02,66.30401627534773,-0.24%
1989-02-03,66.38358109487815,0.12%
1989-02-06,65.76621379069579,-0.93%
1989-02-07,68.15352735129804,3.63%
1989-02-08,67.47880743052019,-0.99%
1989-02-09,65.71761055658361,-2.61%
1989-02-10,63.036332045875,-4.08%
1989-02-13,63.37672823892273,0.54%
1989-02-14,62.90140277713081,-0.75%
1989-02-15,64.46764770628137,2.49%
1989-02-16,64.83511329820718,0.57%
1989-02-17,66.11884854151168,1.98%
1989-02-21,65.60312152288789,-0.78%
1989-02-22,62.23768138876374,-5.13%
1989-02-23,62.965862261012276,1.17%
1989-02-24,59.79238280305726,-5.04%
1989-02-27,60.22288795923927,0.72%
1989-02-28,60.87329514919905,1.08%
1989-03-01,59.75931384796871,-1.83%
1989-03-02,61.53416546925339,2.97%
1989-03-03,62.309495954165975,1.26%
1989-03-06,64.6461020524472,3.75%
1989-03-07,64.0254994727437,-0.96%
1989-03-08,64.15995302163647,0.21%
1989-03-09,64.06371309210402,-0.15%
1989-03-10,63.3718249907093,-1.08%
1989-03-13,64.94978343297795,2.49%
1989-03-14,64.83287382279859,-0.18%
1989-03-15,65.84426665443425,1.56%
1989-03-16,67.68132169409297,2.79%
1989-03-17,63.1128324797417,-6.75%
1989-03-20,61.31411675406906,-2.85%
1989-03-21,62.215434270353875,1.47%
1989-03-22,61.674159992201794,-0.87%
1989-03-23,60.71204309632345,-1.56%
1989-03-27,61.71379180741278,1.65%
1989-03-28,62.361786621390614,1.05%
1989-03-29,62.84820855703746,0.78%
1989-03-30,62.96133533244013,0.18%
1989-03-31,64.47240738041869,2.40%
1989-04-03,65.47817693555322,1.56%
1989-04-04,64.77101262464925,-1.08%
1989-04-05,65.37338304205849,0.93%
1989-04-06,64.74579856485472,-0.96%
1989-04-07,65.96949415773047,1.89%
1989-04-10,65.92991246123583,-0.06%
1989-04-11,66.83974525320089,1.38%
1989-04-12,67.18062795399221,0.51%
1989-04-13,65.42721356439301,-2.61%
1989-04-14,68.7051169639691,5.01%
1989-04-17,68.9524553850394,0.36%
1989-04-18,71.91051572105759,4.29%
1989-04-19,72.70872244556134,1.11%
1989-04-20,72.03253132681762,-0.93%
1989-04-21,74.45282437939869,3.36%
1989-04-24,73.7827489599841,-0.90%
1989-04-25,72.3882550046404,-1.89%
1989-04-26,72.51855386364875,0.18%
1989-04-27,74.3895325533309,2.58%
1989-04-28,74.43416627286288,0.06%
1989-05-01,74.05455202487128,-0.51%
1989-05-02,73.34362832543252,-0.96%
1989-05-03,73.36563141393015,0.03%
1989-05-04,73.07950545141581,-0.39%
1989-05-05,72.9698861932387,-0.15%
1989-05-08,71.83155596862417,-1.56%
1989-05-09,71.2712698320689,-0.78%
1989-05-10,71.69889745106131,0.60%
1989-05-11,72.51626488200341,1.14%
1989-05-12,77.38935788207404,6.72%
1989-05-15,79.10740162705608,2.22%
1989-05-16,78.4428994533888,-0.84%
1989-05-17,80.09020034190996,2.10%
1989-05-18,80.45060624344855,0.45%
1989-05-19,82.9365299763711,3.09%
1989-05-22,83.50879203320805,0.69%
1989-05-23,80.65279134567234,-3.42%
1989-05-24,81.2818831181686,0.78%
1989-05-25,81.30626768310404,0.03%
1989-05-26,83.1600505862788,2.28%
1989-05-30,81.18915738738399,-2.37%
1989-05-31,82.3095677593299,1.38%
1989-06-01,83.42074692408086,1.35%
1989-06-02,86.17363157257552,3.30%
1989-06-05,83.40745799909584,-3.21%
1989-06-06,85.13399237967712,2.07%
1989-06-07,87.27936898764497,2.52%
1989-06-08,87.12226612346721,-0.18%
1989-06-09,87.06999276379312,-0.06%
1989-06-12,86.70429879418519,-0.42%
1989-06-13,84.85749722986905,-2.13%
1989-06-14,84.80658273153112,-0.06%
1989-06-15,81.85531365247384,-3.48%
1989-06-16,82.83757741630353,1.20%
1989-06-19,83.2600490611267,0.51%
1989-06-20,82.76048876675993,-0.60%
1989-06-21,82.16461324763927,-0.72%
1989-06-22,83.56962813417388,1.71%
1989-06-23,87.98210449965826,5.28%
1989-06-26,86.84713535161266,-1.29%
1989-06-27,88.30616722551974,1.68%
1989-06-28,86.18681921210727,-2.40%
1989-06-29,81.32588260854442,-5.64%
1989-06-30,80.03280107506856,-1.59%
1989-07-03,80.96918484764687,1.17%
1989-07-05,82.03797808763582,1.32%
1989-07-06,82.72709710357196,0.84%
1989-07-07,85.30818253320341,3.12%
1989-07-10,86.99728454736083,1.98%
1989-07-11,88.35444218629966,1.56%
1989-07-12,89.17613849863226,0.93%
1989-07-13,89.28314986483062,0.12%
1989-07-14,90.80989172751922,1.71%
1989-07-17,91.30026514284782,0.54%
1989-07-18,90.39639251793362,-0.99%
1989-07-19,93.9760896616438,3.96%
1989-07-20,92.11536308634325,-1.98%
1989-07-21,94.10505492900828,2.16%
1989-07-24,92.24177484141391,-1.98%
1989-07-25,92.40781003612847,0.18%
1989-07-26,95.87310291248329,3.75%
1989-07-27,99.23824882471145,3.51%
1989-07-28,99.38710619794853,0.15%
1989-07-31,102.81596136177775,3.45%
1989-08-01,100.74936053840602,-2.01%
1989-08-02,101.2631822771519,0.51%
1989-08-03,101.62772973334965,0.36%
1989-08-04,100.89601007926954,-0.72%
1989-08-07,105.73901856307448,4.80%
1989-08-08,105.67557515193663,-0.06%
1989-08-09,103.48809074629153,-2.07%
1989-08-10,104.66785498079926,1.14%
1989-08-11,101.49641897488104,-3.03%
1989-08-14,100.00442161595028,-1.47%
1989-08-15,101.44448528721996,1.44%
1989-08-16,102.29661896363261,0.84%
1989-08-17,101.22250446451447,-1.05%
1989-08-18,102.61937502612477,1.38%
1989-08-21,97.84757408740997,-4.65%
1989-08-22,98.28788817080331,0.45%
1989-08-23,101.32498391528112,3.09%
1989-08-24,107.34368795984881,5.94%
1989-08-25,106.44200098098608,-0.84%
1989-08-28,107.8789679942294,1.35%
1989-08-29,105.80769180874019,-1.92%
1989-08-30,106.53776488222049,0.69%
1989-08-31,107.2728754599078,0.69%
1989-09-01,109.364696531376,1.95%
1989-09-05,108.28198603571538,-0.99%
1989-09-06,105.22843402950821,-2.82%
1989-09-07,104.4392207742869,-0.75%
1989-09-08,104.81520196907434,0.36%
1989-09-11,103.80897603017122,-0.96%
1989-09-12,104.74325681444276,0.90%
1989-09-13,101.8209199493198,-2.79%
1989-09-14,99.77431945833847,-2.01%
1989-09-15,101.42059572940104,1.65%
1989-09-18,102.88105230790441,1.44%
1989-09-19,102.72673072944256,-0.15%
1989-09-20,102.6650946910049,-0.06%
1989-09-21,101.98750506604426,-0.66%
1989-09-22,103.18075887531698,1.17%
1989-09-25,100.67346643464678,-2.43%
1989-09-26,100.76407255443796,0.09%
1989-09-27,101.42911543329724,0.66%
1989-09-28,104.50241763092615,3.03%
1989-09-29,105.00402923555458,0.48%
1989-10-02,106.54758846531723,1.47%
1989-10-03,110.03169460813311,3.27%
1989-10-04,112.11129363622682,1.89%
1989-10-05,112.14492702431768,0.03%
1989-10-06,113.86074440778975,1.53%
1989-10-09,114.81717466081518,0.84%
1989-10-10,114.16271676524853,-0.57%
1989-10-11,112.10778786347406,-1.80%
1989-10-12,110.59433272731717,-1.35%
1989-10-13,90.28921323858174,-18.36%
1989-10-16,97.7651600947363,8.28%
1989-10-17,96.32801224134367,-1.47%
1989-10-18,96.84818350744693,0.54%
1989-10-19,101.40973295064768,4.71%
1989-10-20,101.44015587053288,0.03%
1989-10-23,99.40120873753517,-2.01%
1989-10-24,98.41713677103357,-0.99%
1989-10-25,97.38375683493773,-1.05%
1989-10-26,93.49814493722371,-3.99%
1989-10-27,91.11394224132451,-2.55%
1989-10-30,91.11394224132451,0.00%
1989-10-31,95.4327431035633,4.74%
1989-11-01,96.14848867684003,0.75%
1989-11-02,93.84092494859587,-2.40%
1989-11-03,93.1371180114814,-0.75%
1989-11-06,89.00182997177163,-4.44%
1989-11-07,90.76406620521271,1.98%
1989-11-08,93.4869881913691,3.00%
1989-11-09,92.1688216578708,-1.41%
1989-11-10,94.24262014517288,2.25%
1989-11-13,94.61016636373905,0.39%
1989-11-14,93.30454606791945,-1.38%
1989-11-15,95.40389835444763,2.25%
1989-11-16,95.43251952395397,0.03%
1989-11-17,96.29141219966955,0.90%
1989-11-20,94.3848422381161,-1.98%
1989-11-21,94.58305040681614,0.21%
1989-11-22,96.51254463511519,2.04%
1989-11-24,98.24977043854726,1.80%
1989-11-27,99.66456713286233,1.44%
1989-11-28,99.81406398356162,0.15%
1989-11-29,97.92757817427231,-1.89%
1989-11-30,99.98405731593202,2.10%
1989-12-01,104.0034164200325,4.02%
1989-12-04,104.6898389684047,0.66%
1989-12-05,103.0566774804976,-1.56%
1989-12-06,102.16008438641727,-0.87%
1989-12-07,101.30193967757137,-0.84%
1989-12-08,102.27443829847606,0.96%
1989-12-11,102.15170897251788,-0.12%
1989-12-12,104.94045062746763,2.73%
1989-12-13,105.85343254792659,0.87%
1989-12-14,104.20211900017894,-1.56%
1989-12-15,103.48312437907771,-0.69%
1989-12-18,97.77085591335262,-5.52%
1989-12-19,96.71493066948841,-1.08%
1989-12-20,97.03408994069773,0.33%
1989-12-21,98.69337287868365,1.71%
1989-12-22,100.97318979218123,2.31%
1989-12-26,100.42793456730345,-0.54%
1989-12-27,102.17538062877455,1.74%
1989-12-28,103.79996918077207,1.59%
1989-12-29,106.22888845960215,2.34%
1990-01-02,111.90151110334489,5.34%
1990-01-03,111.02867931673879,-0.78%
1990-01-04,108.16413939036693,-2.58%
1990-01-05,104.98411369229014,-2.94%
1990-01-08,106.40139922713607,1.35%
1990-01-09,102.63478969449545,-3.54%
1990-01-10,100.60262085854444,-1.98%
1990-01-11,101.65894837755916,1.05%
1990-01-12,94.12602030278202,-7.41%
1990-01-15,91.69756897897024,-2.58%
1990-01-16,94.75109802596995,3.33%
