NASDAQ100,LEVERAGE 2.0x,1986-2025
2007-06-06,4906.859200667131,-1.82%
2007-06-07,4739.044616004315,-3.42%
2007-06-08,4860.364158174026,2.56%
2007-06-11,4838.006483046425,-0.46%
2007-06-12,4780.918006546477,-1.18%
2007-06-13,4898.52858950752,2.46%
2007-06-14,4953.392109710005,1.12%
2007-06-15,5045.525202950611,1.86%
2007-06-18,5055.616253356512,0.20%
2007-06-19,5042.471651097785,-0.26%
2007-06-20,4940.61372374561,-2.02%
2007-06-21,5039.425998220522,2.00%
2007-06-22,4938.6374782561115,-2.00%
2007-06-25,4892.214285960505,-0.94%
2007-06-26,4870.688543102278,-0.44%
2007-06-27,4995.378169805697,2.56%
2007-06-28,4988.38464036797,-0.14%
2007-06-29,5001.354440432926,0.26%
2007-07-02,5105.38261279393,2.08%
2007-07-03,5163.583974579781,1.14%
2007-07-05,5247.2340349679735,1.62%
2007-07-06,5286.063566826737,0.74%
2007-07-09,5290.292417680198,0.08%
2007-07-10,5198.241329612562,-1.74%
2007-07-11,5262.699522099758,1.24%
2007-07-12,5458.471944321868,3.72%
2007-07-13,5518.515135709408,1.10%
2007-07-16,5496.441075166571,-0.40%
2007-07-17,5571.192673788837,1.36%
2007-07-18,5550.022141628439,-0.38%
2007-07-19,5632.162469324539,1.48%
2007-07-20,5538.668572333752,-1.66%
2007-07-23,5540.8840397626855,0.04%
2007-07-24,5345.844921563039,-3.52%
2007-07-25,5402.510877731607,1.06%
2007-07-26,5270.689612314956,-2.44%
2007-07-27,5109.406510178119,-3.06%
2007-07-30,5202.39770866336,1.82%
2007-07-31,4981.816045816034,-4.24%
2007-08-01,5048.572380829969,1.34%
2007-08-02,5160.650687684394,2.22%
2007-08-03,4908.810934125396,-4.88%
2007-08-06,5092.400463061686,3.74%
2007-08-07,5130.084226488343,0.74%
2007-08-08,5264.492433222338,2.62%
2007-08-09,4996.003319127999,-5.10%
2007-08-10,4936.051279298463,-1.20%
2007-08-13,4983.437371579728,0.96%
2007-08-14,4813.0038134717015,-3.42%
2007-08-15,4629.147067797083,-3.82%
2007-08-16,4535.638297027582,-2.02%
2007-08-17,4745.184786350256,4.62%
2007-08-20,4767.012636367467,0.46%
2007-08-21,4857.585876458448,1.90%
2007-08-22,4988.740695122826,2.70%
2007-08-23,4963.796991647212,-0.50%
2007-08-24,5115.689179591616,3.06%
2007-08-27,5043.046393241415,-1.42%
2007-08-28,4792.911292136641,-4.96%
2007-08-29,5073.775893855848,5.86%
2007-08-30,5120.454632079322,0.92%
2007-08-31,5250.5141797341375,2.54%
2007-09-04,5418.5306334856305,3.20%
2007-09-05,5278.732543141701,-2.58%
2007-09-06,5301.958966331525,0.44%
2007-09-07,5087.759824091731,-4.04%
2007-09-10,5096.917791775097,0.18%
2007-09-11,5246.767174853285,2.94%
2007-09-12,5246.767174853285,-0.00%
2007-09-13,5298.185493166847,0.98%
2007-09-14,5309.8415012518135,0.22%
2007-09-17,5215.326322529531,-1.78%
2007-09-18,5490.6955523590905,5.28%
2007-09-19,5522.541586562774,0.58%
2007-09-20,5475.047728918334,-0.86%
2007-09-21,5565.933521218378,1.66%
2007-09-24,5608.234615979638,0.76%
2007-09-25,5714.791073683251,1.90%
2007-09-26,5778.796733708504,1.12%
2007-09-27,5822.715588884688,0.76%
2007-09-28,5793.602010940265,-0.50%
2007-10-01,5937.283340811583,2.48%
2007-10-02,5931.3460574707715,-0.10%
2007-10-03,5858.983635569628,-1.22%
2007-10-04,5873.045196294995,0.24%
2007-10-05,6118.538485500126,4.18%
2007-10-08,6195.632070417427,1.26%
2007-10-09,6241.479747738516,0.74%
2007-10-10,6275.183738376305,0.54%
2007-10-11,6066.847638262211,-3.32%
2007-10-12,6276.760566546083,3.46%
2007-10-15,6166.289580574872,-1.76%
2007-10-16,6121.892295594733,-0.72%
2007-10-17,6281.061495280196,2.60%
2007-10-18,6328.797562644326,0.76%
2007-10-19,6002.231608411878,-5.16%
2007-10-22,6151.086952300492,2.48%
2007-10-23,6422.964995592174,4.42%
2007-10-24,6326.620520658292,-1.50%
2007-10-25,6169.720331745966,-2.48%
2007-10-26,6358.513773897393,3.06%
2007-10-29,6409.3818840885715,0.80%
2007-10-30,6433.7375352481085,0.38%
2007-10-31,6616.455681249155,2.84%
2007-11-01,6369.000238770436,-3.74%
2007-11-02,6465.809042399747,1.52%
2007-11-05,6388.21933389095,-1.20%
2007-11-06,6524.927227636217,2.14%
2007-11-07,6205.205793482042,-4.90%
2007-11-08,5842.821775142691,-5.84%
2007-11-09,5444.341330077959,-6.82%
2007-11-12,5165.591053977968,-5.12%
2007-11-13,5602.600057144504,8.46%
2007-11-14,5450.209335590173,-2.72%
2007-11-15,5374.996446759029,-1.38%
2007-11-16,5505.0713607705975,2.42%
2007-11-19,5357.5354483019455,-2.68%
2007-11-20,5404.681760247002,0.88%
2007-11-21,5279.293143409272,-2.32%
2007-11-23,5397.549309821639,2.24%
2007-11-26,5187.044886738595,-3.90%
2007-11-27,5418.387088687136,4.46%
2007-11-29,5784.670055882388,6.76%
2007-11-30,5711.78321317827,-1.26%
2007-12-03,5592.978122344161,-2.08%
2007-12-04,5547.11570174094,-0.82%
2007-12-05,5763.453214108836,3.90%
2007-12-06,5919.0664508897735,2.70%
2007-12-07,5932.088397081731,0.22%
2007-12-10,5959.376003708307,0.46%
2007-12-11,5673.3259555303075,-4.80%
2007-12-12,5769.7724967743225,1.70%
2007-12-13,5732.845952794967,-0.64%
2007-12-14,5609.016480214596,-2.16%
2007-12-17,5330.809262795952,-4.96%
2007-12-18,5376.654222455997,0.86%
2007-12-19,5384.181538367436,0.14%
2007-12-20,5588.780436825398,3.80%
2007-12-21,5815.684922560509,4.06%
2007-12-24,5908.735881321478,1.60%
2007-12-26,5954.8240211957855,0.78%
2007-12-27,5783.3250893853465,-2.88%
2007-12-28,5789.108414474731,0.10%
2007-12-31,5667.537137770762,-2.10%
2008-01-02,5475.9743825141095,-3.38%
2008-01-03,5486.926331279138,0.20%
2008-01-04,5015.050666789132,-8.60%
2008-01-07,4983.957352655039,-0.62%
2008-01-08,4743.730608257067,-4.82%
2008-01-09,4936.326070952304,4.06%
2008-01-10,4959.033170878684,0.46%
2008-01-11,4751.745584335956,-4.18%
2008-01-14,4932.311916540722,3.80%
2008-01-15,4654.129524447826,-5.64%
2008-01-16,4547.084545385526,-2.30%
2008-01-17,4400.668423024113,-3.22%
2008-01-18,4410.349893554766,0.22%
2008-01-22,4178.365489153785,-5.26%
2008-01-23,4149.95260382754,-0.68%
2008-01-24,4323.4206226675315,4.18%
2008-01-25,4144.431008889096,-4.14%
2008-01-28,4218.201880847322,1.78%
2008-01-29,4230.012846113695,0.28%
2008-01-30,4234.242858959808,0.10%
2008-01-31,4388.369299025944,3.64%
2008-02-01,4454.194838511333,1.50%
2008-02-04,4326.804866129909,-2.86%
2008-02-05,4065.4658522156624,-6.04%
2008-02-06,3916.6698020245694,-3.66%
2008-02-07,3972.2865132133184,1.42%
2008-02-08,4065.23801762251,2.34%
2008-02-11,4153.860206406681,2.18%
2008-02-12,4095.706163516987,-1.40%
2008-02-13,4290.661776900396,4.76%
2008-02-14,4124.184099956661,-3.88%
2008-02-15,4091.190627157008,-0.80%
2008-02-19,4020.003910244476,-1.74%
2008-02-20,4122.916010346735,2.56%
2008-02-21,4025.615192502552,-2.36%
2008-02-22,4057.820114042572,0.80%
2008-02-25,4113.006467593551,1.36%
2008-02-26,4140.152310279668,0.66%
2008-02-27,4179.897772458353,0.96%
2008-02-28,4154.8183858236025,-0.60%
2008-02-29,3927.1343382804694,-5.48%
2008-03-03,3872.939884412199,-1.38%
2008-03-04,3919.4151630251454,1.20%
2008-03-05,3964.0964958836325,1.14%
2008-03-06,3778.5767798762786,-4.68%
2008-03-07,3756.661034552996,-0.58%
2008-03-10,3604.891928757055,-4.04%
2008-03-11,3897.609153372128,8.12%
2008-03-12,3871.8849329598715,-0.66%
2008-03-13,3940.0301077799654,1.76%
2008-03-14,3775.336849274763,-4.18%
2008-03-17,3658.3014069472456,-3.10%
2008-03-18,3978.768610195824,8.76%
2008-03-19,3773.4641499097193,-5.16%
2008-03-20,3933.4590298658914,4.24%
2008-03-24,4213.5213127923425,7.12%
2008-03-25,4260.712751495617,1.12%
2008-03-26,4226.627049483653,-0.80%
2008-03-27,4043.1914355360623,-4.34%
2008-03-28,3996.290414883844,-1.16%
2008-03-31,4061.030319604962,1.62%
2008-04-01,4396.471424004332,8.26%
2008-04-02,4364.816829751501,-0.72%
2008-04-03,4395.370547559762,0.70%
2008-04-04,4446.356845911455,1.16%
2008-04-07,4422.346518943533,-0.54%
2008-04-08,4352.4734439442245,-1.58%
2008-04-09,4258.4600175550295,-2.16%
2008-04-10,4383.658742071148,2.94%
2008-04-11,4126.776339785778,-5.86%
2008-04-14,4091.2860632636202,-0.86%
2008-04-15,4108.469464729327,0.42%
2008-04-16,4347.582387576575,5.82%
2008-04-17,4318.8883438185685,-0.66%
2008-04-18,4597.888530829248,6.46%
2008-04-21,4660.419814848527,1.36%
2008-04-22,4507.558044921495,-3.28%
2008-04-23,4627.4590889164065,2.66%
2008-04-24,4714.455319788035,1.88%
2008-04-25,4685.225696805349,-0.62%
2008-04-28,4707.714780150014,0.48%
2008-04-29,4758.558099775634,1.08%
2008-04-30,4680.517746939314,-1.64%
2008-05-01,4986.623607589145,6.54%
2008-05-02,4993.60488063977,0.14%
2008-05-05,4962.644530379804,-0.62%
2008-05-06,5037.0841983355,1.50%
2008-05-07,4838.623080921082,-3.94%
2008-05-08,4915.073325599636,1.58%
2008-05-09,4882.633841650678,-0.66%
2008-05-12,5065.244347328414,3.74%
2008-05-13,5083.479226978797,0.36%
2008-05-14,5066.195397607069,-0.34%
2008-05-15,5238.44604112571,3.40%
2008-05-16,5238.44604112571,-0.00%
2008-05-19,5163.0124181334995,-1.44%
2008-05-20,5081.43682192699,-1.58%
2008-05-21,4858.869889126588,-4.38%
2008-05-22,4898.712622217426,0.82%
2008-05-23,4869.320346484121,-0.60%
2008-05-27,5050.45906337333,3.72%
2008-05-28,5073.691175064847,0.46%
2008-05-29,5170.091307391079,1.90%
2008-05-30,5239.37053091012,1.34%
2008-06-02,5106.2905194250025,-2.54%
2008-06-03,5055.227614230753,-1.00%
2008-06-04,5179.586213540829,2.46%
2008-06-05,5352.5843930730925,3.34%
2008-06-06,5015.371576309488,-6.30%
2008-06-09,4961.205563285345,-1.08%
2008-06-10,4925.484883229691,-0.72%
2008-06-11,4685.121220928082,-4.88%
2008-06-12,4685.121220928082,-0.00%
2008-06-13,4888.455481916361,4.34%
2008-06-16,4981.336136072772,1.90%
2008-06-17,4921.560102439899,-1.20%
2008-06-18,4813.285780186221,-2.20%
2008-06-19,4969.236239464254,3.24%
2008-06-20,4696.922093541613,-5.48%
2008-06-23,4623.650108882364,-1.56%
2008-06-24,4577.413607793541,-1.00%
2008-06-25,4722.0598777998175,3.16%
2008-06-26,4338.628615722472,-8.12%
2008-06-27,4340.364067168761,0.04%
2008-06-30,4253.556785825385,-2.00%
2008-07-01,4371.8056644713315,2.78%
2008-07-02,4153.2153812477645,-5.00%
2008-07-03,4154.046024324014,0.02%
2008-07-07,4202.232958206173,1.16%
2008-07-08,4406.4614799749925,4.86%
2008-07-09,4161.462221688383,-5.56%
2008-07-10,4254.678975454202,2.24%
2008-07-11,4121.932991420032,-3.12%
2008-07-14,4063.4015429418673,-1.42%
2008-07-15,4065.026903559044,0.04%
2008-07-16,4270.717264879132,5.06%
2008-07-17,4315.1327244338745,1.04%
2008-07-18,4174.45939761733,-3.26%
2008-07-21,4158.596451906384,-0.38%
2008-07-22,4166.913644810196,0.20%
2008-07-23,4276.086782304224,2.62%
2008-07-24,4143.528092052792,-3.10%
2008-07-25,4278.607107853713,3.26%
2008-07-28,4076.656852363018,-4.72%
2008-07-29,4269.075055794552,4.72%
2008-07-30,4302.37384122975,0.78%
2008-07-31,4285.1643458648305,-0.40%
2008-08-01,4180.606335825729,-2.44%
2008-08-04,4081.1079050330763,-2.38%
2008-08-05,4374.947674195458,7.20%
2008-08-06,4493.946250933574,2.72%
2008-08-07,4422.0431109186375,-1.60%
2008-08-08,4638.723223353651,4.90%
2008-08-11,4711.087305637968,1.56%
2008-08-12,4710.1450881768405,-0.02%
2008-08-13,4714.855233265017,0.10%
2008-08-14,4823.296903630112,2.30%
2008-08-15,4789.533825304701,-0.70%
2008-08-18,4667.879666141962,-2.54%
2008-08-19,4552.116250421641,-2.48%
2008-08-20,4573.05598517358,0.46%
2008-08-21,4542.8738156714335,-0.66%
2008-08-22,4660.988534878891,2.60%
2008-08-25,4459.633830172123,-4.32%
2008-08-26,4443.579148383504,-0.36%
2008-08-27,4509.344119779579,1.48%
2008-08-28,4579.689888048141,1.56%
2008-08-29,4376.351657018804,-4.44%
2008-09-02,4271.319217250352,-2.40%
2008-09-03,4192.726943652946,-1.84%
2008-09-04,3926.069510036619,-6.36%
2008-09-05,3897.0165956623478,-0.74%
2008-09-08,3873.6344960883735,-0.60%
2008-09-09,3691.57367477222,-4.70%
2008-09-10,3762.451889327847,1.92%
2008-09-11,3916.7124167902884,4.10%
2008-09-12,3887.7287449060404,-0.74%
2008-09-15,3616.3652785115987,-6.98%
2008-09-16,3695.2020415831516,2.18%
2008-09-17,3302.771584767021,-10.62%
2008-09-18,3565.672202914476,7.96%
2008-09-19,3766.06298071827,5.62%
2008-09-22,3424.8576746651947,-9.06%
2008-09-23,3352.9356634972255,-2.10%
2008-09-24,3405.2414598477826,1.56%
2008-09-25,3512.8470899789727,3.16%
2008-09-26,3448.21070352336,-1.84%
2008-09-29,2722.7071715020447,-21.04%
2008-09-30,3044.5311591735867,11.82%
2008-10-01,2964.7644428032386,-2.62%
2008-10-02,2689.0413496225374,-9.30%
2008-10-03,2615.8994249128045,-2.72%
2008-10-06,2404.0115714948674,-8.10%
2008-10-07,2123.7038222585657,-11.66%
2008-10-08,2127.1017483741794,0.16%
2008-10-09,1951.4031439584721,-8.26%
2008-10-10,1935.011357549221,-0.84%
2008-10-13,2421.860215108605,25.16%
2008-10-14,2201.955307576744,-9.08%
2008-10-15,1813.5303913202063,-17.64%
2008-10-16,2013.7441465219572,11.04%
2008-10-17,2009.7166582289133,-0.20%
2008-10-20,2135.524921034043,6.26%
2008-10-21,1916.42006413595,-10.26%
2008-10-22,1778.0545355053343,-7.22%
2008-10-23,1784.0999209260526,0.34%
2008-10-24,1677.7675656388599,-5.96%
2008-10-27,1587.1681170943614,-5.40%
2008-10-28,1933.8056338677698,21.84%
2008-10-29,1947.342273304844,0.70%
2008-10-30,2042.3725762421202,4.88%
2008-10-31,2044.823423333611,0.12%
2008-11-03,2044.823423333611,-0.00%
2008-11-04,2178.5548752196287,6.54%
2008-11-05,1930.635330419635,-11.38%
2008-11-06,1758.4226589462037,-8.92%
2008-11-07,1842.4752620438323,4.78%
2008-11-10,1782.779063553612,-3.24%
2008-11-11,1710.3982335733356,-4.06%
2008-11-12,1542.4371270364338,-9.82%
2008-11-13,1742.3369787003555,12.96%
2008-11-14,1570.1940852047603,-9.88%
2008-11-17,1496.3949632001365,-4.70%
2008-11-18,1506.2711699572574,0.66%
2008-11-19,1328.531171902301,-11.80%
2008-11-20,1203.6492417434847,-9.40%
2008-11-21,1317.5144600124183,9.46%
2008-11-24,1484.3117906499906,12.66%
2008-11-25,1454.0318301207308,-2.04%
2008-11-26,1582.5682439034035,8.84%
2008-11-28,1562.9443976790014,-1.24%
2008-12-01,1313.4984718094329,-15.96%
2008-12-02,1407.0195630022645,7.12%
2008-12-03,1497.0688150344095,6.40%
2008-12-04,1398.2622732421382,-6.60%
2008-12-05,1522.4279631060401,8.88%
2008-12-08,1644.5266857471447,8.02%
2008-12-09,1610.6494360207537,-2.06%
2008-12-10,1637.064086771494,1.64%
2008-12-11,1524.7614904189695,-6.86%
2008-12-12,1592.4609005935718,4.44%
2008-12-15,1527.1700036692353,-4.10%
2008-12-16,1686.3011180515696,10.42%
2008-12-17,1638.410166298905,-2.84%
2008-12-18,1581.721174544963,-3.46%
2008-12-19,1614.6209749754983,2.08%
2008-12-22,1540.3484101266254,-4.60%
2008-12-23,1524.944926025359,-1.00%
2008-12-24,1527.6898268922048,0.18%
2008-12-26,1530.7452065459893,0.20%
2008-12-29,1498.9057062498327,-2.08%
2008-12-30,1570.8531801498248,4.80%
2008-12-31,1597.8718548484019,1.72%
2009-01-02,1735.2888343653647,8.60%
2009-01-05,1732.165314463507,-0.18%
2009-01-06,1765.0764554383134,1.90%
2009-01-07,1665.5261433515925,-5.64%
2009-01-08,1702.833928962668,2.24%
2009-01-09,1622.46016751563,-4.72%
2009-01-12,1564.3760935185703,-3.58%
2009-01-13,1568.4434713617186,0.26%
2009-01-14,1466.1809570289345,-6.52%
2009-01-15,1516.9108181421354,3.46%
2009-01-16,1554.5302064320604,2.48%
2009-01-20,1394.7245012108447,-10.28%
2009-01-21,1515.2286981154616,8.64%
2009-01-22,1470.0748829116208,-2.98%
2009-01-23,1489.7738863426366,1.34%
2009-01-26,1511.8225398605075,1.48%
2009-01-27,1536.9187940221918,1.66%
2009-01-28,1643.5809583273317,6.94%
2009-01-29,1558.443464685976,-5.18%
2009-01-30,1497.3524808702857,-3.92%
2009-02-02,1536.5831158690871,2.62%
2009-02-03,1587.9049919391148,3.34%
2009-02-04,1587.2698299423391,-0.04%
2009-02-05,1664.7285976435253,4.88%
2009-02-06,1751.2944847209887,5.20%
2009-02-09,1762.8530283201471,0.66%
2009-02-10,1618.6516506035591,-8.18%
2009-02-11,1612.8245046613863,-0.36%
2009-02-12,1654.1128119807179,2.56%
2009-02-13,1638.2333289857029,-0.96%
2009-02-17,1506.1917226694552,-8.06%
2009-02-18,1510.7102978374635,0.30%
2009-02-19,1457.5332953535847,-3.52%
2009-02-20,1469.485068375484,0.82%
2009-02-23,1359.8614822746729,-7.46%
2009-02-24,1462.1230657417282,7.52%
2009-02-25,1435.5124259452286,-1.82%
2009-02-26,1351.9656027552162,-5.82%
2009-02-27,1327.6302219056222,-1.80%
2009-03-02,1231.7753198840362,-7.22%
2009-03-03,1240.890457251178,0.74%
2009-03-04,1308.8912543085426,5.48%
2009-03-05,1224.5986575310724,-6.44%
2009-03-06,1202.3109619640068,-1.82%
2009-03-09,1155.1803722550176,-3.92%
2009-03-10,1306.971073169327,13.14%
2009-03-11,1338.5997731400246,2.42%
2009-03-12,1430.6954375320581,6.88%
2009-03-13,1440.1380274197695,0.66%
2009-03-16,1383.3965891394307,-3.94%
2009-03-17,1496.2817508132082,8.16%
2009-03-18,1533.3895382333756,2.48%
2009-03-19,1526.335946357502,-0.46%
2009-03-20,1483.2932726702204,-2.82%
2009-03-23,1664.8483692450554,12.24%
2009-03-24,1600.2522525183474,-3.88%
2009-03-25,1603.452757023384,0.20%
2009-03-26,1719.2220460804724,7.22%
2009-03-27,1639.1062987331225,-4.66%
2009-03-30,1558.7900900951993,-4.90%
2009-03-31,1600.2539064917314,2.66%
2009-04-01,1640.2602541540246,2.50%
2009-04-02,1749.8296391315134,6.68%
2009-04-03,1808.9738809341586,3.38%
2009-04-06,1800.6526010818613,-0.46%
2009-04-07,1697.2951417797624,-5.74%
2009-04-08,1764.847488422597,3.98%
2009-04-09,1872.1502157186908,6.08%
2009-04-13,1862.04060455381,-0.54%
2009-04-14,1822.1929356163585,-2.14%
2009-04-15,1806.1576377829344,-0.88%
2009-04-16,1906.2187709161087,5.54%
2009-04-17,1908.8874771953915,0.14%
2009-04-20,1783.2826811959349,-6.58%
2009-04-21,1836.781161631813,3.00%
2009-04-22,1855.1489732481311,1.00%
2009-04-23,1879.2659099003567,1.30%
2009-04-24,1960.074344026072,4.30%
2009-04-27,1950.6659871747468,-0.48%
2009-04-28,1927.6481285260847,-1.18%
2009-04-29,1985.4775723818673,3.00%
2009-04-30,2019.6277866268356,1.72%
2009-05-01,2026.0905955440417,0.32%
2009-05-04,2116.8594542244145,4.48%
2009-05-05,2104.581669389913,-0.58%
2009-05-06,2104.581669389913,0.00%
2009-05-07,2003.9826655930751,-4.78%
2009-05-08,2016.4073581197522,0.62%
2009-05-11,2021.2467357792395,0.24%
2009-05-12,1967.8858219546676,-2.64%
2009-05-13,1860.4392560759427,-5.46%
2009-05-14,1915.5082580557907,2.96%
2009-05-15,1902.4828019010113,-0.68%
2009-05-18,2008.2608456867076,5.56%
2009-05-19,2023.5236281139266,0.76%
2009-05-20,2010.9777816196204,-0.62%
2009-05-21,1934.9628214743987,-3.78%
2009-05-22,1922.9660519812574,-0.62%
2009-05-26,2062.5733873550967,7.26%
2009-05-27,2031.2222718672992,-1.52%
2009-05-28,2084.4402953902227,2.62%
2009-05-29,2129.0473177115737,2.14%
2009-06-01,2252.1062526753026,5.78%
2009-06-02,2262.015520187074,0.44%
2009-06-03,2247.0862177538393,-0.66%
2009-06-04,2299.6680352492795,2.34%
2009-06-05,2301.0478360704287,0.06%
2009-06-08,2286.321129919578,-0.64%
2009-06-09,2326.5603818061627,1.76%
2009-06-10,2307.017274598991,-0.84%
2009-06-11,2312.5541160580287,0.24%
2009-06-12,2290.8161073670835,-0.94%
2009-06-15,2189.103872199985,-4.44%
2009-06-16,2147.948719402625,-1.88%
2009-06-17,2185.7526168641116,1.76%
2009-06-18,2179.632509536892,-0.28%
2009-06-19,2231.9436897657774,2.40%
2009-06-22,2096.6879021659715,-6.06%
2009-06-23,2090.3978384594734,-0.30%
2009-06-24,2156.8724897224847,3.18%
2009-06-25,2242.71601481344,3.98%
2009-06-26,2256.1723109023205,0.60%
2009-06-29,2267.453172456832,0.50%
2009-06-30,2247.499584539212,-0.88%
2009-07-01,2260.0855822126314,0.56%
2009-07-02,2152.9575256157527,-4.74%
2009-07-06,2137.4562314313193,-0.72%
2009-07-07,2030.155928613467,-5.02%
2009-07-08,2049.6454255281565,0.96%
2009-07-09,2059.4837235706914,0.48%
2009-07-10,2073.488212890972,0.68%
2009-07-13,2154.7689508362982,3.92%
2009-07-14,2170.2832872823196,0.72%
2009-07-15,2313.9560409004093,6.62%
2009-07-16,2369.028194673839,2.38%
2009-07-17,2395.087504815251,1.10%
2009-07-20,2447.779429921187,2.20%
2009-07-21,2476.173671308273,1.16%
2009-07-22,2514.30674584642,1.54%
2009-07-23,2631.4734402028635,4.66%
2009-07-24,2623.5790198822547,-0.30%
2009-07-27,2624.6284514902077,0.04%
2009-07-28,2645.1005534118312,0.78%
2009-07-29,2625.5268093165837,-0.74%
2009-07-30,2659.1335524758356,1.28%
2009-07-31,2637.860484056029,-0.80%
2009-08-03,2719.106586964954,3.08%
2009-08-04,2720.19422959974,0.04%
2009-08-05,2673.4068888506245,-1.72%
2009-08-06,2626.3549276068534,-1.76%
2009-08-07,2689.387445869418,2.40%
2009-08-10,2659.2663064756807,-1.12%
2009-08-11,2607.1446868687576,-1.96%
2009-08-12,2688.4876010990624,3.12%
2009-08-13,2718.598662231372,1.12%
2009-08-14,2661.5080903245134,-2.10%
2009-08-17,2507.1406210856917,-5.80%
2009-08-18,2576.337702227657,2.76%
2009-08-19,2609.3148248161706,1.28%
2009-08-20,2666.7197509621265,2.20%
2009-08-21,2744.5879676902205,2.92%
2009-08-24,2734.7074510065354,-0.36%
2009-08-25,2751.662637202776,0.62%
2009-08-26,2741.7566517088458,-0.36%
2009-08-27,2754.917083637048,0.48%
2009-08-28,2762.6308514712314,0.28%
2009-08-31,2701.852972738864,-2.20%
2009-09-01,2604.0458951257174,-3.62%
2009-09-02,2598.837803335466,-0.20%
2009-09-03,2636.7808352641637,1.46%
2009-09-04,2742.2520686747303,4.00%
2009-09-08,2798.194010875695,2.04%
2009-09-09,2846.882586664932,1.74%
2009-09-10,2904.389614915564,2.02%
2009-09-11,2902.066103223631,-0.08%
2009-09-14,2930.506351035223,0.98%
2009-09-15,2950.4337942222623,0.68%
2009-09-16,3034.2261139781745,2.84%
2009-09-17,3025.1234356362397,-0.30%
2009-09-18,3039.6440281272935,0.48%
2009-09-21,3062.1373939354357,0.74%
2009-09-22,3070.711378638455,0.28%
2009-09-23,3035.7052689219763,-1.14%
2009-09-24,2984.705420404087,-1.68%
2009-09-25,2930.3837817527324,-1.82%
2009-09-28,3035.877597895831,3.60%
2009-09-29,3011.5905771126645,-0.80%
2009-09-30,3016.409122036045,0.16%
2009-10-01,2831.804883767439,-6.12%
2009-10-02,2818.2122203253552,-0.48%
2009-10-05,2862.739973406496,1.58%
2009-10-06,2964.0809684650862,3.54%
2009-10-07,2981.865454275877,0.60%
2009-10-08,3007.5094971826493,0.86%
2009-10-09,3042.3966073499682,1.16%
2009-10-12,3049.089879886138,0.22%
2009-10-13,3051.529151790047,0.08%
2009-10-14,3136.36166220981,2.78%
2009-10-15,3133.2253005476005,-0.10%
2009-10-16,3083.093695738839,-1.60%
2009-10-19,3144.755569653616,2.00%
2009-10-20,3142.868716311824,-0.06%
2009-10-21,3133.4401101628882,-0.30%
2009-10-22,3167.9079513746797,1.10%
2009-10-23,3133.694545499833,-1.08%
2009-10-26,3109.251728044934,-0.78%
2009-10-27,3017.2178768948042,-2.96%
2009-10-28,2880.839628859159,-4.52%
2009-10-29,2981.0928479434574,3.48%
2009-10-30,2827.268456989575,-5.16%
2009-11-02,2847.0593361885017,0.70%
2009-11-03,2868.6969871435344,0.76%
2009-11-04,2873.860641720393,0.18%
2009-11-05,3011.805952522972,4.80%
2009-11-06,3045.5381791912296,1.12%
2009-11-09,3177.714536168129,4.34%
2009-11-10,3194.8741946634373,0.54%
2009-11-11,3230.017810804735,1.10%
2009-11-12,3194.4876148858825,-1.10%
2009-11-13,3250.0716993848973,1.74%
2009-11-16,3318.9732194118574,2.12%
2009-11-17,3336.2318801527995,0.52%
2009-11-18,3297.531590343027,-1.16%
2009-11-19,3193.3295920881874,-3.16%
2009-11-20,3161.3962961673055,-1.00%
2009-11-23,3263.8255361631263,3.24%
2009-11-24,3239.6732271955193,-0.74%
2009-11-25,3266.8864823039617,0.84%
2009-11-27,3164.3062467596174,-3.14%
2009-11-30,3171.2677205024884,0.22%
2009-12-01,3244.206878074045,2.30%
2009-12-02,3255.237181459497,0.34%
2009-12-03,3226.5910942626533,-0.88%
2009-12-04,3258.85700520528,1.00%
2009-12-07,3228.8755207573918,-0.92%
2009-12-08,3189.483239404152,-1.22%
2009-12-09,3250.7213176007117,1.92%
2009-12-10,3285.8291078307993,1.08%
2009-12-11,3258.8853091465867,-0.82%
2009-12-14,3320.8041300203713,1.90%
2009-12-15,3280.954480460127,-1.20%
2009-12-16,3290.797343901507,0.30%
2009-12-17,3208.527410303969,-2.50%
2009-12-18,3313.767109361939,3.28%
2009-12-21,3392.6347665647536,2.38%
2009-12-22,3432.667856810218,1.18%
2009-12-23,3479.352139662837,1.36%
2009-12-24,3546.155700744364,1.92%
2009-12-28,3578.071102051063,0.90%
2009-12-29,3554.4558327775258,-0.66%
2009-12-30,3579.337023606968,0.70%
2009-12-31,3509.1820179442716,-1.96%
2010-01-04,3608.8427872538887,2.84%
2010-01-05,3615.338704270946,0.18%
2010-01-06,3577.016114005674,-1.06%
2010-01-07,3570.5774850004636,-0.18%
2010-01-08,3631.277302245471,1.70%
2010-01-11,3606.584616590202,-0.68%
2010-01-12,3512.8134165588567,-2.60%
2010-01-13,3604.849128072699,2.62%
2010-01-14,3606.291067723928,0.04%
2010-01-15,3521.903856739188,-2.34%
2010-01-19,3638.831064782929,3.32%
2010-01-20,3533.3049639042238,-2.90%
2010-01-21,3467.5854915756054,-1.86%
2010-01-22,3258.836844982754,-6.02%
2010-01-25,3286.211074480609,0.84%
2010-01-26,3291.4690121997783,0.16%
2010-01-27,3346.1073978022946,1.66%
2010-01-28,3170.102148677894,-5.26%
2010-01-29,3062.3186756228456,-3.40%
