NASDAQ100,LEVERAGE 3.0x,1986-2025
Date,Close-Price,Change (%)
2006-12-27,1734.7450835206032,1.68%
2006-12-28,1721.7344953941988,-0.75%
2006-12-29,1715.5362512107797,-0.36%
2007-01-03,1722.741503465865,0.42%
2007-01-04,1821.4545916144589,5.73%
2007-01-05,1798.5042637601168,-1.26%
2007-01-08,1803.899776551397,0.30%
2007-01-09,1829.875933333737,1.44%
2007-01-10,1892.4576902537508,3.42%
2007-01-11,1950.9346328825916,3.09%
2007-01-12,1982.5397739352895,1.62%
2007-01-16,1974.807868816942,-0.39%
2007-01-17,1927.4124799653353,-2.40%
2007-01-18,1819.8628635832697,-5.58%
2007-01-19,1829.1441641875447,0.51%
2007-01-22,1774.8185825111748,-2.97%
2007-01-23,1757.7803241190675,-0.96%
2007-01-24,1844.7904501629614,4.95%
2007-01-25,1768.4161255262147,-4.14%
2007-01-26,1754.0919549094524,-0.81%
2007-01-29,1760.4066859471266,0.36%
2007-01-30,1768.3285160338885,0.45%
2007-01-31,1811.829397528322,2.46%
2007-02-01,1809.1116534320297,-0.15%
2007-02-02,1829.1927927851254,1.11%
2007-02-05,1820.9614252175925,-0.45%
2007-02-06,1813.8596756592437,-0.39%
2007-02-07,1868.275465929021,3.00%
2007-02-08,1867.1545006494634,-0.06%
2007-02-09,1789.8543043225757,-4.14%
2007-02-12,1768.3760526707047,-1.20%
2007-02-13,1784.291437144741,0.90%
2007-02-14,1877.9667375948397,5.25%
2007-02-15,1903.8826785736485,1.38%
2007-02-16,1897.5998657343555,-0.33%
2007-02-20,1935.7416230356162,2.01%
2007-02-21,1953.1632976429364,0.90%
2007-02-22,1976.015308225359,1.17%
2007-02-23,1954.6743428965249,-1.08%
2007-02-26,1925.3542277530769,-1.50%
2007-02-27,1690.846082812752,-12.18%
2007-02-28,1706.5709513829108,0.93%
2007-03-01,1682.5083009684117,-1.41%
2007-03-02,1603.7669124830902,-4.68%
2007-03-05,1567.2010268784757,-2.28%
2007-03-06,1649.949241097659,5.28%
2007-03-07,1630.1498502044872,-1.20%
2007-03-08,1659.492547508168,1.80%
2007-03-09,1654.5140698656435,-0.30%
2007-03-12,1687.769802669943,2.01%
2007-03-13,1590.0479310953533,-5.79%
2007-03-14,1647.289656614786,3.60%
2007-03-15,1652.2315255846302,0.30%
2007-03-16,1644.7964837194995,-0.45%
2007-03-19,1690.1928666701579,2.76%
2007-03-20,1716.0528175302113,1.53%
2007-03-21,1829.8271193324645,6.63%
2007-03-22,1809.5160383078742,-1.11%
2007-03-23,1792.1446843401184,-0.96%
2007-03-26,1819.02685460522,1.50%
2007-03-27,1779.7358745457473,-2.16%
2007-03-28,1722.0724322104652,-3.24%
2007-03-29,1725.688784318107,0.21%
2007-03-30,1727.759610859289,0.12%
2007-04-02,1730.3512502755782,0.15%
2007-04-03,1797.8349490363257,3.90%
2007-04-04,1814.0154635776526,0.90%
2007-04-05,1847.7561512001969,1.86%
2007-04-09,1833.3436532208352,-0.78%
2007-04-10,1859.7438018272153,1.44%
2007-04-11,1801.7197952102063,-3.12%
2007-04-12,1848.2041659266297,2.58%
2007-04-13,1858.7389296724116,0.57%
2007-04-16,1911.1553674891736,2.82%
2007-04-17,1914.0221005404076,0.15%
2007-04-18,1905.983207718138,-0.42%
2007-04-19,1905.983207718138,0.00%
2007-04-20,1947.7242399671652,2.19%
2007-04-23,1961.1635372229384,0.69%
2007-04-24,1988.8159430977819,1.41%
2007-04-25,2061.0099618322315,3.63%
2007-04-26,2088.2152933284174,1.32%
2007-04-27,2093.2270100324054,0.24%
2007-04-30,2015.9869333622096,-3.69%
2007-05-01,2034.1308157624692,0.90%
2007-05-02,2087.22163005387,2.61%
2007-05-03,2106.632791213371,0.93%
2007-05-04,2106.632791213371,0.00%
2007-05-07,2107.264781050735,0.03%
2007-05-08,2119.9083697370397,0.60%
2007-05-09,2139.623517575594,0.93%
2007-05-10,2036.9215887319656,-4.80%
2007-05-11,2113.917224786034,3.78%
2007-05-14,2078.4034154096285,-1.68%
2007-05-15,2024.78060729206,-2.58%
2007-05-16,2089.168630603948,3.18%
2007-05-17,2066.6056093934253,-1.08%
2007-05-18,2106.904418776597,1.95%
2007-05-21,2154.3097681990703,2.25%
2007-05-22,2172.4059702519426,0.84%
2007-05-23,2131.347497414181,-1.89%
2007-05-24,2030.9610302859728,-4.71%
2007-05-25,2078.4855183946647,2.34%
2007-05-29,2113.404075103695,1.68%
2007-05-30,2174.2701124666814,2.88%
2007-05-31,2208.841007254902,1.59%
2007-06-01,2208.841007254902,0.00%
2007-06-04,2227.3952717158427,0.84%
2007-06-05,2222.7177416452396,-0.21%
2007-06-06,2162.0375472983246,-2.73%
2007-06-07,2051.1250211219203,-5.13%
2007-06-08,2129.888221933002,3.84%
2007-06-11,2115.1919932016644,-0.69%
2007-06-12,2077.753094921995,-1.77%
2007-06-13,2154.4221841246163,3.69%
2007-06-14,2190.6164768179096,1.68%
2007-06-15,2251.7346765211296,2.79%
2007-06-18,2258.4898805506928,0.30%
2007-06-19,2249.681770016545,-0.39%
2007-06-20,2181.516412385044,-3.03%
2007-06-21,2246.9619047565952,3.00%
2007-06-22,2179.5530476138974,-3.00%
2007-06-25,2148.8213496425415,-1.41%
2007-06-26,2134.6391287349006,-0.66%
2007-06-27,2216.6092712783206,3.84%
2007-06-28,2211.954391808636,-0.21%
2007-06-29,2220.58101393669,0.39%
2007-07-02,2289.8631415715145,3.12%
2007-07-03,2329.019801292387,1.71%
2007-07-05,2385.614982463792,2.43%
2007-07-06,2412.09530876914,1.11%
2007-07-09,2414.9898231396633,0.12%
2007-07-10,2351.958588755718,-2.61%
2007-07-11,2395.7050185065746,1.86%
2007-07-12,2529.3853585392417,5.58%
2007-07-13,2571.120216955139,1.65%
2007-07-16,2555.693495653408,-0.60%
2007-07-17,2607.829642964737,2.04%
2007-07-18,2592.965013999838,-0.57%
2007-07-19,2650.5288373106346,2.22%
2007-07-20,2584.5306692615995,-2.49%
2007-07-23,2586.0813876631564,0.06%
2007-07-24,2449.536290394542,-5.28%
2007-07-25,2488.483917411815,1.59%
2007-07-26,2397.405406034543,-3.66%
2007-07-27,2287.364497897557,-4.59%
2007-07-30,2349.8095486901607,2.73%
2007-07-31,2200.3616613934664,-6.36%
2007-08-01,2244.588930787475,2.01%
2007-08-02,2319.333742182698,3.33%
2007-08-03,2149.558512254925,-7.32%
2007-08-06,2270.1487447924264,5.61%
2007-08-07,2295.347395859623,1.11%
2007-08-08,2385.554548516906,3.93%
2007-08-09,2203.059625555363,-7.65%
2007-08-10,2163.404552295366,-1.80%
2007-08-13,2194.5575778484194,1.44%
2007-08-14,2081.9767741047954,-5.13%
2007-08-15,1962.6795049485906,-5.73%
2007-08-16,1903.2103159486483,-3.03%
2007-08-17,2035.1027908438894,6.93%
2007-08-20,2049.145000100712,0.69%
2007-08-21,2107.5456326035824,2.85%
2007-08-22,2192.9012307240273,4.05%
2007-08-23,2176.4544714935973,-0.75%
2007-08-24,2276.3537317351534,4.59%
2007-08-27,2227.8673972491947,-2.13%
2007-08-28,2062.1140628938547,-7.44%
2007-08-29,2243.373889022225,8.79%
2007-08-30,2274.332448690732,1.38%
2007-08-31,2360.984514985849,3.81%
2007-09-04,2474.3117717051696,4.80%
2007-09-05,2378.5559061401796,-3.87%
2007-09-06,2394.2543751207045,0.66%
2007-09-07,2249.1625599883896,-6.06%
2007-09-10,2255.235298900358,0.27%
2007-09-11,2354.6911755818637,4.41%
2007-09-12,2354.6911755818637,-0.00%
2007-09-13,2389.305135862917,1.47%
2007-09-14,2397.1898428112645,0.33%
2007-09-17,2333.1848740082037,-2.67%
2007-09-18,2517.9731160296533,7.92%
2007-09-19,2539.879482139111,0.87%
2007-09-20,2507.1150368195167,-1.29%
2007-09-21,2569.5422012363224,2.49%
2007-09-24,2598.8349823304166,1.14%
2007-09-25,2672.9017793268335,2.85%
2007-09-26,2717.8065292195242,1.68%
2007-09-27,2748.789523652627,1.14%
2007-09-28,2728.1736022252326,-0.75%
2007-10-01,2829.661660228011,3.72%
2007-10-02,2825.417167737669,-0.15%
2007-10-03,2773.7120335680697,-1.83%
2007-10-04,2783.697396888915,0.36%
2007-10-05,2958.23522367385,6.27%
2007-10-08,3014.145869401286,1.89%
2007-10-09,3047.6028885516403,1.11%
2007-10-10,3072.2884719489084,0.81%
2007-10-11,2919.288506045853,-4.98%
2007-10-12,3070.799579509633,5.19%
2007-10-15,2989.730470610579,-2.64%
2007-10-16,2957.4413815279845,-1.08%
2007-10-17,3072.781595407576,3.90%
2007-10-18,3107.8113055952226,1.14%
2007-10-19,2867.2667105421524,-7.74%
2007-10-22,2973.92903217432,3.72%
2007-10-23,3171.1005270074775,6.63%
2007-10-24,3099.7507651498095,-2.25%
2007-10-25,2984.4400366862365,-3.72%
2007-10-26,3121.425834370135,4.59%
2007-10-29,3158.8829443825766,1.20%
2007-10-30,3176.8885771655573,0.57%
2007-10-31,3312.22403055281,4.26%
2007-11-01,3126.408262438797,-5.61%
2007-11-02,3197.6903708224013,2.28%
2007-11-05,3140.131944147598,-1.80%
2007-11-06,3240.930179554736,3.21%
2007-11-07,3002.7218113574627,-7.35%
2007-11-08,2739.683380682549,-8.76%
2007-11-09,2459.413770838724,-10.23%
2007-11-12,2270.53079323831,-7.68%
2007-11-13,2558.6611509002514,12.69%
2007-11-14,2454.2677759435214,-4.08%
2007-11-15,2403.4644329814905,-2.07%
2007-11-16,2490.7101918987187,3.63%
2007-11-19,2390.58364218439,-4.02%
2007-11-20,2422.139346261224,1.32%
2007-11-21,2337.8488970113335,-3.48%
2007-11-23,2416.4006199509145,3.36%
2007-11-26,2275.041183683786,-5.85%
2007-11-27,2427.2414388722314,6.69%
2007-11-29,2673.3637207738757,10.14%
2007-11-30,2622.8371464512493,-1.89%
2007-12-03,2541.00462748197,-3.12%
2007-12-04,2509.750270563942,-1.23%
2007-12-05,2656.570661391933,5.85%
2007-12-06,2764.1617731783062,4.05%
2007-12-07,2773.2835070297947,0.33%
2007-12-10,2792.4191632283,0.69%
2007-12-11,2591.364983475862,-7.20%
2007-12-12,2657.4447905544966,2.55%
2007-12-13,2631.9333205651733,-0.96%
2007-12-14,2546.658680978862,-3.24%
2007-12-17,2357.1872751140345,-7.44%
2007-12-18,2387.5949909630053,1.29%
2007-12-19,2392.6089404440277,0.21%
2007-12-20,2528.987650049337,5.70%
2007-12-21,2683.0029979373417,6.09%
2007-12-24,2747.395069887838,2.40%
2007-12-26,2779.539592205526,1.17%
2007-12-27,2659.463481822247,-4.32%
2007-12-28,2663.4526770449806,0.15%
2007-12-31,2579.553917718064,-3.15%
2008-01-02,2448.7705340897583,-5.07%
2008-01-03,2456.1168456920273,0.30%
2008-01-04,2139.2777725977558,-12.90%
2008-01-07,2119.3824893125966,-0.93%
2008-01-08,1966.1511353352957,-7.23%
2008-01-09,2085.8897394772152,6.09%
2008-01-10,2100.282378679608,0.69%
2008-01-11,1968.5946735363966,-6.27%
2008-01-14,2080.804569927971,5.70%
2008-01-15,1904.7685033120647,-8.46%
2008-01-16,1839.0539899477985,-3.45%
2008-01-17,1750.22768223332,-4.83%
2008-01-18,1756.00343358469,0.33%
2008-01-22,1617.4547626748579,-7.89%
2008-01-23,1600.9567240955744,-1.02%
2008-01-24,1701.336710696367,6.27%
2008-01-25,1595.6837009621224,-6.21%
2008-01-28,1638.2884557778111,2.67%
2008-01-29,1645.1692672920778,0.42%
2008-01-30,1647.6370211930162,0.15%
2008-01-31,1737.598002550155,5.46%
2008-02-01,1776.6939576075333,2.25%
2008-02-04,1700.47378682617,-4.29%
2008-02-05,1546.410861739719,-9.06%
2008-02-06,1461.5129054302085,-5.49%
2008-02-07,1492.6431303158722,2.13%
2008-02-08,1545.0349041899592,3.51%
2008-02-11,1595.5575455569708,3.27%
2008-02-12,1562.0508371002743,-2.10%
2008-02-13,1673.5812668692338,7.14%
2008-02-14,1576.1788371374444,-5.82%
2008-02-15,1557.264691091795,-1.20%
2008-02-19,1516.620082654299,-2.61%
2008-02-20,1574.858293828224,3.84%
2008-02-21,1519.108310226705,-3.54%
2008-02-22,1537.3376099494255,1.20%
2008-02-25,1568.6992971923937,2.04%
2008-02-26,1584.2294202345984,0.99%
2008-02-27,1607.0423238859764,1.44%
2008-02-28,1592.5789429710026,-0.90%
2008-02-29,1461.6689538587862,-8.22%
2008-03-03,1431.4124065139092,-2.07%
2008-03-04,1457.1778298311597,1.80%
2008-03-05,1482.0955707212725,1.71%
2008-03-06,1378.052461656639,-7.02%
2008-03-07,1366.0634052402263,-0.87%
2008-03-10,1283.2799628826685,-6.06%
2008-03-11,1439.5834623617775,12.18%
2008-03-12,1425.331586084396,-0.99%
2008-03-13,1462.960339957024,2.64%
2008-03-14,1371.2327266417185,-6.27%
2008-03-17,1307.4704048528786,-4.65%
2008-03-18,1479.2720160505467,13.14%
2008-03-19,1364.7763620082344,-7.74%
2008-03-20,1451.5761386319582,6.36%
2008-03-24,1606.6044702378513,10.68%
2008-03-25,1633.595425337847,1.68%
2008-03-26,1613.9922802337928,-1.20%
2008-03-27,1508.9213827905728,-6.51%
2008-03-28,1482.6661507300169,-1.74%
2008-03-31,1518.6949381927564,2.43%
2008-04-01,1706.8612410348387,12.39%
2008-04-02,1688.4271396316624,-1.08%
2008-04-03,1706.1556245977947,1.05%
2008-04-04,1735.8427324657964,1.74%
2008-04-07,1721.7824063328235,-0.81%
2008-04-08,1680.9761633027356,-2.37%
2008-04-09,1626.512535611727,-3.24%
2008-04-10,1698.241738432204,4.41%
2008-04-11,1548.9662896240134,-8.79%
2008-04-14,1528.9846244878636,-1.29%
2008-04-15,1538.617227622137,0.63%
2008-04-16,1672.9385115935495,8.73%
2008-04-17,1656.3764203287733,-0.99%
2008-04-18,1816.8792954586313,9.69%
2008-04-21,1853.9436330859874,2.04%
2008-04-22,1762.7296063381568,-4.92%
2008-04-23,1833.0625176310493,3.99%
2008-04-24,1884.754880628245,2.82%
2008-04-25,1867.2266602384025,-0.93%
2008-04-28,1880.670692192119,0.72%
2008-04-29,1911.1375574056315,1.62%
2008-04-30,1864.123573493453,-2.46%
2008-05-01,2046.994096053161,9.81%
2008-05-02,2051.2927836548724,0.21%
2008-05-05,2032.215760766882,-0.93%
2008-05-06,2077.940615384137,2.25%
2008-05-07,1955.1343250149343,-5.91%
2008-05-08,2001.4710085177885,2.37%
2008-05-09,1981.6564455334624,-0.99%
2008-05-12,2092.8273721278897,5.61%
2008-05-13,2104.1286399373803,0.54%
2008-05-14,2093.3975838736997,-0.51%
2008-05-15,2200.160860651258,5.10%
2008-05-16,2200.160860651258,-0.00%
2008-05-19,2152.637386061191,-2.16%
2008-05-20,2101.6198800115408,-2.37%
2008-05-21,1963.5434538947825,-6.57%
2008-05-22,1987.6950383776882,1.23%
2008-05-23,1969.805783032289,-0.90%
2008-05-27,2079.7209457254908,5.58%
2008-05-28,2094.0710202509963,0.69%
2008-05-29,2153.7520443281496,2.85%
2008-05-30,2197.0424604191453,2.01%
2008-06-02,2113.335142677176,-3.81%
2008-06-03,2081.6351155370185,-1.50%
2008-06-04,2158.4474513003343,3.69%
2008-06-05,2266.585668610481,5.01%
2008-06-06,2052.3933229267905,-9.45%
2008-06-09,2019.1445510953765,-1.62%
2008-06-10,1997.3377899435463,-1.08%
2008-06-11,1851.132663719679,-7.32%
2008-06-12,1851.132663719679,-0.00%
2008-06-13,1971.64140012783,6.51%
2008-06-16,2027.833180031473,2.85%
2008-06-17,1991.3321827909065,-1.80%
2008-06-18,1925.6182207588065,-3.30%
2008-06-19,2019.2032662876845,4.86%
2008-06-20,1853.2247577988367,-8.22%
2008-06-23,1809.859298466344,-2.34%
2008-06-24,1782.7114089893487,-1.50%
2008-06-25,1867.211929775444,4.74%
2008-06-26,1639.785516728795,-12.18%
2008-06-27,1640.7693880388322,0.06%
2008-06-30,1591.5463063976672,-3.00%
2008-07-01,1657.91378737445,4.17%
2008-07-02,1533.5702533213664,-7.50%
2008-07-03,1534.0303243973628,0.03%
2008-07-07,1560.722452041877,1.74%
2008-07-08,1674.4991187957298,7.29%
2008-07-09,1534.845892288166,-8.34%
2008-07-10,1586.4167142690485,3.36%
2008-07-11,1512.172412041257,-4.68%
2008-07-14,1479.9631396647783,-2.13%
2008-07-15,1480.8511175485771,0.06%
2008-07-16,1593.2477173705142,7.59%
2008-07-17,1618.1023817614944,1.56%
2008-07-18,1538.9771752933573,-4.89%
2008-07-21,1530.205005394185,-0.57%
2008-07-22,1534.7956204103675,0.30%
2008-07-23,1595.1130882924947,3.93%
2008-07-24,1520.9403296868936,-4.65%
2008-07-25,1595.3143118085827,4.89%
2008-07-28,1482.3660585325351,-7.08%
2008-07-29,1587.3175754766387,7.08%
2008-07-30,1605.8891911097155,1.17%
2008-07-31,1596.2538559630573,-0.60%
2008-08-01,1537.8309648348095,-3.66%
2008-08-04,1482.930399390207,-3.57%
2008-08-05,1643.0868825243494,10.80%
2008-08-06,1710.1248273313429,4.08%
2008-08-07,1669.0818314753906,-2.40%
2008-08-08,1791.759346088832,7.35%
2008-08-11,1833.686514787311,2.34%
2008-08-12,1833.1364088328748,-0.03%
2008-08-13,1835.8861134461242,0.15%
2008-08-14,1899.2241843600154,3.45%
2008-08-15,1879.2823304242354,-1.05%
2008-08-18,1807.681673635072,-3.81%
2008-08-19,1740.4359153758473,-3.72%
2008-08-20,1752.4449231919405,0.69%
2008-08-21,1735.0957184523402,-0.99%
2008-08-22,1802.7644514719814,3.90%
2008-08-25,1685.945315016597,-6.48%
2008-08-26,1676.8412103155076,-0.54%
2008-08-27,1714.0670851845118,2.22%
2008-08-28,1754.1762549778296,2.34%
2008-08-29,1637.348116396306,-6.66%
2008-09-02,1578.4035842060389,-3.60%
2008-09-03,1534.8396452819522,-2.76%
2008-09-04,1388.415943122054,-9.54%
2008-09-05,1373.0045261533992,-1.11%
2008-09-08,1360.6474854180185,-0.90%
2008-09-09,1264.7218376960482,-7.05%
2008-09-10,1301.1458266216944,2.88%
2008-09-11,1381.1662949589283,6.15%
2008-09-12,1365.8353490848842,-1.11%
2008-09-15,1222.8323880356968,-10.47%
2008-09-16,1262.819007124464,3.27%
2008-09-17,1061.6519392895368,-15.93%
2008-09-18,1188.4131808407074,11.94%
2008-09-19,1288.596411985579,8.43%
2008-09-22,1113.4761595967386,-13.59%
2008-09-23,1078.4016605694414,-3.15%
2008-09-24,1103.6362594267664,2.34%
2008-09-25,1155.9486181235952,4.74%
2008-09-26,1124.0444362633841,-2.76%
2008-09-29,769.2960121786601,-31.56%
2008-09-30,905.6921951379366,17.73%
2008-10-01,870.0984918690157,-3.93%
2008-10-02,748.719752253288,-13.95%
2008-10-03,718.1719863613539,-4.08%
2008-10-06,630.9140900184494,-12.15%
2008-10-07,520.5672156742226,-17.49%
2008-10-08,521.8165769918406,0.24%
2008-10-09,457.1635031025516,-12.39%
2008-10-10,451.4032429634595,-1.26%
2008-10-13,621.7628268578691,37.74%
2008-10-14,537.0787298398274,-13.62%
2008-10-15,394.96769792420906,-26.46%
2008-10-16,460.3743487004581,16.56%
2008-10-17,458.9932256543567,-0.30%
2008-10-20,502.0926895433008,9.39%
2008-10-21,424.8206246225869,-15.39%
2008-10-22,378.8125509759607,-10.83%
2008-10-23,380.7444949859381,0.51%
2008-10-24,346.7059371341952,-8.94%
2008-10-27,318.6227562263254,-8.10%
2008-10-28,423.00357116606955,32.76%
2008-10-29,427.44510866331325,1.05%
2008-10-30,458.73409061746776,7.32%
2008-10-31,459.5598119805792,0.18%
2008-11-03,459.5598119805792,-0.00%
2008-11-04,504.64262953587405,9.81%
2008-11-05,418.5001326741003,-17.07%
2008-11-06,362.5048149223057,-13.38%
2008-11-07,388.49641015223506,7.17%
2008-11-10,369.61548461883643,-4.86%
2008-11-11,347.1059016055493,-6.09%
2008-11-12,295.9772022990519,-14.73%
2008-11-13,353.51517042598755,19.44%
2008-11-14,301.1242221688562,-14.82%
2008-11-17,279.8949645059518,-7.05%
2008-11-18,282.66592465456074,0.99%
2008-11-19,232.63405599070347,-17.70%
2008-11-20,199.83265409601427,-14.10%
2008-11-21,228.1889077122387,14.19%
2008-11-24,271.5219812867928,18.99%
2008-11-25,263.213408659417,-3.06%
2008-11-26,298.1155066476557,13.26%
2008-11-28,292.57055822400935,-1.86%
2008-12-01,222.52916658518149,-23.94%
2008-12-02,246.29528157647886,10.68%
2008-12-03,269.93962860782085,9.60%
2008-12-04,243.2156053756466,-9.90%
2008-12-05,275.61192401168273,13.32%
2008-12-08,308.76803847028816,12.03%
2008-12-09,299.22710608155626,-3.09%
2008-12-10,306.58809289116255,2.46%
2008-12-11,275.04017813266194,-10.29%
2008-12-12,293.3578539962972,6.66%
2008-12-15,275.31634597552494,-6.15%
2008-12-16,318.3482908514994,15.63%
2008-12-17,304.78665366122556,-4.26%
2008-12-18,288.9682263362079,-5.19%
2008-12-19,297.9840349978976,3.12%
2008-12-22,277.42313658304266,-6.90%
2008-12-23,273.261789534297,-1.50%
2008-12-24,273.9995963660396,0.27%
2008-12-26,274.8215951551377,0.30%
2008-12-29,266.24716138629736,-3.12%
2008-12-30,285.4169570061108,7.20%
2008-12-31,292.7807144968685,2.58%
2009-01-02,330.5494266669645,12.90%
2009-01-05,329.6569432149637,-0.27%
2009-01-06,339.05216609659016,2.85%
2009-01-07,310.3683528448186,-8.46%
2009-01-08,320.7967295004045,3.36%
2009-01-09,298.0843210517759,-7.08%
2009-01-12,282.0771930112955,-5.37%
2009-01-13,283.17729406403953,0.39%
2009-01-14,255.48255470457647,-9.78%
2009-01-15,268.742099293744,5.19%
2009-01-16,278.73930538747123,3.72%
2009-01-20,235.75770449672316,-15.42%
2009-01-21,266.3119029994985,12.96%
2009-01-22,254.40776093542092,-4.47%
2009-01-23,259.5213569302229,2.01%
2009-01-26,265.28273105407385,2.22%
2009-01-27,271.88827105732025,2.49%
2009-01-28,300.1918400743873,10.41%
2009-01-29,276.8669341006074,-7.77%
2009-01-30,260.5871583754917,-5.88%
2009-02-02,270.8282336996485,3.93%
2009-02-03,284.39672820800087,5.01%
2009-02-04,284.22609017107607,-0.06%
2009-02-05,305.03143997159884,7.32%
2009-02-06,328.8238922893836,7.80%
2009-02-09,332.0792488230485,0.99%
2009-02-10,291.33312499246045,-12.27%
2009-02-11,289.75992611750115,-0.54%
2009-02-12,300.8867072804132,3.84%
2009-02-13,296.55393869557525,-1.44%
2009-02-17,260.7005675072802,-12.09%
2009-02-18,261.87372006106295,0.45%
2009-02-19,248.04678764183885,-5.28%
2009-02-20,251.09776312983345,1.23%
2009-02-23,222.9999234356051,-11.19%
2009-02-24,248.15431479914136,11.28%
2009-02-25,241.3797020051248,-2.73%
2009-02-26,220.3072540200774,-8.73%
2009-02-27,214.35895816153533,-2.70%
2009-03-02,191.14388299264104,-10.83%
2009-03-03,193.26558009385937,1.11%
2009-03-04,209.15201077757462,8.22%
2009-03-05,188.9479265364609,-9.66%
2009-03-06,183.78964814201552,-2.73%
2009-03-09,172.982816831265,-5.88%
2009-03-10,207.07773002870735,19.71%
2009-03-11,214.59465162874943,3.63%
2009-03-12,236.74081967683637,10.32%
2009-03-13,239.08455379163706,0.99%
2009-03-16,224.95465666255132,-5.91%
2009-03-17,252.48910663804762,12.24%
2009-03-18,261.88170140498295,3.72%
2009-03-19,260.0747176652886,-0.69%
2009-03-20,249.07355710804686,-4.23%
2009-03-23,294.8034621930843,18.36%
2009-03-24,277.6459006934468,-5.82%
2009-03-25,278.4788383955271,0.30%
2009-03-26,308.63809659376267,10.83%
2009-03-27,287.0642936418587,-6.99%
2009-03-30,265.96506805918204,-7.35%
2009-03-31,276.57707427474344,3.99%
2009-04-01,286.94871456004637,3.75%
2009-04-02,315.700975758963,10.02%
2009-04-03,331.70701522994244,5.07%
2009-04-06,329.41823682485585,-0.69%
2009-04-07,301.05532663423577,-8.61%
2009-04-08,319.02832963429967,5.97%
2009-04-09,348.12371329694776,9.12%
2009-04-13,345.3039112192425,-0.81%
2009-04-14,334.2196556691048,-3.21%
2009-04-15,329.8079562142726,-1.32%
2009-04-16,357.21499737567865,8.31%
2009-04-17,357.9651488701676,0.21%
2009-04-20,322.63398867668207,-9.87%
2009-04-21,337.1525181671327,4.50%
2009-04-22,342.2098059396397,1.50%
2009-04-23,348.8828971554627,1.95%
2009-04-24,371.38584402199,6.45%
2009-04-27,368.71186594503166,-0.72%
2009-04-28,362.18566591780456,-1.77%
2009-04-29,378.48402088410575,4.50%
2009-04-30,388.2489086229157,2.58%
2009-05-01,390.1125033843056,0.48%
2009-05-04,416.32806361173095,6.72%
2009-05-05,412.70600945830887,-0.87%
2009-05-06,412.70600945830887,0.00%
2009-05-07,383.1149885801481,-7.17%
2009-05-08,386.67795797394353,0.93%
2009-05-11,388.06999862264973,0.36%
2009-05-12,372.7024266771928,-3.96%
2009-05-13,342.17809793233073,-8.19%
2009-05-14,357.3708054805262,4.44%
2009-05-15,353.72562326462486,-1.02%
2009-05-18,383.2263402448945,8.34%
2009-05-19,387.5951205236863,1.14%
2009-05-20,383.99048590281603,-0.93%
2009-05-21,362.21822535212635,-5.67%
2009-05-22,358.8495958563516,-0.93%
2009-05-26,397.92831684510827,10.89%
2009-05-27,388.8555512210398,-2.28%
2009-05-28,404.1375743840266,3.93%
2009-05-29,417.11039052175386,3.21%
2009-06-01,453.2738613799899,8.67%
2009-06-02,456.26546886509783,0.66%
2009-06-03,451.7484407233334,-0.99%
2009-06-04,467.6048109927223,3.51%
2009-06-05,468.0256553226157,0.09%
2009-06-08,463.5326090315186,-0.96%
2009-06-09,475.76986990995067,2.64%
2009-06-10,469.7751695490853,-1.26%
2009-06-11,471.46636015946206,0.36%
2009-06-12,464.81868448121367,-1.41%
2009-06-15,433.86176009476486,-6.66%
2009-06-16,421.6268584600925,-2.82%
2009-06-17,432.7578075234389,2.64%
2009-06-18,430.94022473184043,-0.42%
2009-06-19,446.4540728221867,3.60%
2009-06-22,405.8713976026499,-9.09%
2009-06-23,404.044976313438,-0.45%
2009-06-24,423.317921683589,4.77%
2009-06-25,448.5900016080993,5.97%
2009-06-26,452.62731162257217,0.90%
2009-06-29,456.0220164597415,0.75%
2009-06-30,450.00252584247295,-1.32%
2009-07-01,453.7825470595497,0.84%
2009-07-02,421.5186079636157,-7.11%
2009-07-06,416.96620699760865,-1.08%
2009-07-07,385.56865161068873,-7.53%
2009-07-08,391.12084019388266,1.44%
2009-07-09,393.93691024327865,0.72%
2009-07-10,397.9550667277601,1.02%
2009-07-13,421.3548246513524,5.88%
2009-07-14,425.90545675758693,1.08%
2009-07-15,468.1978686136153,9.93%
2009-07-16,484.9125325231214,3.57%
2009-07-17,492.91358930975287,1.65%
2009-07-20,509.17973775697465,3.30%
2009-07-21,518.0394651939461,1.74%
2009-07-22,530.0061768399262,2.31%
2009-07-23,567.053608601037,6.99%
2009-07-24,564.5018673623324,-0.45%
2009-07-27,564.8405684827497,0.06%
2009-07-28,571.4492031339979,1.17%
2009-07-29,565.1061169792106,-1.11%
2009-07-30,575.9561544252115,1.92%
2009-07-31,569.044680572109,-1.20%
2009-08-03,595.3345448145404,4.62%
2009-08-04,595.6917455414291,0.06%
2009-08-05,580.3228985064602,-2.58%
2009-08-06,565.0023739858897,-2.64%
2009-08-07,585.3424594493817,3.60%
2009-08-10,575.5087061306322,-1.68%
2009-08-11,558.5887501703916,-2.94%
2009-08-12,584.7307036783659,4.68%
2009-08-13,594.5541795001624,1.68%
2009-08-14,575.8257228459073,-3.15%
2009-08-17,525.7288849583134,-8.70%
2009-08-18,547.4940607955876,4.14%
2009-08-19,558.005946762863,1.92%
2009-08-20,576.4201430060374,3.30%
2009-08-21,601.6673452697019,4.38%
2009-08-24,598.4183416052455,-0.54%
