SP500 1927-DANES,LEVERAGE 2.0x
1970-01-07,76.02544461831265,-0.40%
1970-01-08,76.10147006293096,0.10%
1970-01-09,75.64486124255338,-0.60%
1970-01-12,74.49505935166657,-1.52%
1970-01-13,74.85263563655457,0.48%
1970-01-14,74.41849034986255,-0.58%
1970-01-15,74.46314144407246,0.06%
1970-01-16,73.22705329610086,-1.66%
1970-01-19,71.17669580381003,-2.80%
1970-01-20,71.46140258702528,0.40%
1970-01-21,71.64720223375154,0.26%
1970-01-22,71.79049663821904,0.20%
1970-01-23,70.7279972879734,-1.48%
1970-01-26,68.8324869606557,-2.68%
1970-01-27,67.97896412234357,-1.24%
1970-01-28,66.68736380401904,-1.90%
1970-01-29,64.99350476339696,-2.54%
1970-01-30,63.979606089087966,-1.56%
1970-02-02,65.08005531382028,1.72%
1970-02-03,66.62896063028921,2.38%
1970-02-04,65.81608731059968,-1.22%
1970-02-05,65.30272182957701,-0.78%
1970-02-06,65.95574904787279,1.00%
1970-02-09,66.99784988282917,1.58%
1970-02-10,65.59089503528976,-2.10%
1970-02-11,66.87647657798145,1.96%
1970-02-12,66.55546949040713,-0.48%
1970-02-13,66.26262542464934,-0.44%
1970-02-16,66.1566052239699,-0.16%
1970-02-17,65.99782937143237,-0.24%
1970-02-18,67.6345755398439,2.48%
1970-02-19,68.13507139883875,0.74%
1970-02-20,68.55750884151155,0.62%
1970-02-24,68.48895133267004,-0.10%
1970-02-25,70.61210882398281,3.10%
1970-02-26,69.90598773574298,-1.00%
1970-02-27,70.84272797140194,1.34%
1970-03-02,71.16860452007039,0.46%
1970-03-03,71.99416033250321,1.16%
1970-03-04,71.6917848591067,-0.42%
1970-03-05,71.63443143121941,-0.08%
1970-03-06,70.74616448147229,-1.24%
1970-03-09,69.27464426025766,-2.08%
1970-03-10,69.64872733926306,0.54%
1970-03-11,69.5512191209881,-0.14%
1970-03-12,68.98089912419599,-0.82%
1970-03-13,68.2497015934795,-1.06%
1970-03-16,66.77550803906034,-2.16%
1970-03-17,67.36313250980406,0.88%
1970-03-18,67.75383867836092,0.58%
1970-03-19,67.5641279300615,-0.28%
1970-03-20,67.010102081035,-0.82%
1970-03-23,66.90288591770535,-0.16%
1970-03-24,68.42827171662903,2.28%
1970-03-25,71.20645954832416,4.06%
1970-03-26,71.44856151078847,0.34%
1970-03-30,70.99129071711943,-0.64%
1970-03-31,70.99129071711943,0.00%
1970-04-01,71.6870053661472,0.98%
1970-04-02,71.24254593287709,-0.62%
1970-04-03,70.6013630194812,-0.90%
1970-04-06,69.61294393720846,-1.40%
1970-04-07,69.23703403994753,-0.54%
1970-04-08,69.19549181952355,-0.06%
1970-04-09,69.26468731134307,0.10%
1970-04-10,68.8075403750882,-0.66%
1970-04-13,67.87175782598699,-1.36%
1970-04-14,66.70436359138002,-1.72%
1970-04-15,66.46422788245104,-0.36%
1970-04-16,65.161529015955,-1.96%
1970-04-17,64.84875367667841,-0.48%
1970-04-20,65.09517894064979,0.38%
1970-04-21,64.41818907966703,-1.04%
1970-04-22,62.743316163595686,-2.60%
1970-04-23,60.911211331618695,-2.92%
1970-04-24,60.509197336830006,-0.66%
1970-04-27,58.59710670098618,-3.16%
1970-04-28,56.886071185317384,-2.92%
1970-04-29,59.07049631883357,3.84%
1970-04-30,58.657002844601735,-0.70%
1970-05-01,58.53968883891253,-0.20%
1970-05-04,55.56587264589578,-5.08%
1970-05-05,54.48789471656541,-1.94%
1970-05-06,55.69752597927316,2.22%
1970-05-07,56.19880371308661,0.90%
1970-05-08,55.648055436698364,-0.98%
1970-05-11,54.46831666144036,-2.12%
1970-05-12,53.433418644872994,-1.90%
1970-05-13,51.61668241094731,-3.40%
1970-05-14,50.150768630476406,-2.84%
1970-05-15,52.09661845333889,3.88%
1970-05-18,52.17997304286423,0.16%
1970-05-19,50.14495409419253,-3.90%
1970-05-20,47.56750345375103,-5.14%
1970-05-21,45.80750582596224,-3.70%
1970-05-22,45.917443839944546,0.24%
1970-05-25,43.373617451211615,-5.54%
1970-05-26,42.185180333048415,-2.74%
1970-05-27,46.420572438486474,10.04%
1970-05-28,48.76945340387389,5.06%
1970-05-29,51.305464980875335,5.20%
1970-06-01,53.03958969722893,3.38%
1970-06-02,53.03958969722893,0.00%
1970-06-03,53.962478557960715,1.74%
1970-06-04,52.36518919264508,-2.96%
1970-06-05,50.75234136551161,-3.08%
1970-06-08,50.91474885788125,0.32%
1970-06-09,50.863834109023365,-0.10%
1970-06-10,49.836384660021096,-2.02%
1970-06-11,48.48083499726852,-2.72%
1970-06-12,47.734230138310586,-1.54%
1970-06-15,48.64118051093848,1.90%
1970-06-16,50.693838328500085,4.22%
1970-06-17,50.49106297518608,-0.40%
1970-06-18,51.16764321905358,1.34%
1970-06-19,51.89422375276414,1.42%
1970-06-22,51.34414498098484,-1.06%
1970-06-23,48.82828187691658,-4.90%
1970-06-24,47.79312230112595,-2.12%
1970-06-25,47.86003267234753,0.14%
1970-06-26,47.151704188796785,-1.48%
1970-06-29,46.40670726261379,-1.58%
1970-06-30,46.19323640920577,-0.46%
1970-07-01,46.470395827661,0.60%
1970-07-02,46.4425135901644,-0.06%
1970-07-06,44.993507166151275,-3.12%
1970-07-07,44.30060715579255,-1.54%
1970-07-08,46.49791727071986,4.96%
1970-07-09,47.846356871570734,2.90%
1970-07-10,48.35352825440938,1.06%
1970-07-13,48.479247427870845,0.26%
1970-07-14,48.314417986616085,-0.34%
1970-07-15,49.367672298724315,2.18%
1970-07-16,50.82895539876656,2.96%
1970-07-17,52.6283004198829,3.54%
1970-07-20,52.76513400097459,0.26%
1970-07-21,51.667619213754314,-2.08%
1970-07-22,51.72962035681083,0.12%
1970-07-23,53.033206789802456,2.52%
1970-07-24,52.78925403856936,-0.46%
1970-07-27,52.55698132079966,-0.44%
1970-07-28,52.71465226476205,0.30%
1970-07-29,53.08365483061538,0.70%
1970-07-30,53.12612175447987,0.08%
1970-07-31,53.09424608142718,-0.06%
1970-08-03,51.6925579848775,-2.64%
1970-08-04,51.92000524001096,0.44%
1970-08-05,51.909621238962956,-0.02%
1970-08-06,51.77465622374165,-0.26%
1970-08-07,52.04388443610511,0.52%
1970-08-10,50.586655671894164,-2.80%
1970-08-11,50.08078911517522,-1.00%
1970-08-12,49.54993275055436,-1.06%
1970-08-13,48.67785393414461,-1.76%
1970-08-14,49.22304589820703,1.12%
1970-08-17,49.41993808179986,0.40%
1970-08-18,50.556596657681254,2.30%
1970-08-19,51.56772859083488,2.00%
1970-08-20,52.74347280270592,2.28%
1970-08-21,54.64223782360333,3.60%
1970-08-24,57.0574247354066,4.42%
1970-08-25,57.2400084945599,0.32%
1970-08-26,57.36593651324793,0.22%
1970-08-27,57.18236551640554,-0.32%
1970-08-28,58.28026693432053,1.92%
1970-08-31,57.79071269207224,-0.84%
1970-09-01,56.98164271438323,-1.40%
1970-09-02,56.9930390429261,0.02%
1970-09-03,58.58884413612803,2.80%
1970-09-04,59.643443330578336,1.80%
1970-09-08,59.94166054723122,0.50%
1970-09-09,59.582010583947834,-0.60%
1970-09-10,58.87894285905725,-1.18%
1970-09-11,59.19688915049616,0.54%
1970-09-14,58.5457233698407,-1.10%
1970-09-15,57.527027783205476,-1.74%
1970-09-16,58.13681427770745,1.06%
1970-09-17,58.84608341189548,1.22%
1970-09-18,59.31685207919064,0.80%
1970-09-21,58.29660222342856,-1.72%
1970-09-22,58.22664630076044,-0.12%
1970-09-23,58.29651827632136,0.12%
1970-09-24,57.93507986300816,-0.62%
1970-09-25,59.592023147090195,2.86%
1970-09-28,61.14141574891454,2.60%
1970-09-29,61.068046050015845,-0.12%
1970-09-30,61.70315372893601,1.04%
1970-10-01,61.72783499042758,0.04%
1970-10-02,62.96239169023613,2.00%
1970-10-05,64.9016333542954,3.08%
1970-10-06,65.47276772781319,0.88%
1970-10-07,65.538240495541,0.10%
1970-10-08,64.12261450083732,-2.16%
1970-10-09,62.827337687920405,-2.02%
1970-10-12,61.48283266139891,-2.14%
1970-10-13,61.322977296479266,-0.26%
1970-10-14,61.5069462283687,0.30%
1970-10-15,62.183522636880745,1.10%
1970-10-16,61.63630763767619,-0.88%
1970-10-19,59.98445459298647,-2.68%
1970-10-20,60.69227115718371,1.18%
1970-10-21,60.716548065646585,0.04%
1970-10-22,60.315818848413315,-0.66%
1970-10-23,60.88278754558841,0.94%
1970-10-26,60.21307688258693,-1.10%
1970-10-27,59.936096728927026,-0.46%
1970-10-28,60.37962384472109,0.74%
1970-10-29,60.28301644656953,-0.16%
1970-10-30,60.126280603808446,-0.26%
1970-11-02,60.499063543552055,0.62%
1970-11-03,61.52754762379244,1.70%
1970-11-04,61.77365781428761,0.40%
1970-11-05,61.35359694115045,-0.68%
1970-11-06,61.52538701258567,0.28%
1970-11-09,62.17755611491907,1.06%
1970-11-10,62.35165327204084,0.28%
1970-11-11,62.70082253036427,0.56%
1970-11-12,61.40918558623877,-2.06%
1970-11-13,60.26697473433473,-1.86%
1970-11-16,60.07412041518486,-0.32%
1970-11-17,60.4105354895099,0.56%
1970-11-18,59.43188481457984,-1.62%
1970-11-19,59.598294092060655,0.28%
1970-11-20,60.76642065626505,1.96%
1970-11-23,61.51992427240273,1.24%
1970-11-24,62.30737930308948,1.28%
1970-11-25,62.76845390993235,0.74%
1970-11-27,64.01126929734902,1.98%
1970-11-30,65.90600286855056,2.96%
1970-12-01,66.31462008633557,0.62%
1970-12-02,67.83985634832128,2.30%
1970-12-03,68.47755099799551,0.94%
1970-12-04,69.34036814057025,1.26%
1970-12-07,70.0892441164884,1.08%
1970-12-08,69.36031597767692,-1.04%
1970-12-09,69.4712924832412,0.16%
1970-12-10,70.05485134010043,0.84%
1970-12-11,70.58726821028519,0.76%
1970-12-14,69.86727807454028,-1.02%
1970-12-15,69.64370278470176,-0.32%
1970-12-16,69.74120396860035,0.14%
1970-12-17,70.24334063717427,0.72%
1970-12-18,70.52431399972296,0.40%
1970-12-21,70.08706325292468,-0.62%
1970-12-22,70.24125479208111,0.22%
1970-12-23,70.33959254879002,0.14%
1970-12-24,71.14146390384623,1.14%
1970-12-28,71.895563421227,1.06%
1970-12-29,73.46288670380974,2.18%
1970-12-30,73.77143082796574,0.42%
1970-12-31,73.57962510781303,-0.26%
1971-01-04,71.9755892804627,-2.18%
1971-01-05,72.99764264824528,1.42%
1971-01-06,73.87361436002422,1.20%
1971-01-07,73.91793852864024,0.06%
1971-01-08,73.60748318681995,-0.42%
1971-01-11,73.26888876416058,-0.46%
1971-01-12,74.44119098438715,1.60%
1971-01-13,74.18809093504024,-0.34%
1971-01-14,74.57386900790246,0.52%
1971-01-15,74.94673835294196,0.50%
1971-01-18,75.56130160743609,0.82%
1971-01-19,76.12045523933112,0.74%
1971-01-20,76.15090342142685,0.04%
1971-01-21,76.8210313715354,0.88%
1971-01-22,77.94261842955981,1.46%
1971-01-25,78.59733642436811,0.84%
1971-01-26,79.11607884476894,0.66%
1971-01-27,77.96098409363532,-1.46%
1971-01-28,78.49111878547203,0.68%
1971-01-29,79.58999444846863,1.40%
1971-02-01,80.48140238629149,1.12%
1971-02-02,80.49749866676875,0.02%
1971-02-03,80.83558816116917,0.42%
1971-02-04,80.81942104353693,-0.02%
1971-02-05,81.33666533821557,0.64%
1971-02-08,82.21510132386828,1.08%
1971-02-09,82.31375944545694,0.12%
1971-02-10,82.11620642278784,-0.24%
1971-02-11,82.98663821086939,1.06%
1971-02-12,83.8662965759046,1.06%
1971-02-16,84.25208154015375,0.46%
1971-02-17,83.4601119736763,-0.94%
1971-02-18,82.37513051801851,-1.30%
1971-02-19,80.99122832531579,-1.68%
1971-02-22,79.29041253048416,-2.10%
1971-02-23,79.90887774822194,0.78%
1971-02-24,80.97965671004812,1.34%
1971-02-25,81.36835906225635,0.48%
1971-02-26,81.01033828238242,-0.44%
1971-03-01,81.43159204145081,0.52%
1971-03-02,81.39901940463423,-0.04%
1971-03-03,81.35017999299144,-0.06%
1971-03-04,82.97718359285128,2.00%
1971-03-05,84.73629988501973,2.12%
1971-03-08,85.44808480405389,0.84%
1971-03-09,85.58480173974039,0.16%
1971-03-10,85.31093037417321,-0.32%
1971-03-11,85.46449004884673,0.18%
1971-03-12,85.77216221302258,0.36%
1971-03-15,87.72776751147948,2.28%
1971-03-16,88.60504518659428,1.00%
1971-03-17,88.4455561052584,-0.18%
1971-03-18,88.56937988380577,0.14%
1971-03-19,88.25053011622406,-0.36%
1971-03-22,87.56217598131751,-0.78%
1971-03-23,86.96675318464455,-0.68%
1971-03-24,85.81879204260724,-1.32%
1971-03-25,85.80162828419873,-0.02%
1971-03-26,86.38507935653128,0.68%
1971-03-29,86.52329548350173,0.16%
1971-03-30,86.92130264272583,0.46%
1971-03-31,87.00822394536856,0.10%
1971-04-01,87.14743710368116,0.16%
1971-04-02,87.44373838983368,0.34%
1971-04-05,87.8459795864269,0.46%
1971-04-06,89.09339249655417,1.42%
1971-04-07,89.91305170752248,0.92%
1971-04-08,90.12884303162053,0.24%
1971-04-12,91.49880144570118,1.52%
1971-04-13,91.68179904859258,0.20%
1971-04-14,92.37858072136189,0.76%
1971-04-15,92.65571646352596,0.30%
1971-04-16,92.60012303364785,-0.06%
1971-04-19,93.52612426398433,1.00%
1971-04-20,92.81532571957804,-0.76%
1971-04-21,92.36981215612407,-0.48%
1971-04-22,92.72081744231734,0.38%
1971-04-23,93.59239312627513,0.94%
1971-04-26,93.38648986139732,-0.22%
1971-04-27,94.56315963365093,1.26%
1971-04-28,94.88467437640534,0.34%
1971-04-29,94.63797422302669,-0.26%
1971-04-30,93.40768055812734,-1.30%
1971-05-03,92.23074378309494,-1.26%
1971-05-04,93.11615892341266,0.96%
1971-05-05,93.09753569162797,-0.02%
1971-05-06,92.1107018132967,-1.06%
1971-05-07,91.46592690060362,-0.70%
1971-05-10,90.55126763159758,-1.00%
1971-05-11,91.00402396975556,0.50%
1971-05-12,91.49544569919225,0.54%
1971-05-13,91.12946391639548,-0.40%
1971-05-14,90.27284695558137,-0.94%
1971-05-17,87.58271611630504,-2.98%
1971-05-18,87.82794772143069,0.28%
1971-05-19,88.24952187049355,0.48%
1971-05-20,88.67311957547192,0.48%
1971-05-21,88.1056116101889,-0.64%
1971-05-24,86.60781621281569,-1.70%
1971-05-25,85.46459303880653,-1.32%
1971-05-26,85.66970806209966,0.24%
1971-05-27,85.34416317146368,-0.38%
1971-05-28,85.73674632205241,0.46%
1971-06-01,86.71414523012382,1.14%
1971-06-02,88.03220023762171,1.52%
1971-06-03,88.12023243785931,0.10%
1971-06-04,88.6313297859989,0.58%
1971-06-07,88.2590782008977,-0.42%
1971-06-08,86.91754021224406,-1.52%
1971-06-09,86.86538968811671,-0.06%
1971-06-10,87.47344741593352,0.70%
1971-06-11,88.22571906371054,0.86%
1971-06-14,86.7435269834402,-1.68%
1971-06-15,86.91701403740709,0.20%
1971-06-16,87.26468209355671,0.40%
1971-06-17,87.2297762207193,-0.04%
1971-06-18,84.57799102360944,-3.04%
1971-06-21,82.70035962288532,-2.22%
1971-06-22,82.22069753707258,-0.58%
1971-06-23,83.60200525569539,1.68%
1971-06-24,83.13383402626349,-0.56%
1971-06-25,82.90105929098995,-0.28%
1971-06-28,82.4699737826768,-0.52%
1971-06-29,84.2843132058957,2.20%
1971-06-30,84.08203085420155,-0.24%
1971-07-01,85.91501912682314,2.18%
1971-07-02,85.91501912682314,0.00%
1971-07-06,85.88065311917241,-0.04%
1971-07-07,86.36158477663977,0.56%
1971-07-08,86.87975428529961,0.60%
1971-07-09,87.4879125652967,0.70%
1971-07-12,87.71538113796646,0.26%
1971-07-13,85.41723815215174,-2.62%
1971-07-14,84.93890161849968,-0.56%
1971-07-15,85.04082830044189,0.12%
1971-07-16,84.75168948422039,-0.34%
1971-07-19,84.4465834020772,-0.36%
1971-07-20,85.1052667526134,0.78%
1971-07-21,85.03718253921132,-0.08%
1971-07-22,84.748056118578,-0.34%
1971-07-23,84.45991272777485,-0.34%
1971-07-26,83.09166214158489,-1.62%
1971-07-27,82.47678384173716,-0.74%
1971-07-28,81.2726227976478,-1.46%
1971-07-29,79.5171341452186,-2.16%
1971-07-30,78.7855765110826,-0.92%
1971-08-02,79.41586112317125,0.80%
1971-08-03,77.01750211725148,-3.02%
1971-08-04,76.00087108930376,-1.32%
1971-08-05,76.32007474787883,0.42%
1971-08-06,76.57956300202163,0.34%
1971-08-09,75.4155536443909,-1.52%
1971-08-10,75.43063675511978,0.02%
1971-08-11,77.24097203724266,2.40%
1971-08-12,79.43461564310034,2.84%
1971-08-13,78.92623410298451,-0.64%
1971-08-16,83.99329833239612,6.42%
1971-08-17,86.09313079070601,2.50%
1971-08-18,83.69974175472439,-2.78%
1971-08-19,82.94644407893186,-0.90%
1971-08-20,83.22846198880023,0.34%
1971-08-23,84.79315707418968,1.88%
1971-08-24,86.76035831831089,2.32%
1971-08-25,86.77771038997456,0.02%
1971-08-26,86.48266617464864,-0.34%
1971-08-27,86.89778297228695,0.48%
1971-08-30,85.22934553921904,-1.92%
1971-08-31,84.39409795293469,-0.98%
1971-09-01,84.46161323129702,0.08%
1971-09-02,84.83324432951473,0.44%
1971-09-03,87.22554181960705,2.82%
1971-09-07,88.02801680434744,0.92%
1971-09-08,88.36252326820397,0.38%
1971-09-09,87.42588052156101,-1.06%
1971-09-10,86.76144382959714,-0.76%
1971-09-13,86.15411372278996,-0.70%
1971-09-14,84.89626366243724,-1.46%
1971-09-15,85.62637152993419,0.86%
1971-09-16,85.43799351256834,-0.22%
1971-09-17,85.95062147364375,0.60%
1971-09-20,85.46929799339134,-0.56%
1971-09-21,84.88810676703628,-0.68%
1971-09-22,83.39407608793644,-1.76%
1971-09-23,83.24396675097815,-0.18%
1971-09-24,82.86104450392364,-0.46%
1971-09-27,81.96614522328126,-1.08%
1971-09-28,82.40876240748699,0.54%
1971-09-29,82.44172591244998,0.04%
1971-09-30,83.18370144566202,0.90%
1971-10-01,84.18190586300997,1.20%
1971-10-04,84.65332453584283,0.56%
1971-10-05,84.48401788677114,-0.20%
1971-10-06,85.70058774434064,1.44%
1971-10-07,86.043390095318,0.40%
1971-10-08,84.90761734605981,-1.32%
1971-10-11,84.65289449402162,-0.30%
1971-10-12,85.26239533437858,0.72%
1971-10-13,84.3415614647673,-1.08%
1971-10-14,82.80654504610852,-1.82%
1971-10-15,82.22689923078576,-0.70%
1971-10-18,81.48685713770868,-0.90%
1971-10-19,80.90015176631718,-0.72%
1971-10-20,78.65112754721356,-2.78%
1971-10-21,78.57247641966634,-0.10%
1971-10-22,78.52533293381454,-0.06%
1971-10-25,77.75578467106315,-0.98%
1971-10-26,77.16484070756307,-0.76%
1971-10-27,75.62154389341181,-2.00%
1971-10-28,75.8937814514281,0.36%
1971-10-29,76.33396538384638,0.58%
1971-11-01,74.01341283617745,-3.04%
1971-11-02,74.6203228214341,0.82%
1971-11-03,77.39619883039144,3.72%
1971-11-04,77.19496871343242,-0.26%
1971-11-05,76.65460393243839,-0.70%
1971-11-08,76.54728748693299,-0.14%
1971-11-09,76.6544536894147,0.14%
1971-11-10,74.95272481750969,-2.22%
1971-11-11,72.88402961254643,-2.76%
1971-11-12,72.88402961254643,0.00%
1971-11-15,72.3884182111811,-0.68%
1971-11-16,73.80723120812026,1.96%
1971-11-17,74.02865290174461,0.30%
1971-11-18,72.8738059164774,-1.56%
1971-11-19,72.05761929021286,-1.12%
1971-11-22,70.76058214298902,-1.80%
1971-11-23,69.78408610941577,-1.38%
1971-11-24,70.04926563663155,0.38%
1971-11-26,72.54301949329563,3.56%
1971-11-29,74.8643961170811,3.20%
1971-11-30,75.7927146289329,1.24%
1971-12-01,78.12713023950403,3.08%
1971-12-02,78.78339813351586,0.84%
1971-12-03,80.78449644610717,2.54%
1971-12-06,79.86355318662154,-1.14%
1971-12-07,80.45454348020255,0.74%
1971-12-08,80.53499802368273,0.10%
1971-12-09,80.59942602210167,0.08%
1971-12-10,81.80841741243319,1.50%
1971-12-13,82.28290623342531,0.58%
1971-12-14,81.77275221477807,-0.62%
1971-12-15,83.22830720420112,1.78%
1971-12-16,85.25907789998362,2.44%
1971-12-17,86.14577231014346,1.04%
1971-12-20,88.36833323574515,2.58%
1971-12-21,88.81017490192387,0.50%
1971-12-22,87.7266907681204,-1.22%
1971-12-23,86.97224122751457,-0.86%
1971-12-27,87.33752464067014,0.42%
1971-12-28,89.06680762855541,1.98%
1971-12-29,89.52995502822391,0.52%
1971-12-30,88.77790340598683,-0.84%
1971-12-31,89.31057082642276,0.60%
1972-01-03,88.57822414564609,-0.82%
1972-01-04,89.30456558364038,0.82%
1972-01-05,91.00135232972954,1.90%
1972-01-06,91.80216423023116,0.88%
1972-01-07,91.72872249884696,-0.08%
1972-01-10,91.47188207585019,-0.28%
1972-01-11,92.05730212113562,0.64%
1972-01-12,91.94683335859025,-0.12%
1972-01-13,90.8802500916306,-1.16%
1972-01-14,91.58911604234532,0.78%
1972-01-17,92.1386507385994,0.60%
1972-01-18,92.76519356362186,0.68%
1972-01-19,92.46834494421827,-0.32%
1972-01-20,92.46834494421827,0.00%
1972-01-21,92.06148422646372,-0.44%
1972-01-24,90.14660535455327,-2.08%
1972-01-25,90.3809865284751,0.26%
1972-01-26,90.0375387796669,-0.38%
1972-01-27,91.80227453974838,1.96%
1972-01-28,92.97734365385715,1.28%
1972-01-31,92.58683881051095,-0.42%
1972-02-01,92.71646038484567,0.14%
1972-02-02,93.9032310777717,1.28%
1972-02-03,93.82810849290948,-0.08%
1972-02-04,94.2221865485797,0.42%
1972-02-07,93.63800899197851,-0.62%
1972-02-08,93.99383342614803,0.38%
1972-02-09,95.44133846091071,1.54%
1972-02-10,95.51769153167943,0.08%
1972-02-11,94.6007216929753,-0.96%
1972-02-14,93.71147490906134,-0.94%
1972-02-15,94.49865129829745,0.84%
1972-02-16,95.55703619283838,1.12%
1972-02-17,95.49970197112268,-0.06%
1972-02-18,94.94580369969016,-0.58%
1972-02-22,94.9647928604301,0.02%
1972-02-23,95.13572948757887,0.18%
1972-02-24,95.26891950886149,0.14%
1972-02-25,96.58363059808377,1.38%
1972-02-28,96.60294732420338,0.02%
1972-02-29,97.29848854493765,0.72%
1972-03-01,98.71904647769374,1.46%
1972-03-02,98.65981504980712,-0.06%
1972-03-03,99.80426890438488,1.16%
1972-03-06,101.34125464551242,1.54%
1972-03-07,101.52366890387435,0.18%
1972-03-08,101.68610677412056,0.16%
1972-03-09,101.64543233141092,-0.04%
1972-03-10,100.60864892163053,-1.02%
1972-03-13,98.65684113255091,-1.94%
1972-03-14,99.16985670644019,0.52%
1972-03-15,99.42769833387692,0.26%
1972-03-16,98.97033092154108,-0.46%
1972-03-17,99.7422995027291,0.78%
1972-03-20,99.12389724581217,-0.62%
1972-03-21,97.45861577208252,-1.68%
1972-03-22,97.73149989624434,0.28%
1972-03-23,99.39293539448049,1.70%
1972-03-24,98.97548506582368,-0.42%
1972-03-27,98.57958312556038,-0.40%
1972-03-28,98.34299212605903,-0.24%
1972-03-29,97.1038704252707,-1.26%
1972-03-30,98.40506228896933,1.34%
1972-04-03,98.91676861287198,0.52%
1972-04-04,100.10376983622645,1.20%
1972-04-05,101.72545090757332,1.62%
1972-04-06,102.72236032646754,0.98%
1972-04-07,102.8867161029899,0.16%
1972-04-10,102.55747861146033,-0.32%
1972-04-11,103.13180049168452,0.56%
1972-04-12,103.91560217542133,0.76%
1972-04-13,103.39602416454422,-0.50%
1972-04-14,103.27194893554676,-0.12%
1972-04-17,102.65231724193347,-0.60%
1972-04-18,103.14504836469474,0.48%
1972-04-19,102.07233986170192,-1.04%
1972-04-20,101.76612284211681,-0.30%
1972-04-21,101.48117769815889,-0.28%
1972-04-24,100.18221862362245,-1.28%
1972-04-25,98.19861069487472,-1.98%
1972-04-26,97.78617652995625,-0.42%
1972-04-27,98.0795350595461,0.30%
1972-04-28,99.21725766623685,1.16%
1972-05-01,97.41150357671134,-1.82%
1972-05-02,96.30101243593684,-1.14%
1972-05-03,96.14693081603934,-0.16%
1972-05-04,96.62766547011952,0.50%
1972-05-05,97.32338466150439,0.72%
1972-05-08,96.42800952261855,-0.92%
1972-05-09,93.88231007122143,-2.64%
1972-05-10,95.10278010214729,1.30%
1972-05-11,95.73045845082146,0.66%
1972-05-12,96.840931768851,1.16%
1972-05-15,97.71250015477064,0.90%
1972-05-16,97.3411926541825,-0.38%
1972-05-17,97.76949390186091,0.44%
1972-05-18,99.68577598233739,1.96%
1972-05-19,101.59974288119828,1.92%
1972-05-22,102.92053953865386,1.30%
1972-05-23,103.08521240191571,0.16%
1972-05-24,104.07483044097411,0.96%
1972-05-25,104.36623996620882,0.28%
1972-05-26,104.74195843008718,0.36%
1972-05-30,104.15540346287868,-0.56%
1972-05-31,102.61390349162808,-1.48%
1972-06-01,102.92174520210295,0.30%
1972-06-02,103.00408259826463,0.08%
1972-06-05,101.29421482713344,-1.66%
1972-06-06,100.15971962106956,-1.12%
1972-06-07,99.11805853701044,-1.04%
1972-06-08,98.44405573895877,-0.68%
1972-06-09,97.67619210419488,-0.78%
1972-06-12,97.94968544208662,0.28%
1972-06-13,98.92918229650749,1.00%
1972-06-14,100.47247754033302,1.56%
1972-06-15,100.57295001787334,0.10%
1972-06-16,100.43214788784832,-0.14%
1972-06-19,99.9701600075642,-0.46%
1972-06-20,100.80990935162774,0.84%
1972-06-21,101.23331097090457,0.42%
1972-06-22,101.03084434896276,-0.20%
1972-06-23,100.26300993191063,-0.76%
1972-06-26,98.79916998690474,-1.46%
1972-06-27,98.60157164693094,-0.20%
1972-06-28,97.95080127406119,-0.66%
1972-06-29,97.57858822921976,-0.38%
1972-06-30,98.16405975859509,0.60%
1972-07-03,98.81194255300181,0.66%
1972-07-05,99.93839869810604,1.14%
1972-07-06,101.6773268354531,1.74%
1972-07-07,101.02659194370621,-0.64%
1972-07-10,99.95571006910292,-1.06%
1972-07-11,98.49635670209402,-1.46%
1972-07-12,97.70838584847726,-0.80%
1972-07-13,96.59451024980463,-1.14%
1972-07-14,97.54113645025272,0.98%
1972-07-17,95.86342890330837,-1.72%
1972-07-18,95.76756547440506,-0.10%
1972-07-19,96.32301735415662,0.58%
1972-07-20,95.72581464656085,-0.62%
1972-07-21,97.25742768090582,1.60%
1972-07-24,99.5527029741752,2.36%
1972-07-25,98.95538675633016,-0.60%
1972-07-26,98.8168492148713,-0.14%
1972-07-27,98.36229170848289,-0.46%
1972-07-28,98.53934383355816,0.18%
1972-07-31,98.55905170232488,0.02%
1972-08-01,100.41196187432858,1.88%
1972-08-02,102.05871804906756,1.64%
1972-08-03,103.65083405063302,1.56%
1972-08-04,104.18981838769632,0.52%
1972-08-07,104.52322580653696,0.32%
1972-08-08,104.66955832266612,0.14%
1972-08-09,104.98356699763411,0.30%
1972-08-10,105.34051112542608,0.34%
1972-08-11,107.04702740565797,1.62%
1972-08-14,108.20313530163907,1.08%
1972-08-15,107.25094771098463,-0.88%
1972-08-16,106.47874088746555,-0.72%
1972-08-17,105.86116419031825,-0.58%
1972-08-18,106.66570903816468,0.76%
1972-08-21,106.58037647093414,-0.08%
1972-08-22,107.90197313917372,1.24%
1972-08-23,107.62142800901186,-0.26%
1972-08-24,105.2537565928136,-2.20%
1972-08-25,104.5801325506196,-0.64%
1972-08-28,103.74349149021464,-0.80%
1972-08-29,104.07547066298334,0.32%
1972-08-30,104.36688198083968,0.28%
1972-08-31,105.34793067145958,0.94%
1972-09-01,106.14857494456268,0.76%
1972-09-05,105.61783206983986,-0.50%
1972-09-06,104.32929451858782,-1.22%
1972-09-07,103.82851390489859,-0.48%
1972-09-08,103.55855976874584,-0.26%
1972-09-11,102.35728047542838,-1.16%
1972-09-12,100.41249214639524,-1.90%
1972-09-13,101.2157920835664,0.80%
1972-09-14,101.27652155881653,0.06%
