Nasdaq-composite 2x, 1971-2025
Date, Close-price
2002-05-31,8790.936018
2002-06-03,8212.356592
2002-06-04,8375.914175
2002-06-05,8557.856193
2002-06-06,8124.614924
2002-06-07,7921.875768
2002-06-10,7872.450462
2002-06-11,7527.761707
2002-06-12,7748.388608
2002-06-13,7521.310918
2002-06-14,7600.500595
2002-06-17,8090.956493
2002-06-18,7983.340297
2002-06-19,7505.983155
2002-06-20,7184.247300
2002-06-21,6950.878816
2002-06-24,7137.848658
2002-06-25,6782.505657
2002-06-26,6833.374807
2002-06-27,7118.981218
2002-06-28,7158.108294
2002-07-01,6576.833954
2002-07-02,6145.999326
2002-07-03,6348.328184
2002-07-05,6975.631340
2002-07-08,6563.843884
2002-07-09,6335.119648
2002-07-10,6013.024464
2002-07-11,6266.945542
2002-07-12,6258.464558
2002-07-15,6341.576603
2002-07-16,6274.061300
2002-07-17,6474.702063
2002-07-18,6101.210572
2002-07-19,5761.292727
2002-07-22,5442.470479
2002-07-23,4987.605289
2002-07-24,5484.154155
2002-07-25,5057.826553
2002-07-26,5237.612530
2002-07-29,5844.570037
2002-07-30,5922.833218
2002-07-31,5782.450187
2002-08-01,5362.259794
2002-08-02,5093.476521
2002-08-05,4751.359076
2002-08-06,5173.225835
2002-08-07,5348.603346
2002-08-08,5646.077389
2002-08-09,5556.873724
2002-08-12,5563.000188
2002-08-13,5243.226862
2002-08-14,5780.404806
2002-08-15,5873.199733
2002-08-16,6012.932814
2002-08-19,6309.203433
2002-08-20,6146.783994
2002-08-21,6438.452487
2002-08-22,6563.635101
2002-08-23,6173.124297
2002-08-26,6272.565334
2002-08-27,5876.310327
2002-08-28,5585.062846
2002-08-29,5766.843601
2002-08-30,5586.210156
2002-09-03,5152.772760
2002-09-04,5384.921514
2002-09-05,5040.652557
2002-09-06,5397.648414
2002-09-09,5475.156528
2002-09-10,5605.173659
2002-09-11,5565.770276
2002-09-12,5263.079026
2002-09-13,5359.483262
2002-09-16,5230.663097
2002-09-17,5099.966214
2002-09-18,5036.739812
2002-09-19,4749.691540
2002-09-20,4785.925777
2002-09-23,4502.475620
2002-09-24,4481.500824
2002-09-25,4785.683493
2002-09-26,4780.358628
2002-09-27,4604.657625
2002-09-30,4396.534903
2002-10-01,4709.078022
2002-10-02,4504.065595
2002-10-03,4339.122639
2002-10-04,4148.069605
2002-10-07,3998.871558
2002-10-08,4068.960766
2002-10-09,3960.139010
2002-10-10,4310.331447
2002-10-11,4659.346139
2002-10-14,4736.792126
2002-10-15,5217.328943
2002-10-16,4810.337904
2002-10-17,5121.576236
2002-10-18,5246.929641
2002-10-21,5424.643889
2002-10-22,5284.893047
2002-10-23,5509.157614
2002-10-24,5329.556981
2002-10-25,5595.642924
2002-10-28,5467.010354
2002-10-29,5339.956573
2002-10-30,5555.026409
2002-10-31,5580.315925
2002-11-01,5840.080209
2002-11-04,6147.728441
2002-11-05,6188.492017
2002-11-06,6345.901793
2002-11-07,5967.738835
2002-11-08,5816.628307
2002-11-11,5473.522208
2002-11-12,5725.541810
2002-11-13,5825.495695
2002-11-14,6254.959861
2002-11-15,6251.592024
2002-11-18,6096.979044
2002-11-19,5929.165458
2002-11-20,6316.014268
2002-11-21,6744.987936
2002-11-22,6755.926624
2002-11-25,6876.993653
2002-11-26,6529.222613
2002-11-27,6922.577052
2002-11-29,6837.344037
2002-12-02,6892.827698
2002-12-03,6560.251710
2002-12-04,6391.735968
2002-12-05,6216.564822
2002-12-06,6319.590365
2002-12-09,5828.218712
2002-12-10,6029.606318
2002-12-11,6080.157966
2002-12-12,6105.931124
2002-12-13,5781.950955
2002-12-16,6103.722158
2002-12-17,6031.540858
2002-12-18,5766.890511
2002-12-19,5704.118062
2002-12-20,5779.521439
2002-12-23,5937.593821
2002-12-24,5858.350843
2002-12-26,5819.251632
2002-12-27,5652.657905
2002-12-30,5579.123169
2002-12-31,5545.553635
2003-01-02,5955.311131
2003-01-03,5974.490600
2003-01-06,6269.450599
2003-01-07,6359.876216
2003-01-08,6088.878326
2003-01-09,6413.863032
2003-01-10,6496.440749
2003-01-13,6481.363220
2003-01-14,6615.379402
2003-01-15,6414.426255
2003-01-16,6280.235103
2003-01-17,5860.655848
2003-01-21,5758.960253
2003-01-22,5708.135344
2003-01-23,6006.017613
2003-01-24,5545.332312
2003-01-27,5380.654702
2003-01-28,5594.035610
2003-01-29,5733.709934
2003-01-30,5386.737441
2003-01-31,5459.915515
2003-02-03,5498.638320
2003-02-04,5254.859976
2003-02-05,5217.364056
2003-02-06,5137.028460
2003-02-07,5034.166174
2003-02-10,5191.899759
2003-02-11,5089.546683
2003-02-12,5033.892074
2003-02-13,4900.441223
2003-02-14,5277.783625
2003-02-18,5572.208850
2003-02-19,5367.013620
2003-02-20,5423.601653
2003-02-21,5611.150075
2003-02-24,5356.918376
2003-02-25,5437.265665
2003-02-26,5204.312923
2003-02-27,5435.681409
2003-02-28,5524.984309
2003-03-03,5312.005387
2003-03-04,5234.716384
2003-03-05,5318.166237
2003-03-06,5173.839708
2003-03-07,5259.180737
2003-03-10,4991.512423
2003-03-11,4931.325691
2003-03-12,5009.870769
2003-03-13,5489.014857
2003-03-14,5502.524717
2003-03-17,5912.253619
2003-03-18,5981.379443
2003-03-19,5793.637885
2003-03-20,6069.667492
2003-03-21,6192.831758
2003-03-24,5694.531478
2003-03-25,5958.955961
2003-03-26,5816.040437
2003-03-27,5892.643073
2003-03-28,5684.691333
2003-03-31,5594.177785
2003-04-01,5588.983486
2003-04-02,5955.629571
2003-04-03,6051.031201
2003-04-04,5760.838129
2003-04-07,5855.220539
2003-04-08,5880.588063
2003-04-09,5577.208975
2003-04-10,5671.848037
2003-04-11,5552.699056
2003-04-14,5821.445523
2003-04-15,5884.677379
2003-04-16,5867.454304
2003-04-17,6149.954026
2003-04-21,6048.224165
2003-04-22,6378.762818
2003-04-23,6517.024832
2003-04-24,6497.847712
2003-04-25,6197.316936
2003-04-28,6486.232509
2003-04-29,6433.825662
2003-04-30,6550.292948
2003-05-01,6605.090366
2003-05-02,6831.713948
2003-05-05,6817.543848
2003-05-06,7082.140735
2003-05-07,6816.205615
2003-05-08,6825.093991
2003-05-09,6971.303220
2003-05-12,7193.812599
2003-05-13,7232.753213
2003-05-14,7023.045918
2003-05-15,7114.070233
2003-05-16,7098.508509
2003-05-19,6710.909172
2003-05-20,6600.024444
2003-05-21,6582.366470
2003-05-22,6890.967084
2003-05-23,6906.363348
2003-05-27,7305.744857
2003-05-28,7432.986377
2003-05-29,7616.558939
2003-05-30,7699.461042
2003-06-02,7570.103629
2003-06-03,7734.820472
2003-06-04,8070.789890
2003-06-05,8144.081451
2003-06-06,7937.957288
2003-06-09,7665.800985
2003-06-10,7958.070086
2003-06-11,8151.672115
2003-06-12,8136.927987
2003-06-13,7919.821968
2003-06-16,8345.529709
2003-06-17,8408.780335
2003-06-18,8518.781762
2003-06-19,8132.033195
2003-06-20,8054.406077
2003-06-23,7686.020436
2003-06-24,7655.304191
2003-06-25,7674.750795
2003-06-26,8018.807224
2003-06-27,7872.756767
2003-06-30,7874.602039
2003-07-01,8072.069302
2003-07-02,8435.904144
2003-07-03,8256.811341
2003-07-07,8856.330561
2003-07-08,9125.840856
2003-07-09,9238.018133
2003-07-10,8705.336452
2003-07-11,9010.420132
2003-07-14,9129.389769
2003-07-15,9058.604738
2003-07-16,8975.823619
2003-07-17,8554.811767
2003-07-18,8770.719138
2003-07-21,8365.029136
2003-07-22,8716.172804
2003-07-23,8815.038382
2003-07-24,8612.604708
2003-07-25,8922.808210
2003-07-28,9022.608643
2003-07-29,8738.751991
2003-07-30,8778.130214
2003-07-31,9190.179400
2003-08-01,8736.676519
2003-08-04,8831.076930
2003-08-05,8295.760760
2003-08-06,8339.646320
2003-08-07,8170.111772
2003-08-08,7997.194662
2003-08-11,8262.130246
2003-08-12,8454.510100
2003-08-13,8538.179428
2003-08-14,8583.593402
2003-08-15,8633.974068
2003-08-18,8980.886339
2003-08-19,9208.455749
2003-08-20,9280.487061
2003-08-21,9222.238692
2003-08-22,9246.615529
2003-08-25,9108.542235
2003-08-26,9307.128127
2003-08-27,9432.188622
2003-08-28,9617.645873
2003-08-29,9758.333287
2003-09-02,10055.954328
2003-09-03,10110.889978
2003-09-04,10368.137223
2003-09-05,10154.010240
2003-09-08,10570.553506
2003-09-09,10337.275413
2003-09-10,9850.245021
2003-09-11,10161.229777
2003-09-12,10187.995837
2003-09-15,10064.424428
2003-09-16,10545.650412
2003-09-17,10492.359929
2003-09-18,10797.809013
2003-09-19,10745.699472
2003-09-22,10305.700319
2003-09-23,10690.463834
2003-09-24,10035.003762
2003-09-25,9749.429427
2003-09-26,9479.673037
2003-09-29,9823.828661
2003-09-30,9588.219158
2003-10-01,9902.452722
2003-10-02,9809.386691
2003-10-03,10540.717554
2003-10-06,10569.693633
2003-10-07,10722.138455
2003-10-08,10543.537306
2003-10-09,10624.007434
2003-10-10,10788.580230
2003-10-13,10879.221620
2003-10-14,11121.150657
2003-10-15,11003.262443
2003-10-16,11216.493594
2003-10-17,10739.274249
2003-10-20,10907.033245
2003-10-21,11216.597279
2003-10-22,10583.291082
2003-10-23,10536.882924
2003-10-24,9962.730778
2003-10-27,10308.955716
2003-10-28,10954.248959
2003-10-29,11012.187552
2003-10-30,10925.789367
2003-10-31,11009.242906
2003-11-03,11374.334620
2003-11-04,11193.894144
2003-11-05,11337.252813
2003-11-06,11472.874300
2003-11-07,11367.305132
2003-11-10,11031.507129
2003-11-11,10846.902715
2003-11-12,11406.419058
2003-11-13,11375.086395
2003-11-14,10911.631292
2003-11-17,10464.597316
2003-11-18,10365.304519
2003-11-19,10604.145813
2003-11-20,10353.224724
2003-11-21,10484.338820
2003-11-24,11086.096287
2003-11-25,11189.263016
2003-11-26,10896.747470
2003-11-28,11262.826440
2003-12-01,11569.891161
2003-12-02,11435.110086
2003-12-03,11225.856873
2003-12-04,11025.866606
2003-12-05,10945.386242
2003-12-08,11096.483443
2003-12-09,10617.082381
2003-12-10,10401.270822
2003-12-11,11045.584653
2003-12-12,11080.777583
2003-12-15,10731.017479
2003-12-16,10798.482823
2003-12-17,10690.289802
2003-12-18,11144.221623
2003-12-19,11095.433950
2003-12-22,10988.518512
2003-12-23,11363.853823
2003-12-24,11358.444602
2003-12-26,11344.982298
2003-12-29,11728.372944
2003-12-30,11771.043254
2003-12-31,11612.817871
2004-01-02,11649.460173
2004-01-05,12203.921745
2004-01-06,12372.970286
2004-01-07,12571.630180
2004-01-08,12839.748812
2004-01-09,12999.676359
2004-01-12,12989.711291
2004-01-13,12704.770452
2004-01-14,12976.943868
2004-01-15,13098.372465
2004-01-16,13331.247785
2004-01-20,13203.320821
2004-01-21,13327.903841
2004-01-22,13063.369625
2004-01-23,12933.168084
2004-01-26,13489.887160
2004-01-27,13016.513834
2004-01-28,12488.850578
2004-01-29,12102.344703
2004-01-30,12391.344238
2004-02-02,12631.919081
2004-02-03,12461.715951
2004-02-04,11769.639037
2004-02-05,11756.431271
2004-02-06,12354.769309
2004-02-09,12312.030634
2004-02-10,12489.979165
2004-02-11,12662.463928
2004-02-12,12449.166679
2004-02-13,12181.204924
2004-02-17,12596.721788
2004-02-18,12445.299128
2004-02-19,12130.231305
2004-02-20,11855.487459
2004-02-23,11583.539003
2004-02-24,11797.646696
2004-02-25,11869.318713
2004-02-26,12021.423311
2004-02-27,11804.973134
2004-03-01,12260.722061
2004-03-02,12044.440493
2004-03-03,12040.424991
2004-03-04,12227.114723
2004-03-05,12392.513235
2004-03-08,11670.891407
2004-03-09,11421.180183
2004-03-10,11143.479683
2004-03-11,10925.052427
2004-03-12,11384.110441
2004-03-15,10861.804084
2004-03-16,10732.864970
2004-03-17,11318.813286
2004-03-18,10944.436410
2004-03-19,10864.751005
2004-03-22,10385.026059
2004-03-23,10399.364348
2004-03-24,10657.522076
2004-03-25,11152.671579
2004-03-26,11071.599174
2004-03-29,11480.679292
2004-03-30,11531.864799
2004-03-31,11570.137578
2004-04-01,11744.382464
2004-04-02,12187.380135
2004-04-05,12447.458781
2004-04-06,12138.535355
2004-04-07,12222.717433
2004-04-08,12052.585065
2004-04-12,12327.672169
2004-04-13,11812.393402
2004-04-14,11669.912455
2004-04-15,11382.855254
2004-04-16,11588.400249
2004-04-19,11741.744466
2004-04-20,11255.674775
2004-04-21,11452.273492
2004-04-22,11905.335762
2004-04-23,11894.690278
2004-04-26,11862.768112
2004-04-27,11814.774041
2004-04-28,11324.152444
2004-04-29,10874.275260
2004-04-30,10575.778890
2004-05-03,10649.612471
2004-05-04,11134.849397
2004-05-05,11105.005286
2004-05-06,10607.932214
2004-05-07,10549.026835
2004-05-10,10439.244266
2004-05-11,10696.398157
2004-05-12,10649.325765
2004-05-13,10766.913002
2004-05-14,10319.094940
2004-05-17,10212.182728
2004-05-18,10381.507592
2004-05-19,10324.456452
2004-05-20,10237.646950
2004-05-21,10342.396811
2004-05-24,10513.440897
2004-05-25,11074.579258
2004-05-26,11181.344986
2004-05-27,11100.773396
2004-05-28,11346.237010
2004-06-01,11139.922103
2004-06-02,11429.162189
2004-06-03,10993.802574
2004-06-04,11389.078306
2004-06-07,11675.817115
2004-06-08,11709.562585
2004-06-09,11321.276883
2004-06-10,11308.760836
2004-06-14,11019.800046
2004-06-15,11503.587384
2004-06-16,11451.876335
2004-06-17,11156.494608
2004-06-18,11429.274782
2004-06-21,11109.549217
2004-06-22,11362.332114
2004-06-23,11685.396513
2004-06-24,11576.237399
2004-06-25,11807.212589
2004-06-28,11573.375361
2004-06-29,11847.748261
2004-06-30,12057.653892
2004-07-01,11483.058131
2004-07-02,11367.922543
2004-07-06,10936.119013
2004-07-07,11139.689205
2004-07-08,10662.415631
2004-07-09,10724.695774
2004-07-12,10735.972010
2004-07-13,10618.172972
2004-07-14,10696.162443
2004-07-15,10564.563566
2004-07-16,10094.639736
2004-07-19,9957.501932
2004-07-20,10457.256567
2004-07-21,9991.415616
2004-07-22,10189.818540
2004-07-23,9689.957713
2004-07-26,9506.396628
2004-07-27,9954.518350
2004-07-28,9920.807925
2004-07-29,9906.157615
2004-07-30,10210.510387
2004-08-02,10176.265540
2004-08-03,9811.170720
2004-08-04,9870.591743
2004-08-05,9398.552183
2004-08-06,8937.559913
2004-08-09,8928.197364
2004-08-10,9270.908452
2004-08-11,9001.500065
2004-08-12,8699.197693
2004-08-13,8746.156255
2004-08-16,9001.191508
2004-08-17,9126.502570
2004-08-18,9493.748661
2004-08-19,9374.724942
2004-08-20,9561.406572
2004-08-23,9568.585391
2004-08-24,9549.746929
2004-08-25,9797.524934
2004-08-26,9715.383940
2004-08-27,9811.440885
2004-08-30,9541.769580
2004-08-31,9558.499591
2004-09-01,9686.528675
2004-09-02,9927.538927
2004-09-03,9620.719615
2004-09-07,9767.600830
2004-09-08,9684.354232
2004-09-09,9883.311970
2004-09-10,10144.026514
2004-09-13,10316.136154
2004-09-14,10370.352596
2004-09-15,10165.912524
2004-09-16,10246.960231
2004-09-17,10311.646831
2004-09-20,10289.836836
2004-09-21,10431.128154
2004-09-22,10046.063007
2004-09-23,10053.734564
2004-09-24,9979.654470
2004-09-27,9771.510486
2004-09-28,9876.482194
2004-09-29,10130.753268
2004-09-30,10161.777677
2004-10-01,10647.784125
2004-10-04,10759.623686
2004-10-05,10793.791719
2004-10-06,10965.233892
2004-10-07,10714.778633
2004-10-08,10400.789626
2004-10-11,10496.023344
2004-10-12,10456.950858
2004-10-13,10406.544658
2004-10-14,10216.786001
2004-10-15,10307.839532
2004-10-18,10577.682216
2004-10-19,10428.891569
2004-10-20,10538.121314
2004-10-21,10763.279702
2004-10-22,10339.276055
2004-10-25,10327.398904
2004-10-26,10486.569176
2004-10-27,10934.566780
2004-10-28,10998.398332
2004-10-29,10990.048247
2004-11-01,11044.358836
2004-11-02,11099.249556
2004-11-03,11317.790900
2004-11-04,11535.752378
2004-11-05,11710.302437
2004-11-08,11713.863301
2004-11-09,11760.735987
2004-11-10,11659.781511
2004-11-11,11965.924131
2004-11-12,12245.382711
2004-11-15,12348.144945
2004-11-16,12165.702164
2004-11-17,12412.221188
2004-11-18,12466.606826
2004-11-19,12067.894373
2004-11-22,12237.609428
2004-11-23,12226.928172
2004-11-24,12441.163983
2004-11-26,12434.418367
2004-11-29,12492.391269
2004-11-30,12373.092540
2004-12-01,12861.924140
2004-12-02,12926.166691
2004-12-03,12979.111891
2004-12-06,13018.871736
2004-12-07,12575.882120
2004-12-08,12712.187995
2004-12-09,12746.866676
2004-12-10,12735.610689
2004-12-13,12980.140734
2004-12-14,13117.161721
2004-12-15,13150.078519
2004-12-16,12950.627604
2004-12-17,12818.475264
2004-12-20,12730.225177
2004-12-21,13006.145935
2004-12-22,13080.158900
2004-12-23,13123.698184
2004-12-27,13045.950437
2004-12-28,13324.162951
2004-12-29,13321.837393
2004-12-30,13338.237267
2004-12-31,13302.723170
2005-01-03,13017.888450
2005-01-04,12482.087247
2005-01-05,12285.250369
2005-01-06,12270.681300
2005-01-07,12254.359532
2005-01-10,12353.281065
2005-01-11,12148.044964
2005-01-12,12298.871808
2005-01-13,12040.613897
2005-01-14,12242.399550
2005-01-18,12455.009005
2005-01-19,12071.193843
2005-01-20,11748.571935
2005-01-21,11615.229881
2005-01-24,11323.231840
2005-01-25,11450.066467
2005-01-26,11746.415127
2005-01-27,11758.585852
2005-01-28,11628.544388
2005-01-31,11932.191264
2005-02-01,12004.973575
2005-02-02,12078.789626
2005-02-03,11875.988246
2005-02-04,12210.975104
2005-02-07,12156.786290
2005-02-08,12211.088156
2005-02-09,11811.635974
2005-02-10,11817.966051
2005-02-11,12089.196172
2005-02-14,12161.964440
2005-02-15,12235.534951
2005-02-16,12214.685680
2005-02-17,11909.352185
2005-02-18,11877.922689
2005-02-22,11551.349342
2005-02-23,11561.931669
2005-02-24,11794.735610
2005-02-25,11952.251697
2005-02-28,11793.922266
2005-03-01,12018.451248
2005-03-02,11974.932415
2005-03-03,11869.518257
2005-03-04,12010.333277
2005-03-07,12237.708333
2005-03-08,12042.627244
2005-03-09,11900.221602
2005-03-10,11882.093781
2005-03-11,11673.032803
2005-03-14,11780.980912
2005-03-15,11596.486652
2005-03-16,11377.319448
2005-03-17,11384.882691
2005-03-18,11287.431230
2005-03-21,11284.283012
2005-03-22,11080.014617
2005-03-23,11089.817278
2005-03-24,11099.178501
2005-03-28,11115.456062
2005-03-29,10907.486154
2005-03-30,11258.823606
2005-03-31,11186.521758
2005-04-01,11025.149986
2005-04-04,11094.695624
2005-04-05,11186.637383
2005-04-06,11184.623103
2005-04-07,11404.495492
2005-04-08,11184.855616
2005-04-11,11103.962820
2005-04-12,11252.006739
2005-04-13,10903.797136
2005-04-14,10598.282943
2005-04-15,10178.426066
2005-04-18,10229.314196
2005-04-19,10437.224478
2005-04-20,10236.296726
2005-04-21,10756.733808
2005-04-22,10425.438620
2005-04-25,10626.049226
2005-04-26,10371.779663
2005-04-27,10403.958741
2005-04-28,10121.012541
2005-04-29,10306.724069
2005-05-02,10381.812736
2005-05-03,10429.397951
2005-05-04,10744.048993
2005-05-05,10739.340125
2005-05-06,10800.104053
2005-05-09,10935.369544
2005-05-10,10748.663937
2005-05-11,10844.827287
2005-05-12,10760.447154
2005-05-13,10901.809934
2005-05-16,11096.487081
2005-05-17,11204.646159
2005-05-18,11500.954442
2005-05-19,11636.089878
2005-05-20,11679.841002
2005-05-23,11796.615440
2005-05-24,11853.629691
2005-05-25,11721.387336
2005-05-26,11962.890956
2005-05-27,12014.756872
2005-05-31,11927.817989
2005-06-01,12154.353218
2005-06-02,12270.083459
2005-06-03,11961.605910
2005-06-06,12011.613638
2005-06-07,11912.083946
2005-06-08,11831.638943
2005-06-09,12023.800132
2005-06-10,11862.742542
2005-06-13,11931.285388
2005-06-14,11936.360175
2005-06-15,12000.039220
2005-06-16,12164.634056
2005-06-17,12175.813769
2005-06-20,12152.745020
2005-06-21,12194.299233
2005-06-22,12201.295054
2005-06-23,11948.906750
2005-06-24,11748.206018
2005-06-27,11655.857693
2005-06-28,11937.280660
2005-06-29,11925.746443
2005-06-30,11788.209740
2005-07-01,11792.909069
2005-07-05,12038.010724
2005-07-06,11921.032820
2005-07-07,12001.826033
2005-07-08,12432.251021
2005-07-11,12697.620811
2005-07-12,12789.429610
2005-07-13,12800.887373
2005-07-14,12904.889247
2005-07-15,12952.364988
2005-07-18,12809.315936
2005-07-19,13147.454596
2005-07-20,13333.669568
2005-07-21,13212.186878
2005-07-22,13226.014008
2005-07-25,13068.253741
2005-07-26,13179.832747
2005-07-27,13303.757663
2005-07-28,13452.481870
2005-07-29,13285.919873
2005-08-01,13414.228670
2005-08-02,13692.487548
2005-08-03,13675.944092
2005-08-04,13361.438279
2005-08-05,13197.904987
2005-08-08,13034.045438
2005-08-09,13152.077442
2005-08-10,12953.906143
2005-08-11,13154.895469
2005-08-12,12941.348846
2005-08-15,13067.348348
2005-08-16,12708.017370
2005-08-17,12797.786766
2005-08-18,12698.155953
2005-08-19,12683.418296
2005-08-22,12752.906390
2005-08-23,12703.357643
2005-08-24,12604.215285
2005-08-25,12668.867163
2005-08-26,12507.417561
2005-08-29,12706.519971
2005-08-30,12612.721227
2005-08-31,12886.797526
2005-09-01,12826.939671
2005-09-02,12752.888713
2005-09-06,13052.522350
2005-09-07,13118.060245
2005-09-08,13045.594783
2005-09-09,13156.521181
2005-09-12,13245.057419
2005-09-13,13110.594143
2005-09-14,12839.900444
2005-09-15,12801.906387
2005-09-16,12971.313996
2005-09-19,12790.105277
2005-09-20,12624.003111
2005-09-21,12331.522231
2005-09-22,12379.990410
2005-09-23,12451.075736
2005-09-26,12505.424642
2005-09-27,12446.005808
2005-09-28,12434.009204
2005-09-29,12737.541508
2005-09-30,12862.107932
2005-10-03,12906.820957
2005-10-04,12714.365054
2005-10-05,12284.562272
2005-10-06,12069.617477
2005-10-07,12133.879159
2005-10-10,12001.183449
2005-10-11,11804.677434
2005-10-12,11524.946827
2005-10-13,11635.248555
2005-10-14,11835.419252
2005-10-17,11898.126345
2005-10-18,11733.760595
2005-10-19,12135.995734
2005-10-20,11867.537230
2005-10-21,12029.358675
2005-10-24,12417.818090
2005-10-25,12342.929578
2005-10-26,12238.192116
2005-10-27,11810.656512
2005-10-28,12109.040389
2005-10-31,12461.555375
2005-11-01,12393.379153
2005-11-02,12742.820281
2005-11-03,12931.914461
2005-11-04,13042.183723
2005-11-07,13148.111675
2005-11-08,13073.625990
2005-11-09,13118.647892
2005-11-10,13370.311577
2005-11-11,13440.794400
2005-11-14,13422.242495
2005-11-15,13248.926367
2005-11-16,13263.346209
2005-11-17,13657.743335
2005-11-18,13739.057733
2005-11-21,13919.195980
2005-11-22,14066.853075
2005-11-23,14147.001104
2005-11-25,14184.935434
2005-11-28,13888.576272
2005-11-29,13805.965611
2005-11-30,13807.325981
2005-12-01,14232.153462
2005-12-02,14309.994428
2005-12-05,14111.965764
2005-12-06,14150.970506
2005-12-07,14041.431243
2005-12-08,13972.222009
2005-12-09,14099.973868
2005-12-12,14152.706706
2005-12-13,14203.409696
2005-12-14,14173.184339
2005-12-15,14148.628903
2005-12-16,14046.611921
2005-12-19,13675.690768
2005-12-20,13671.753087
2005-12-21,13785.437268
2005-12-22,13968.653380
2005-12-23,14005.090804
2005-12-27,13724.543200
2005-12-28,13749.811905
2005-12-29,13616.813285
2005-12-30,13459.169217
2006-01-03,13928.127265
2006-01-04,14172.953020
2006-01-05,14340.889984
2006-01-06,14703.054348
2006-01-09,14869.750438
2006-01-10,14890.656806
2006-01-11,15032.355237
2006-01-12,14843.174114
2006-01-13,14847.659057
2006-01-17,14663.748630
2006-01-18,14370.179451
2006-01-19,14649.685758
2006-01-20,13960.928218
2006-01-23,13970.493476
2006-01-24,14179.012941
2006-01-25,14121.426838
2006-01-26,14400.650857
2006-01-27,14668.478994
2006-01-30,14700.945042
2006-01-31,14688.709019
2006-02-01,14749.099232
2006-02-02,14378.992949
2006-02-03,14139.634020
2006-02-06,14092.389001
2006-02-07,13919.696719
2006-02-08,14192.763252
2006-02-09,14053.651659
2006-02-10,14128.534029
2006-02-13,13852.819362
2006-02-14,14129.404466
2006-02-15,14307.539007
2006-02-16,14536.315829
2006-02-17,14380.856695
2006-02-21,14136.382888
2006-02-22,14388.880765
2006-02-23,14340.354207
2006-02-24,14437.495051
2006-02-27,14691.772327
2006-02-28,14363.318709
2006-03-01,14781.993594
2006-03-02,14736.906291
2006-03-03,14628.377426
2006-03-06,14417.839587
2006-03-07,14195.204828
2006-03-08,14183.690366
2006-03-09,13961.751573
2006-03-10,14114.667295
2006-03-13,14176.940456
2006-03-14,14538.019287
2006-03-15,14739.888730
2006-03-16,14583.298452
2006-03-17,14671.068657
2006-03-20,14768.134535
2006-03-21,14514.395072
2006-03-22,14629.790026
2006-03-23,14589.140253
2006-03-24,14749.864038
2006-03-27,14785.067490
2006-03-28,14643.064234
2006-03-29,15066.509987
2006-03-30,15105.694333
2006-03-31,15092.400816
2006-04-03,15053.053847
2006-04-04,15164.112265
2006-04-05,15350.191652
2006-04-06,15368.665874
2006-04-07,15080.320732
2006-04-10,15006.176993
2006-04-11,14711.361925
2006-04-12,14766.505256
2006-04-13,14912.340667
2006-04-17,14720.656273
2006-04-18,15293.645698
2006-04-19,15484.999639
2006-04-20,15376.187682
2006-04-21,15119.890769
2006-04-24,14997.530436
2006-04-25,14957.937748
2006-04-26,15000.687551
2006-04-27,15146.218576
2006-04-28,14857.110175
2006-05-01,14629.638522
2006-05-02,14693.748202
2006-05-03,14619.065711
2006-05-04,14871.983917
2006-05-05,15110.944234
2006-05-08,15142.165060
2006-05-09,15055.121454
2006-05-10,14829.640709
2006-05-11,14215.684867
2006-05-12,13853.897032
2006-05-15,13788.942805
2006-05-16,13673.260860
2006-05-17,13264.375076
2006-05-18,13077.352099
2006-05-19,13240.015281
2006-05-22,12986.304849
2006-05-23,12817.764862
2006-05-24,12941.384840
2006-05-25,13288.251206
2006-05-26,13434.901696
2006-05-30,12880.212152
2006-05-31,13048.478271
2006-06-01,13539.305338
2006-06-02,13533.816084
2006-06-05,12926.583799
2006-06-06,12845.078436
2006-06-07,12714.654665
2006-06-08,12638.076022
2006-06-09,12517.192741
2006-06-12,12004.324709
2006-06-13,11787.924043
2006-06-14,11941.837597
2006-06-15,12607.626530
2006-06-16,12440.634205
2006-06-19,12212.492149
2006-06-20,12173.605128
2006-06-21,12568.094966
2006-06-22,12354.204913
2006-06-23,12336.630702
2006-06-26,12478.519953
2006-06-27,12087.614014
2006-06-28,12221.022367
2006-06-29,12944.848735
2006-06-30,12917.582385
2006-07-03,13135.721100
2006-07-05,12690.873380
2006-07-06,12711.500897
2006-07-07,12416.228897
2006-07-10,12263.158011
2006-07-11,12401.376540
2006-07-12,11951.425710
2006-07-13,11538.262618
2006-07-14,11349.975445
2006-07-17,11354.097949
2006-07-18,11415.389528
2006-07-19,11834.299830
2006-07-20,11364.615693
2006-07-21,11152.527319
2006-07-24,11610.134273
2006-07-25,11745.952978
2006-07-26,11706.986704
2006-07-27,11526.162425
2006-07-28,11971.282445
2006-07-31,11940.756001
2006-08-01,11604.137750
2006-08-02,11793.451565
2006-08-03,11946.967663
2006-08-04,11863.717910
2006-08-07,11720.901517
2006-08-08,11589.129741
2006-08-09,11582.718984
2006-08-10,11711.573276
2006-08-11,11552.949729
2006-08-14,11680.173605
2006-08-15,12199.194581
2006-08-16,12597.526683
2006-08-17,12692.116260
2006-08-18,12766.706216
2006-08-21,12575.555181
2006-08-22,12602.137894
2006-08-23,12422.075533
2006-08-24,12450.589756
2006-08-25,12487.642481
2006-08-28,12725.809069
2006-08-29,12862.449404
2006-08-30,13021.490692
2006-08-31,12997.898984
2006-09-01,13109.917512
