SP-500 3x, 1927-2025
Date,Close
1984-12-14,20.782926
1984-12-17,21.135503
1984-12-18,22.879463
1984-12-19,22.491584
1984-12-20,22.176735
1984-12-21,21.828845
1984-12-24,22.323426
1984-12-26,22.206966
1984-12-27,21.918823
1984-12-28,22.121148
1984-12-31,22.512324
1985-01-02,21.757153
1985-01-03,21.441398
1985-01-04,21.093525
1985-01-07,21.310033
1985-01-08,21.212721
1985-01-09,21.674508
1985-01-10,22.906643
1985-01-11,22.743328
1985-01-14,23.799830
1985-01-15,23.925454
1985-01-16,24.085136
1985-01-17,23.890978
1985-01-18,24.138666
1985-01-21,25.791396
1985-01-22,25.901786
1985-01-23,26.707714
1985-01-24,26.441091
1985-01-25,26.728380
1985-01-28,26.750981
1985-01-29,27.556224
1985-01-30,27.653115
1985-01-31,27.764106
1985-02-01,27.300418
1985-02-04,28.089033
1985-02-05,28.210513
1985-02-06,28.126164
1985-02-07,28.776207
1985-02-08,28.951882
1985-02-11,28.150970
1985-02-12,28.174364
1985-02-13,29.480413
1985-02-14,29.026991
1985-02-15,28.640305
1985-02-19,28.512557
1985-02-20,28.441794
1985-02-21,27.975565
1985-02-22,27.588977
1985-02-25,27.528986
1985-02-26,28.422915
1985-02-27,28.206417
1985-02-28,28.426492
1985-03-01,29.391407
1985-03-04,28.828379
1985-03-05,28.909134
1985-03-06,28.157175
1985-03-07,27.624114
1985-03-08,27.434839
1985-03-11,27.292374
1985-03-12,27.690797
1985-03-13,27.011088
1985-03-14,26.851920
1985-03-15,26.258533
1985-03-18,26.414722
1985-03-19,27.606426
1985-03-20,27.394238
1985-03-21,27.518147
1985-03-22,27.375449
1985-03-25,26.884640
1985-03-26,27.093102
1985-03-27,27.598735
1985-03-28,27.598735
1985-03-29,28.115236
1985-04-01,28.400031
1985-04-02,28.052215
1985-04-03,27.390263
1985-04-04,27.353560
1985-04-08,26.895197
1985-04-09,26.976779
1985-04-10,27.526271
1985-04-11,27.880669
1985-04-12,28.043131
1985-04-15,28.220208
1985-04-16,28.351232
1985-04-17,28.576538
1985-04-18,28.180168
1985-04-19,28.306391
1985-04-22,28.114148
1985-04-23,28.664922
1985-04-24,28.844585
1985-04-25,29.400079
1985-04-26,28.799030
1985-04-29,28.063964
1985-04-30,27.691081
1985-05-01,27.016625
1985-05-02,27.307435
1985-05-03,27.797114
1985-05-06,27.755439
1985-05-07,28.111648
1985-05-08,28.046331
1985-05-09,28.651917
1985-05-10,29.766998
1985-05-13,29.926915
1985-05-14,29.567031
1985-05-15,29.890246
1985-05-16,30.434476
1985-05-17,31.300002
1985-05-20,32.452335
1985-05-21,32.411281
1985-05-22,31.857533
1985-05-23,31.370957
1985-05-24,31.717101
1985-05-28,31.499807
1985-05-29,31.409257
1985-05-30,31.444405
1985-05-31,32.348800
1985-06-03,32.231046
1985-06-04,32.598771
1985-06-05,32.660529
1985-06-06,33.124259
1985-06-07,32.406501
1985-06-10,32.319369
1985-06-11,32.078904
1985-06-12,31.350922
1985-06-13,30.207911
1985-06-14,31.073418
1985-06-17,30.789419
1985-06-18,31.190524
1985-06-19,30.835901
1985-06-20,30.885464
1985-06-21,32.314538
1985-06-24,32.079346
1985-06-25,32.379539
1985-06-26,32.543361
1985-06-27,33.144366
1985-06-28,33.466750
1985-07-01,33.770273
1985-07-02,33.549152
1985-07-03,33.255613
1985-07-05,33.813207
1985-07-08,33.502327
1985-07-09,33.041507
1985-07-10,33.726373
1985-07-11,34.026175
1985-07-12,34.211344
1985-07-15,33.908687
1985-07-16,34.964374
1985-07-17,35.465349
1985-07-18,34.774719
1985-07-19,35.177246
1985-07-22,34.755401
1985-07-23,33.789723
1985-07-24,33.279059
1985-07-25,33.529197
1985-07-26,33.707264
1985-07-29,32.235643
1985-07-30,32.403955
1985-07-31,32.910670
1985-08-01,33.526065
1985-08-02,33.196230
1985-08-05,32.748944
1985-08-06,31.362498
1985-08-07,31.237335
1985-08-08,31.871471
1985-08-09,31.552677
1985-08-12,31.205851
1985-08-13,31.041198
1985-08-14,31.095889
1985-08-15,31.021218
1985-08-16,30.444732
1985-08-19,30.582150
1985-08-20,31.418982
1985-08-21,31.960229
1985-08-22,31.047850
1985-08-23,30.953393
1985-08-26,31.022850
1985-08-27,31.415381
1985-08-28,31.781140
1985-08-29,31.831627
1985-08-30,31.679998
1985-09-03,31.317230
1985-09-04,31.047236
1985-09-05,30.997530
1985-09-06,31.479203
1985-09-09,31.484217
1985-09-10,30.806865
1985-09-11,29.882167
1985-09-12,29.232942
1985-09-13,28.860549
1985-09-16,28.846348
1985-09-17,28.127081
1985-09-18,28.289928
1985-09-19,29.074588
1985-09-20,28.437260
1985-09-23,29.491649
1985-09-24,28.685146
1985-09-25,27.761545
1985-09-26,28.051972
1985-09-30,28.418698
1985-10-01,29.818721
1985-10-02,29.330519
1985-10-03,29.473938
1985-10-04,28.927177
1985-10-07,28.287752
1985-10-08,28.287752
1985-10-09,28.591056
1985-10-10,28.713237
1985-10-11,29.420150
1985-10-14,30.421149
1985-10-15,30.279142
1985-10-16,31.206649
1985-10-17,31.047283
1985-10-18,30.739552
1985-10-21,30.700115
1985-10-22,31.232138
1985-10-23,31.755333
1985-10-24,31.458085
1985-10-25,30.967441
1985-10-28,31.086339
1985-10-29,31.816478
1985-10-30,32.240188
1985-10-31,32.112971
1985-11-01,32.980839
1985-11-04,32.836194
1985-11-05,33.413078
1985-11-06,33.616297
1985-11-07,33.543052
1985-11-08,34.117721
1985-11-11,35.998667
1985-11-12,36.436609
1985-11-13,35.895801
1985-11-14,36.966661
1985-11-15,36.437400
1985-11-18,36.768469
1985-11-19,36.746260
1985-11-20,36.923827
1985-11-21,38.270963
1985-11-22,38.333669
1985-11-25,37.665988
1985-11-26,37.846465
1985-11-27,38.904511
1985-11-29,38.691301
1985-12-02,37.709527
1985-12-03,37.935261
1985-12-04,39.844675
1985-12-05,39.639829
1985-12-06,39.120708
1985-12-09,39.849196
1985-12-10,39.931137
1985-12-11,41.056452
1985-12-12,41.307196
1985-12-13,43.231392
1985-12-16,44.516351
1985-12-17,43.653396
1985-12-18,43.131174
1985-12-19,43.260689
1985-12-20,43.829203
1985-12-23,42.351887
1985-12-24,41.480762
1985-12-26,41.787148
1985-12-27,42.970434
1985-12-30,43.628485
1985-12-31,44.001240
1986-01-02,42.945359
1986-01-03,43.738334
1986-01-06,43.595215
1986-01-07,45.550952
1986-01-08,41.824636
1986-01-09,40.702447
1986-01-10,40.613585
1986-01-13,41.063179
1986-01-14,41.015504
1986-01-15,41.980151
1986-01-16,42.530455
1986-01-17,42.079060
1986-01-20,41.533972
1986-01-21,40.489265
1986-01-22,39.131695
1986-01-23,39.570142
1986-01-24,40.837157
1986-01-27,41.406899
1986-01-28,42.856409
1986-01-29,43.150545
1986-01-30,42.559587
1986-01-31,44.053939
1986-02-03,45.414378
1986-02-04,44.669349
1986-02-05,44.776418
1986-02-06,45.098109
1986-02-07,45.788933
1986-02-10,46.864517
1986-02-11,46.656457
1986-02-12,46.688871
1986-02-13,47.616288
1986-02-14,49.166994
1986-02-18,50.972500
1986-02-19,49.123327
1986-02-20,50.772996
1986-02-21,52.418053
1986-02-24,52.222029
1986-02-25,51.837938
1986-02-26,52.011666
1986-02-27,53.913011
1986-02-28,54.019991
1986-03-03,52.948732
1986-03-04,52.215883
1986-03-05,52.187951
1986-03-06,52.739287
1986-03-07,53.048514
1986-03-10,53.761092
1986-03-11,57.398472
1986-03-12,58.030198
1986-03-13,58.516826
1986-03-14,61.046307
1986-03-17,59.590792
1986-03-18,60.436394
1986-03-19,60.297984
1986-03-20,61.019707
1986-03-21,58.543219
1986-03-24,60.041050
1986-03-25,59.574151
1986-03-26,61.538638
1986-03-27,62.837872
1986-03-31,62.782646
1986-04-01,59.818279
1986-04-02,60.253299
1986-04-03,57.768623
1986-04-04,54.950642
1986-04-07,54.907393
1986-04-08,58.430515
1986-04-09,58.603161
1986-04-10,60.626382
1986-04-11,60.264838
1986-04-14,61.268526
1986-04-15,61.617110
1986-04-16,65.108396
1986-04-17,65.761575
1986-04-18,65.233929
1986-04-21,67.139434
1986-04-22,65.230094
1986-04-23,64.689247
1986-04-24,64.905996
1986-04-25,65.123216
1986-04-28,65.760237
1986-04-29,63.674451
1986-04-30,59.711187
1986-05-01,59.437375
1986-05-02,59.156811
1986-05-05,61.379067
1986-05-06,60.999538
1986-05-07,60.104752
1986-05-08,60.906728
1986-05-09,61.461524
1986-05-12,61.252213
1986-05-13,60.347276
1986-05-14,61.212618
1986-05-15,58.808333
1986-05-16,57.551542
1986-05-19,57.877923
1986-05-20,60.044625
1986-05-21,59.541093
1986-05-22,63.083970
1986-05-23,64.053410
1986-05-27,66.760448
1986-05-28,68.298874
1986-05-29,69.420427
1986-05-30,68.891342
1986-06-02,66.961204
1986-06-03,67.346511
1986-06-04,66.054505
1986-06-05,67.443608
1986-06-06,67.460085
1986-06-09,62.756256
1986-06-10,62.458111
1986-06-11,63.670360
1986-06-12,63.955535
1986-06-13,67.324256
1986-06-16,67.653035
1986-06-17,66.185246
1986-06-18,66.705302
1986-06-19,65.945640
1986-06-20,68.798983
1986-06-23,66.864891
1986-06-24,68.312553
1986-06-25,69.888800
1986-06-26,69.728779
1986-06-27,70.452026
1986-06-30,71.502024
1986-07-01,72.528202
1986-07-02,73.097980
1986-07-03,72.308275
1986-07-07,65.640035
1986-07-08,63.655095
1986-07-09,64.627359
1986-07-10,64.779057
1986-07-11,64.147292
1986-07-14,60.881929
1986-07-15,57.468493
1986-07-16,58.464581
1986-07-17,59.255695
1986-07-18,59.474067
1986-07-21,59.383486
1986-07-22,60.846446
1986-07-23,61.221982
1986-07-24,60.667913
1986-07-25,62.404199
1986-07-28,59.123180
1986-07-29,58.025947
1986-07-30,59.539985
1986-07-31,59.185145
1986-08-01,58.275267
1986-08-04,59.079030
1986-08-05,59.860103
1986-08-06,59.716152
1986-08-07,59.867432
1986-08-08,59.746211
1986-08-11,62.621526
1986-08-12,64.697812
1986-08-13,66.556273
1986-08-14,67.027671
1986-08-15,67.762589
1986-08-18,67.951779
1986-08-19,67.234841
1986-08-20,69.902314
1986-08-21,69.818349
1986-08-22,70.254594
1986-08-25,68.249643
1986-08-26,72.405597
1986-08-27,72.800792
1986-08-28,72.404161
1986-08-29,72.481476
1986-09-02,68.690200
1986-09-03,69.983736
1986-09-04,73.131997
1986-09-05,70.227807
1986-09-08,68.267920
1986-09-09,67.880002
1986-09-10,67.378445
1986-09-11,57.658666
1986-09-12,54.341543
1986-09-15,55.239111
1986-09-16,55.081924
1986-09-17,55.053393
1986-09-18,55.502511
1986-09-19,55.430843
1986-09-22,57.378706
1986-09-23,57.920917
1986-09-24,58.370679
1986-09-25,55.072694
1986-09-26,55.357757
1986-09-29,53.698675
1986-09-30,54.686652
1986-10-01,56.303705
1986-10-02,56.535084
1986-10-03,56.382828
1986-10-06,57.157239
1986-10-07,56.887013
1986-10-08,58.539667
1986-10-09,57.923808
1986-10-10,57.651189
1986-10-13,57.967018
1986-10-14,57.568951
1986-10-15,60.085779
1986-10-16,60.636814
1986-10-17,60.112793
1986-10-20,57.945777
1986-10-21,57.879477
1986-10-22,58.159199
1986-10-23,60.389467
1986-10-24,59.617181
1986-10-27,60.000023
1986-10-28,60.369409
1986-10-29,61.641094
1986-10-30,63.767093
1986-10-31,63.979022
1986-11-03,65.410807
1986-11-04,65.730139
1986-11-05,66.034499
1986-11-06,65.464076
1986-11-07,65.384207
1986-11-10,65.671529
1986-11-11,66.431953
1986-11-12,66.077045
1986-11-13,63.167559
1986-11-14,64.321633
1986-11-17,63.303541
1986-11-18,58.282667
1986-11-19,58.932499
1986-11-20,62.198260
1986-11-21,65.135363
1986-11-24,66.399069
1986-11-25,66.978670
1986-11-26,67.464478
1986-11-28,67.830585
1986-12-01,67.691779
1986-12-02,71.728006
1986-12-03,71.600934
1986-12-04,70.915517
1986-12-05,69.343295
1986-12-08,69.335017
1986-12-09,67.778039
1986-12-10,69.148398
1986-12-11,66.842158
1986-12-12,66.179588
1986-12-15,66.869879
1986-12-16,68.348920
1986-12-17,66.315185
1986-12-18,65.688358
1986-12-19,68.044065
1986-12-22,67.243006
1986-12-23,65.288563
1986-12-24,65.614558
1986-12-26,65.750173
1986-12-29,63.952774
1986-12-30,62.933375
1986-12-31,62.002449
1987-01-02,65.289855
1987-01-05,69.851804
1987-01-06,70.342058
1987-01-07,72.470855
1987-01-08,74.131270
1987-01-09,75.384666
1987-01-12,76.756971
1987-01-13,76.447370
1987-01-14,78.820637
1987-01-15,81.386548
1987-01-16,82.113084
1987-01-19,84.943930
1987-01-20,84.660101
1987-01-21,83.527260
1987-01-22,89.206148
1987-01-23,85.483664
1987-01-26,85.018405
1987-01-27,88.934923
1987-01-28,90.543056
1987-01-29,89.398935
1987-01-30,89.242457
1987-02-02,91.557550
1987-02-03,91.100486
1987-02-04,94.714954
1987-02-05,96.259429
1987-02-06,95.109087
1987-02-09,93.193587
1987-02-10,90.087808
1987-02-11,92.514648
1987-02-12,90.594607
1987-02-13,94.617837
1987-02-17,100.493796
1987-02-18,100.419899
1987-02-19,100.578217
1987-02-20,100.483127
1987-02-23,97.209710
1987-02-24,97.726087
1987-02-25,98.886856
1987-02-26,97.800484
1987-02-27,99.086263
1987-03-02,97.831111
1987-03-03,98.992634
1987-03-04,103.696283
1987-03-05,105.744190
1987-03-06,105.897078
1987-03-09,103.317582
1987-03-10,106.069848
1987-03-11,105.468145
1987-03-12,106.459944
1987-03-13,105.001353
1987-03-16,103.197539
1987-03-17,107.751782
1987-03-18,108.094410
1987-03-19,109.534277
1987-03-20,114.104443
1987-03-23,117.537094
1987-03-24,118.099112
1987-03-25,116.619142
1987-03-26,117.259721
1987-03-27,111.648663
1987-03-30,103.810304
1987-03-31,106.502480
1987-04-01,107.247296
1987-04-02,108.622825
1987-04-03,116.147220
1987-04-06,117.933455
1987-04-07,111.770206
1987-04-08,112.414412
1987-04-09,107.422558
1987-04-10,107.015410
1987-04-13,99.474687
1987-04-14,92.725100
1987-04-15,97.986474
1987-04-16,100.539140
1987-04-20,99.677097
1987-04-21,106.972850
1987-04-22,100.534106
1987-04-23,100.145543
1987-04-24,94.593909
1987-04-27,94.906397
1987-04-28,95.593392
1987-04-29,97.684527
1987-04-30,101.587491
1987-05-01,101.238734
1987-05-04,102.641152
1987-05-05,109.004802
1987-05-06,109.148750
1987-05-07,108.306490
1987-05-08,106.829137
1987-05-11,104.862769
1987-05-12,106.729324
1987-05-13,107.471688
1987-05-14,107.756813
1987-05-15,100.274924
1987-05-18,99.458576
1987-05-19,92.141008
1987-05-20,90.747125
1987-05-21,92.665097
1987-05-22,94.639641
1987-05-26,101.632947
1987-05-27,101.232222
1987-05-28,103.367448
1987-05-29,102.663538
1987-06-01,102.376867
1987-06-02,100.925093
1987-06-03,106.183733
1987-06-04,107.942180
1987-06-05,106.142490
1987-06-08,109.690809
1987-06-09,110.311866
1987-06-10,110.523378
1987-06-11,111.927828
1987-06-12,115.176276
1987-06-15,116.917575
1987-06-16,118.792015
1987-06-17,118.850469
1987-06-18,119.879854
1987-06-19,121.385753
1987-06-22,124.565017
1987-06-23,123.092683
1987-06-24,121.212939
1987-06-25,123.701513
1987-06-26,121.539474
1987-06-29,122.417889
1987-06-30,117.766096
1987-07-01,116.534204
1987-07-02,119.638554
1987-07-06,118.804778
1987-07-07,121.703573
1987-07-08,122.760677
1987-07-09,121.840815
1987-07-10,122.851144
1987-07-13,121.966732
1987-07-14,125.594438
1987-07-15,125.279143
1987-07-16,128.039625
1987-07-17,130.361270
1987-07-20,126.383200
1987-07-21,122.925174
1987-07-22,122.829574
1987-07-23,122.041155
1987-07-24,123.777736
1987-07-27,125.434675
1987-07-28,127.469725
1987-07-29,131.534660
1987-07-30,134.534968
1987-07-31,135.309077
1987-08-03,133.920578
1987-08-04,132.225332
1987-08-05,135.010081
1987-08-06,139.639704
1987-08-07,140.823280
1987-08-10,147.363061
1987-08-11,154.546992
1987-08-12,153.239550
1987-08-13,156.365260
1987-08-14,155.440099
1987-08-17,155.607638
1987-08-18,148.817202
1987-08-19,149.603643
1987-08-20,156.420935
1987-08-21,157.906472
1987-08-24,154.281994
1987-08-25,159.058616
1987-08-26,155.941419
1987-08-27,151.480887
1987-08-28,145.529171
1987-08-31,149.213651
1987-09-01,140.526873
1987-09-02,138.284699
1987-09-03,136.388914
1987-09-04,131.903836
1987-09-08,127.980439
1987-09-09,128.421264
1987-09-10,132.360781
1987-09-11,138.433533
1987-09-14,139.852318
1987-09-15,132.917712
1987-09-16,129.303401
1987-09-17,129.389651
1987-09-18,129.303363
1987-09-21,123.981116
1987-09-22,134.712774
1987-09-23,136.850473
1987-09-24,134.971488
1987-09-25,135.528736
1987-09-28,139.389386
1987-09-29,137.435679
1987-09-30,137.615096
1987-10-01,144.670526
1987-10-02,145.651730
1987-10-05,145.665022
1987-10-06,133.863723
1987-10-07,133.008266
1987-10-08,127.521575
1987-10-09,123.758768
1987-10-12,121.753619
1987-10-13,127.809984
1987-10-14,116.484612
1987-10-15,108.298643
1987-10-16,91.535052
1987-10-19,35.331805
1987-10-20,40.984205
1987-10-21,52.172100
1987-10-22,46.035747
1987-10-23,46.019058
1987-10-26,34.589377
1987-10-27,37.105302
1987-10-28,37.148263
1987-10-29,42.637380
1987-10-30,46.305892
1987-11-02,48.490709
1987-11-03,45.686499
1987-11-04,44.670110
1987-11-05,47.641413
1987-11-06,45.355573
1987-11-09,41.421530
1987-11-10,39.290580
1987-11-11,40.720820
1987-11-12,44.064006
1987-11-13,42.532082
1987-11-16,43.113857
1987-11-17,41.163984
1987-11-18,42.439354
1987-11-19,39.587595
1987-11-20,40.552340
1987-11-23,41.050031
1987-11-24,42.773186
1987-11-25,41.580561
1987-11-27,39.659095
1987-11-30,34.688923
1987-12-01,35.457109
1987-12-02,36.121928
1987-12-03,32.296985
1987-12-04,31.741991
1987-12-07,33.800286
1987-12-08,36.526358
1987-12-09,38.382916
1987-12-10,35.818596
1987-12-11,36.623698
1987-12-14,39.831304
1987-12-15,40.137203
1987-12-16,42.750644
1987-12-17,40.114053
1987-12-18,43.174862
1987-12-21,43.372398
1987-12-22,43.586185
1987-12-23,45.265465
1987-12-24,44.659324
1987-12-28,41.225223
1987-12-29,40.731663
1987-12-30,42.365328
1987-12-31,41.965365
1988-01-04,46.479852
1988-01-05,47.945402
1988-01-06,48.090006
1988-01-07,49.304836
1988-01-08,39.293532
1988-01-11,41.274358
1988-01-12,40.238701
1988-01-13,40.430532
1988-01-14,40.465076
1988-01-15,43.511312
1988-01-18,43.423271
1988-01-19,42.099266
1988-01-20,38.710318
1988-01-21,38.954419
1988-01-22,40.569376
1988-01-25,43.368909
1988-01-26,42.027447
1988-01-27,41.931458
1988-01-28,43.903768
1988-01-29,45.869383
1988-02-01,44.782727
1988-02-02,45.061925
1988-02-03,43.284626
1988-02-04,43.284626
1988-02-05,42.641046
1988-02-08,41.692938
1988-02-09,43.008497
1988-02-10,45.540621
1988-02-11,45.162680
1988-02-12,46.051998
1988-02-16,47.231755
1988-02-17,46.893647
1988-02-18,46.188106
1988-02-19,48.175952
1988-02-22,50.402363
1988-02-23,50.049434
1988-02-24,49.715168
1988-02-25,48.107690
1988-02-26,48.593220
1988-02-29,51.570364
1988-03-01,51.223760
1988-03-02,51.660822
1988-03-03,51.602985
1988-03-04,51.267790
1988-03-07,51.313832
1988-03-08,52.494093
1988-03-09,52.277830
1988-03-10,49.235122
1988-03-11,49.850938
1988-03-14,50.658137
1988-03-15,50.521214
1988-03-16,51.956372
1988-03-17,53.447475
1988-03-18,53.388352
1988-03-21,51.982356
1988-03-22,52.040389
1988-03-23,52.081043
1988-03-24,48.850552
1988-03-25,46.157142
1988-03-28,45.916092
1988-03-29,46.989003
1988-03-30,45.904934
1988-03-31,46.342517
1988-04-04,44.838868
1988-04-05,46.110031
1988-04-06,49.845056
1988-04-07,50.222435
1988-04-08,52.073504
1988-04-11,52.496778
1988-04-12,53.202145
1988-04-13,53.325652
1988-04-14,46.357078
1988-04-15,46.367780
1988-04-18,46.067909
1988-04-19,45.380127
1988-04-20,44.435290
1988-04-21,44.586228
1988-04-22,46.526726
1988-04-25,47.798366
1988-04-26,48.574026
1988-04-27,48.502247
1988-04-28,47.845866
1988-04-29,47.146243
1988-05-02,47.270731
1988-05-03,48.051469
1988-05-04,46.582524
1988-05-05,45.761174
1988-05-06,45.066244
1988-05-09,44.572663
1988-05-10,45.135592
1988-05-11,42.870228
1988-05-12,43.144402
1988-05-13,44.638348
1988-05-16,45.644872
1988-05-17,43.887607
1988-05-18,41.804844
1988-05-19,42.413580
1988-05-20,42.640282
1988-05-23,41.533069
1988-05-24,42.864349
1988-05-25,42.991162
1988-05-26,43.433344
1988-05-27,42.814156
1988-05-31,47.243909
1988-06-01,49.692965
1988-06-02,48.932720
1988-06-03,49.552392
1988-06-06,49.887129
1988-06-07,48.833545
1988-06-08,52.341768
1988-06-09,51.578400
1988-06-10,52.185428
1988-06-13,52.283532
1988-06-14,53.942010
1988-06-15,54.030518
1988-06-16,51.266473
1988-06-17,51.785278
1988-06-20,50.786617
1988-06-21,52.333222
1988-06-22,54.639060
1988-06-23,54.139569
1988-06-24,53.524923
1988-06-27,50.756594
1988-06-28,52.595875
1988-06-29,51.825226
1988-06-30,53.271078
1988-07-01,52.266036
1988-07-05,54.591064
1988-07-06,52.340596
1988-07-07,52.202063
1988-07-08,51.187903
1988-07-11,51.489320
1988-07-12,49.947791
1988-07-13,50.770154
1988-07-14,51.301760
1988-07-15,52.321101
1988-07-18,51.432587
1988-07-19,50.268975
1988-07-20,51.128417
1988-07-21,49.230987
1988-07-22,47.480780
1988-07-25,48.118658
1988-07-26,48.396816
1988-07-27,46.924051
1988-07-28,48.811732
1988-07-29,52.114534
1988-08-01,52.223738
1988-08-02,52.137408
1988-08-03,52.666341
1988-08-04,52.058597
1988-08-05,51.610625
1988-08-08,50.942543
1988-08-09,48.966946
1988-08-10,46.436741
1988-08-11,46.888877
1988-08-12,46.781798
1988-08-15,44.718453
1988-08-16,45.688224
1988-08-17,45.798687
1988-08-18,45.935683
1988-08-19,45.518609
1988-08-22,43.807999
1988-08-23,43.864247
1988-08-24,45.932145
1988-08-25,44.903138
1988-08-26,45.163014
1988-08-29,46.545658
1988-08-30,46.641484
1988-08-31,46.113778
1988-09-01,44.436890
1988-09-02,47.600022
1988-09-06,48.199333
1988-09-07,48.351776
1988-09-08,48.357237
1988-09-09,48.881036
1988-09-12,48.677704
1988-09-13,49.203806
1988-09-14,50.241499
1988-09-15,49.581093
1988-09-16,50.979040
1988-09-19,49.944963
1988-09-20,50.452181
1988-09-21,50.693468
1988-09-22,50.141793
1988-09-23,50.465923
1988-09-26,49.972036
1988-09-27,49.626353
1988-09-28,50.081425
1988-09-29,52.041284
1988-09-30,51.651823
1988-10-03,51.349788
1988-10-04,50.918367
1988-10-05,51.618297
1988-10-06,51.920208
1988-10-07,55.168195
1988-10-10,55.269367
1988-10-11,55.084634
1988-10-12,52.736022
1988-10-13,53.452046
1988-10-14,53.615187
1988-10-17,54.146476
1988-10-18,55.891873
1988-10-19,54.445460
1988-10-20,57.930742
1988-10-21,58.409948
1988-10-24,57.557455
1988-10-25,57.618630
1988-10-26,57.006490
1988-10-27,54.514555
1988-10-28,55.251822
1988-10-31,55.513671
1988-11-01,55.567398
1988-11-02,55.567398
1988-11-03,55.651038
1988-11-04,53.922898
1988-11-07,52.529498
1988-11-08,53.231349
1988-11-09,52.175037
1988-11-10,52.381204
1988-11-11,49.068270
1988-11-14,48.958376
1988-11-15,49.298514
1988-11-16,46.807323
1988-11-17,47.222489
1988-11-18,48.223688
1988-11-21,48.087959
1988-11-22,48.624432
1988-11-23,49.601620
1988-11-25,48.622501
1988-11-28,49.392152
1988-11-29,50.644232
1988-11-30,52.208935
1988-12-01,51.516491
1988-12-02,51.130816
1988-12-05,52.891545
1988-12-06,54.426754
1988-12-07,54.744391
1988-12-08,53.835030
1988-12-09,54.091954
1988-12-12,53.793206
1988-12-13,53.670653
1988-12-14,53.087931
1988-12-15,52.492088
1988-12-16,53.646123
1988-12-19,55.172265
1988-12-20,54.317708
1988-12-21,54.264855
1988-12-22,53.965530
1988-12-23,54.550268
1988-12-27,53.937758
1988-12-28,54.083888
1988-12-29,55.442431
1988-12-30,54.442329
1989-01-03,53.025007
1989-01-04,55.405554
1989-01-05,55.750572
1989-01-06,56.144796
1989-01-09,56.330831
1989-01-10,55.969963
1989-01-11,56.946117
1989-01-12,57.648833
1989-01-13,58.076348
1989-01-16,58.242076
1989-01-17,57.879251
1989-01-18,59.704123
1989-01-19,59.941667
1989-01-20,59.766174
1989-01-23,58.433771
1989-01-24,60.892297
1989-01-25,61.303903
1989-01-26,62.925860
1989-01-27,64.304369
1989-01-30,65.072543
1989-01-31,66.713758
1989-02-01,66.458086
1989-02-02,66.290313
1989-02-03,66.377412
1989-02-06,65.753808
1989-02-07,68.145943
1989-02-08,67.477281
1989-02-09,65.721722
1989-02-10,63.031223
1989-02-13,63.367955
1989-02-14,62.893566
1989-02-15,64.464769
1989-02-16,64.839416
1989-02-17,66.126051
1989-02-21,65.604637
1989-02-22,62.233302
1989-02-23,62.964920
1989-02-24,59.782728
1989-02-27,60.213720
1989-02-28,60.866429
1989-03-01,59.760188
1989-03-02,61.533591
1989-03-03,62.316675
1989-03-06,64.647294
1989-03-07,64.028910
1989-03-08,64.166170
1989-03-09,64.067987
1989-03-10,63.381389
1989-03-13,64.965492
1989-03-14,64.846706
1989-03-15,65.855197
1989-03-16,67.699855
1989-03-17,63.121568
1989-03-20,61.329440
1989-03-21,62.224233
1989-03-22,61.685997
1989-03-23,60.724058
1989-03-27,61.726387
1989-03-28,62.376422
1989-03-29,62.864162
1989-03-30,62.973816
1989-03-31,64.491547
1989-04-03,65.488886
1989-04-04,64.772980
1989-04-05,65.384931
1989-04-06,64.755902
1989-04-07,65.986149
1989-04-10,65.952828
1989-04-11,66.871834
1989-04-12,67.207884
1989-04-13,65.461323
1989-04-14,68.747634
1989-04-17,68.994020
1989-04-18,71.943842
1989-04-19,72.740818
1989-04-20,72.058768
1989-04-21,74.473345
1989-04-24,73.809469
1989-04-25,72.417873
1989-04-26,72.545352
1989-04-27,74.424394
1989-04-28,74.467687
1989-05-01,74.092496
1989-05-02,73.373431
1989-05-03,73.402013
1989-05-04,73.123315
1989-05-05,73.009269
1989-05-08,71.862909
1989-05-09,71.292235
1989-05-10,71.719712
1989-05-11,72.528862
1989-05-12,77.412942
1989-05-15,79.129727
1989-05-16,78.468974
1989-05-17,80.111634
1989-05-18,80.482561
1989-05-19,82.965598
1989-05-22,83.538966
1989-05-23,80.690160
1989-05-24,81.313745
1989-05-25,81.336675
1989-05-26,83.186786
1989-05-30,81.215688
1989-05-31,82.338275
1989-06-01,83.455755
1989-06-02,86.216263
1989-06-05,83.443217
1989-06-06,85.161152
1989-06-07,87.296501
1989-06-08,87.136290
1989-06-09,87.088290
1989-06-12,86.728401
1989-06-13,84.870173
1989-06-14,84.807276
1989-06-15,81.861033
1989-06-16,82.835462
1989-06-19,83.253061
1989-06-20,82.756465
1989-06-21,82.161399
1989-06-22,83.576558
1989-06-23,87.994970
1989-06-26,86.868210
1989-06-27,88.336402
1989-06-28,86.214324
1989-06-29,81.348044
1989-06-30,80.050276
1989-07-03,80.994324
1989-07-05,82.067553
1989-07-06,82.766274
1989-07-07,85.360856
1989-07-10,87.063295
1989-07-11,88.428851
1989-07-12,89.259938
1989-07-13,89.373619
1989-07-14,90.909440
1989-07-17,91.402565
1989-07-18,90.503499
1989-07-19,94.092506
1989-07-20,92.225957
1989-07-21,94.208673
1989-07-24,92.332369
1989-07-25,92.506694
